,precinct_id,precinct_name,,contest,contest_name,,,,,,,,choice,choice_name,,,party,candidate_party,vote_type_id,vote_type,,vote_total
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,23,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,69,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,12,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,104,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,7,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,23,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,5,
,62,062 VICKSBURG,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,35,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,241,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,32,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,121,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,30,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,183,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,3,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,31,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,13,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,47,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,23,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,67,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,13,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,103,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,6,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,23,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,4,
,62,062 VICKSBURG,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,33,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,50,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,4,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,27,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,6,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,37,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,4,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,5,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,5,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,5,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,10,"COOPER, ROBIN",,0,NP,,10,Polling,,2,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,10,"COOPER, ROBIN",,0,NP,,20,Early Voting,,23,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,10,"COOPER, ROBIN",,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,10,"COOPER, ROBIN",,0,NP,,999999,Total,,26,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,20,"GARCIA, BRENDA",,0,NP,,10,Polling,,2,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,20,"GARCIA, BRENDA",,0,NP,,20,Early Voting,,14,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,20,"GARCIA, BRENDA",,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,20,"GARCIA, BRENDA",,0,NP,,999999,Total,,17,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,30,"GLENN, JACK",,0,NP,,10,Polling,,3,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,30,"GLENN, JACK",,0,NP,,20,Early Voting,,13,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,30,"GLENN, JACK",,0,NP,,30,Central Count,,2,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,30,"GLENN, JACK",,0,NP,,999999,Total,,18,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,40,"HUHTALA, HEATHER",,0,NP,,10,Polling,,2,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,40,"HUHTALA, HEATHER",,0,NP,,20,Early Voting,,12,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,40,"HUHTALA, HEATHER",,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,40,"HUHTALA, HEATHER",,0,NP,,999999,Total,,15,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,50,"NAULT, GEORGE",,0,NP,,10,Polling,,3,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,50,"NAULT, GEORGE",,0,NP,,20,Early Voting,,11,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,50,"NAULT, GEORGE",,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,50,"NAULT, GEORGE",,0,NP,,999999,Total,,15,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,80,Write-in 80,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,80,Write-in 80,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,80,Write-in 80,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1100,Bouse Elementary School Dist. 26 (Elect 3),,0,NP,,0,NP,,80,Write-in 80,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,191,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,28,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,94,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,24,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,146,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,5,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,28,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,9,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,42,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,7,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,16,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,3,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,26,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,10,"DALTON, PAULINE",,0,NP,,10,Polling,,14,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,10,"DALTON, PAULINE",,0,NP,,20,Early Voting,,36,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,10,"DALTON, PAULINE",,0,NP,,30,Central Count,,10,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,10,"DALTON, PAULINE",,0,NP,,999999,Total,,60,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,20,"GERMAN, CONNIE",,0,NP,,10,Polling,,12,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,20,"GERMAN, CONNIE",,0,NP,,20,Early Voting,,49,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,20,"GERMAN, CONNIE",,0,NP,,30,Central Count,,9,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,20,"GERMAN, CONNIE",,0,NP,,999999,Total,,70,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,30,"MCDANIEL, BROOKS",,0,NP,,10,Polling,,13,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,30,"MCDANIEL, BROOKS",,0,NP,,20,Early Voting,,31,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,30,"MCDANIEL, BROOKS",,0,NP,,30,Central Count,,8,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,30,"MCDANIEL, BROOKS",,0,NP,,999999,Total,,52,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,50,Write-in 50,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,50,Write-in 50,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,50,Write-in 50,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1110,Salome Consolidated School Dist. 30 (Elect 2),,0,NP,,0,NP,,50,Write-in 50,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,241,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,32,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,121,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,30,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,183,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,1,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,6,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,2,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,9,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,11,
,62,062 VICKSBURG,,1220,Proposition 205,,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,53,
