county,precinct,office,recount,district,party,candidate,votes,election_day,early_voting,provisional
Cochise,04 BI BISBEE,State House,,21,,Under Votes,165,17,147,1
Cochise,05 BI DON LUIS,State House,,21,,Under Votes,173,8,165,0
Cochise,06 BI WARREN,State House,,21,,Under Votes,179,9,169,1
Cochise,07 BOWIE,State House,,21,,Under Votes,0,0,0,0
Cochise,08 COCHISE STRONGHOLD,State House,,21,,Under Votes,0,0,0,0
Cochise,09 DO CALVARY,State House,,21,,Under Votes,0,0,0,0
Cochise,10 DO CARLSON,State House,,21,,Under Votes,0,0,0,0
Cochise,11 DO CASTRO PARK,State House,,21,,Under Votes,0,0,0,0
Cochise,12 DO GADSDEN,State House,,21,,Under Votes,0,0,0,0
Cochise,13 DO SUNNYSIDE,State House,,21,,Under Votes,0,0,0,0
Cochise,14 GREATER SAN PEDRO,State House,,21,,Under Votes,0,0,0,0
Cochise,15 HEREFORD,State House,,21,,Under Votes,0,0,0,0
Cochise,16 HUACHUCA,State House,,21,,Under Votes,0,0,0,0
Cochise,17 MCNEAL,State House,,21,,Under Votes,0,0,0,0
Cochise,18 NACO,State House,,21,,Under Votes,72,6,66,0
Cochise,19 PALOMINAS,State House,,21,,Under Votes,126,17,109,0
Cochise,20 PIRTLEVILLE,State House,,21,,Under Votes,0,0,0,0
Cochise,21 POMERENE,State House,,21,,Under Votes,0,0,0,0
Cochise,22 PORTAL,State House,,21,,Under Votes,0,0,0,0
Cochise,23 SAN SIMON,State House,,21,,Under Votes,0,0,0,0
Cochise,24 ST DAVID,State House,,21,,Under Votes,0,0,0,0
Cochise,25 SUNIZONA,State House,,21,,Under Votes,0,0,0,0
Cochise,26 SV AVENIDA DEL SOL,State House,,21,,Under Votes,0,0,0,0
Cochise,27 SV BUFFALO SOLDIER,State House,,21,,Under Votes,0,0,0,0
Cochise,28 SV BUSBY,State House,,21,,Under Votes,0,0,0,0
Cochise,29 SV CARMELITA,State House,,21,,Under Votes,0,0,0,0
Cochise,30 SV CLOUD,State House,,21,,Under Votes,0,0,0,0
Cochise,31 SV COLLEGE,State House,,21,,Under Votes,0,0,0,0
Cochise,32 SV COUNTRY CLUB,State House,,21,,Under Votes,0,0,0,0
Cochise,33 SV ESTATES,State House,,21,,Under Votes,0,0,0,0
Cochise,34 SV HOPI,State House,,21,,Under Votes,0,0,0,0
Cochise,35 SV MOSON,State House,,21,,Under Votes,0,0,0,0
Cochise,36 SV PUEBLO DEL SOL,State House,,21,,Under Votes,0,0,0,0
Cochise,37 SV RAMSEY,State House,,21,,Under Votes,0,0,0,0
Cochise,38 SV SNYDER,State House,,21,,Under Votes,0,0,0,0
Cochise,39 SV SOLDIER CREEK,State House,,21,,Under Votes,0,0,0,0
Cochise,40 SV TOWN & COUNTRY,State House,,21,,Under Votes,0,0,0,0
Cochise,41 SV VILLAGE MEADOWS,State House,,21,,Under Votes,0,0,0,0
Cochise,42 SV VISTA VILLAGE,State House,,21,,Under Votes,0,0,0,0
Cochise,43 SV YAQUI,State House,,21,,Under Votes,0,0,0,0
Cochise,44 TOMBSTONE,State House,,21,,Under Votes,0,0,0,0
Cochise,45 WEBB,State House,,21,,Under Votes,0,0,0,0
Cochise,46 WHETSTONE,State House,,21,,Under Votes,0,0,0,0
Cochise,47 WI KANSAS SETTLEMENT,State House,,21,,Under Votes,0,0,0,0
Cochise,48 WI STEWART,State House,,21,,Under Votes,0,0,0,0
Cochise,49 WI WILLCOX,State House,,21,,Under Votes,0,0,0,0
Cochise,50 DO GRAND,State House,,21,,Under Votes,0,0,0,0
Cochise,51 BI SACRAMENTO,State House,,21,,Under Votes,0,0,0,0
Cochise,52 THREE CANYONS,State House,,21,,Under Votes,58,4,54,0
Cochise,53 GREENBUSH,State House,,21,,Under Votes,0,0,0,0
Cochise,54 PARKER,State House,,21,,Under Votes,0,0,0,0
Cochise,55 MONTEZUMA,State House,,21,,Under Votes,0,0,0,0
Cochise,01 BE BENSON,Secretary of State,,,REP,Mark Finchem,685,242,441,2
Cochise,02 BE J-SIX,Secretary of State,,,REP,Mark Finchem,993,364,624,5
Cochise,03 BE SAN PEDRO,Secretary of State,,,REP,Mark Finchem,763,255,508,0
Cochise,04 BI BISBEE,Secretary of State,,,REP,Mark Finchem,170,48,122,0
Cochise,05 BI DON LUIS,Secretary of State,,,REP,Mark Finchem,272,104,168,0
Cochise,06 BI WARREN,Secretary of State,,,REP,Mark Finchem,277,92,182,3
Cochise,07 BOWIE,Secretary of State,,,REP,Mark Finchem,101,48,48,5
Cochise,08 COCHISE STRONGHOLD,Secretary of State,,,REP,Mark Finchem,793,313,480,0
Cochise,09 DO CALVARY,Secretary of State,,,REP,Mark Finchem,120,41,79,0
Cochise,10 DO CARLSON,Secretary of State,,,REP,Mark Finchem,259,73,186,0
Cochise,11 DO CASTRO PARK,Secretary of State,,,REP,Mark Finchem,108,35,73,0
Cochise,12 DO GADSDEN,Secretary of State,,,REP,Mark Finchem,117,26,90,1
Cochise,13 DO SUNNYSIDE,Secretary of State,,,REP,Mark Finchem,175,56,118,1
Cochise,14 GREATER SAN PEDRO,Secretary of State,,,REP,Mark Finchem,852,316,532,4
Cochise,15 HEREFORD,Secretary of State,,,REP,Mark Finchem,716,242,472,2
Cochise,16 HUACHUCA,Secretary of State,,,REP,Mark Finchem,300,139,157,4
Cochise,17 MCNEAL,Secretary of State,,,REP,Mark Finchem,427,202,225,0
Cochise,18 NACO,Secretary of State,,,REP,Mark Finchem,82,20,62,0
Cochise,19 PALOMINAS,Secretary of State,,,REP,Mark Finchem,445,154,291,0
Cochise,20 PIRTLEVILLE,Secretary of State,,,REP,Mark Finchem,222,67,155,0
Cochise,21 POMERENE,Secretary of State,,,REP,Mark Finchem,538,185,353,0
Cochise,22 PORTAL,Secretary of State,,,REP,Mark Finchem,127,13,114,0
Cochise,23 SAN SIMON,Secretary of State,,,REP,Mark Finchem,104,30,72,2
Cochise,24 ST DAVID,Secretary of State,,,REP,Mark Finchem,1021,393,628,0
Cochise,25 SUNIZONA,Secretary of State,,,REP,Mark Finchem,263,112,151,0
Cochise,26 SV AVENIDA DEL SOL,Secretary of State,,,REP,Mark Finchem,869,282,586,1
Cochise,27 SV BUFFALO SOLDIER,Secretary of State,,,REP,Mark Finchem,1153,431,719,3
Cochise,28 SV BUSBY,Secretary of State,,,REP,Mark Finchem,516,161,350,5
Cochise,29 SV CARMELITA,Secretary of State,,,REP,Mark Finchem,366,118,244,4
Cochise,30 SV CLOUD,Secretary of State,,,REP,Mark Finchem,268,91,174,3
Cochise,31 SV COLLEGE,Secretary of State,,,REP,Mark Finchem,608,188,418,2
Cochise,32 SV COUNTRY CLUB,Secretary of State,,,REP,Mark Finchem,1038,251,786,1
Cochise,33 SV ESTATES,Secretary of State,,,REP,Mark Finchem,682,245,436,1
Cochise,34 SV HOPI,Secretary of State,,,REP,Mark Finchem,497,168,329,0
Cochise,35 SV MOSON,Secretary of State,,,REP,Mark Finchem,963,395,566,2
Cochise,36 SV PUEBLO DEL SOL,Secretary of State,,,REP,Mark Finchem,500,164,333,3
Cochise,37 SV RAMSEY,Secretary of State,,,REP,Mark Finchem,724,235,488,1
Cochise,38 SV SNYDER,Secretary of State,,,REP,Mark Finchem,417,180,233,4
Cochise,39 SV SOLDIER CREEK,Secretary of State,,,REP,Mark Finchem,568,227,339,2
Cochise,40 SV TOWN & COUNTRY,Secretary of State,,,REP,Mark Finchem,859,249,609,1
Cochise,41 SV VILLAGE MEADOWS,Secretary of State,,,REP,Mark Finchem,1007,311,694,2
Cochise,42 SV VISTA VILLAGE,Secretary of State,,,REP,Mark Finchem,579,214,362,3
Cochise,43 SV YAQUI,Secretary of State,,,REP,Mark Finchem,1073,318,753,2
Cochise,44 TOMBSTONE,Secretary of State,,,REP,Mark Finchem,761,374,385,2
Cochise,45 WEBB,Secretary of State,,,REP,Mark Finchem,260,130,128,2
Cochise,46 WHETSTONE,Secretary of State,,,REP,Mark Finchem,1072,435,634,3
Cochise,47 WI KANSAS SETTLEMENT,Secretary of State,,,REP,Mark Finchem,624,275,344,5
Cochise,48 WI STEWART,Secretary of State,,,REP,Mark Finchem,589,256,330,3
Cochise,49 WI WILLCOX,Secretary of State,,,REP,Mark Finchem,367,170,194,3
Cochise,50 DO GRAND,Secretary of State,,,REP,Mark Finchem,56,24,32,0
Cochise,51 BI SACRAMENTO,Secretary of State,,,REP,Mark Finchem,37,8,29,0
Cochise,52 THREE CANYONS,Secretary of State,,,REP,Mark Finchem,296,97,198,1
Cochise,53 GREENBUSH,Secretary of State,,,REP,Mark Finchem,138,39,99,0
Cochise,54 PARKER,Secretary of State,,,REP,Mark Finchem,10,2,8,0
Cochise,55 MONTEZUMA,Secretary of State,,,REP,Mark Finchem,0,0,0,0
Cochise,01 BE BENSON,Secretary of State,,,DEM,Adrian Fontes,374,38,336,0
Cochise,02 BE J-SIX,Secretary of State,,,DEM,Adrian Fontes,431,32,399,0
Cochise,03 BE SAN PEDRO,Secretary of State,,,DEM,Adrian Fontes,475,46,429,0
Cochise,04 BI BISBEE,Secretary of State,,,DEM,Adrian Fontes,806,84,720,2
Cochise,05 BI DON LUIS,Secretary of State,,,DEM,Adrian Fontes,556,55,501,0
Cochise,06 BI WARREN,Secretary of State,,,DEM,Adrian Fontes,673,50,623,0
Cochise,07 BOWIE,Secretary of State,,,DEM,Adrian Fontes,51,14,33,4
Cochise,08 COCHISE STRONGHOLD,Secretary of State,,,DEM,Adrian Fontes,399,57,342,0
Cochise,09 DO CALVARY,Secretary of State,,,DEM,Adrian Fontes,481,49,432,0
Cochise,10 DO CARLSON,Secretary of State,,,DEM,Adrian Fontes,629,57,572,0
Cochise,11 DO CASTRO PARK,Secretary of State,,,DEM,Adrian Fontes,528,70,457,1
Cochise,12 DO GADSDEN,Secretary of State,,,DEM,Adrian Fontes,377,46,331,0
Cochise,13 DO SUNNYSIDE,Secretary of State,,,DEM,Adrian Fontes,380,60,319,1
Cochise,14 GREATER SAN PEDRO,Secretary of State,,,DEM,Adrian Fontes,337,50,286,1
Cochise,15 HEREFORD,Secretary of State,,,DEM,Adrian Fontes,422,45,377,0
Cochise,16 HUACHUCA,Secretary of State,,,DEM,Adrian Fontes,237,40,195,2
Cochise,17 MCNEAL,Secretary of State,,,DEM,Adrian Fontes,239,34,205,0
Cochise,18 NACO,Secretary of State,,,DEM,Adrian Fontes,223,19,203,1
Cochise,19 PALOMINAS,Secretary of State,,,DEM,Adrian Fontes,261,37,224,0
Cochise,20 PIRTLEVILLE,Secretary of State,,,DEM,Adrian Fontes,371,34,336,1
Cochise,21 POMERENE,Secretary of State,,,DEM,Adrian Fontes,247,24,223,0
Cochise,22 PORTAL,Secretary of State,,,DEM,Adrian Fontes,135,2,133,0
Cochise,23 SAN SIMON,Secretary of State,,,DEM,Adrian Fontes,30,4,26,0
Cochise,24 ST DAVID,Secretary of State,,,DEM,Adrian Fontes,338,39,299,0
Cochise,25 SUNIZONA,Secretary of State,,,DEM,Adrian Fontes,121,12,109,0
Cochise,26 SV AVENIDA DEL SOL,Secretary of State,,,DEM,Adrian Fontes,625,77,547,1
Cochise,27 SV BUFFALO SOLDIER,Secretary of State,,,DEM,Adrian Fontes,731,77,653,1
Cochise,28 SV BUSBY,Secretary of State,,,DEM,Adrian Fontes,473,64,407,2
Cochise,29 SV CARMELITA,Secretary of State,,,DEM,Adrian Fontes,286,45,240,1
Cochise,30 SV CLOUD,Secretary of State,,,DEM,Adrian Fontes,213,22,191,0
Cochise,31 SV COLLEGE,Secretary of State,,,DEM,Adrian Fontes,463,64,399,0
Cochise,32 SV COUNTRY CLUB,Secretary of State,,,DEM,Adrian Fontes,676,33,643,0
Cochise,33 SV ESTATES,Secretary of State,,,DEM,Adrian Fontes,505,68,437,0
Cochise,34 SV HOPI,Secretary of State,,,DEM,Adrian Fontes,423,58,365,0
Cochise,35 SV MOSON,Secretary of State,,,DEM,Adrian Fontes,393,46,346,1
Cochise,36 SV PUEBLO DEL SOL,Secretary of State,,,DEM,Adrian Fontes,367,44,323,0
Cochise,37 SV RAMSEY,Secretary of State,,,DEM,Adrian Fontes,392,30,362,0
Cochise,38 SV SNYDER,Secretary of State,,,DEM,Adrian Fontes,337,44,293,0
Cochise,39 SV SOLDIER CREEK,Secretary of State,,,DEM,Adrian Fontes,498,78,418,2
Cochise,40 SV TOWN & COUNTRY,Secretary of State,,,DEM,Adrian Fontes,504,53,450,1
Cochise,41 SV VILLAGE MEADOWS,Secretary of State,,,DEM,Adrian Fontes,603,82,521,0
Cochise,42 SV VISTA VILLAGE,Secretary of State,,,DEM,Adrian Fontes,434,51,383,0
Cochise,43 SV YAQUI,Secretary of State,,,DEM,Adrian Fontes,608,55,553,0
Cochise,44 TOMBSTONE,Secretary of State,,,DEM,Adrian Fontes,315,65,250,0
Cochise,45 WEBB,Secretary of State,,,DEM,Adrian Fontes,119,20,98,1
Cochise,46 WHETSTONE,Secretary of State,,,DEM,Adrian Fontes,453,59,394,0
Cochise,47 WI KANSAS SETTLEMENT,Secretary of State,,,DEM,Adrian Fontes,240,43,197,0
Cochise,48 WI STEWART,Secretary of State,,,DEM,Adrian Fontes,186,33,153,0
Cochise,49 WI WILLCOX,Secretary of State,,,DEM,Adrian Fontes,189,38,149,2
Cochise,50 DO GRAND,Secretary of State,,,DEM,Adrian Fontes,15,1,14,0
Cochise,51 BI SACRAMENTO,Secretary of State,,,DEM,Adrian Fontes,20,1,19,0
Cochise,52 THREE CANYONS,Secretary of State,,,DEM,Adrian Fontes,158,12,146,0
Cochise,53 GREENBUSH,Secretary of State,,,DEM,Adrian Fontes,51,5,45,1
Cochise,54 PARKER,Secretary of State,,,DEM,Adrian Fontes,4,0,4,0
Cochise,55 MONTEZUMA,Secretary of State,,,DEM,Adrian Fontes,0,0,0,0
Cochise,01 BE BENSON,Secretary of State,,,,Write-in,2,0,2,0
Cochise,02 BE J-SIX,Secretary of State,,,,Write-in,0,0,0,0
Cochise,03 BE SAN PEDRO,Secretary of State,,,,Write-in,2,0,2,0
Cochise,04 BI BISBEE,Secretary of State,,,,Write-in,1,0,1,0
Cochise,05 BI DON LUIS,Secretary of State,,,,Write-in,3,0,3,0
Cochise,06 BI WARREN,Secretary of State,,,,Write-in,4,1,3,0
Cochise,07 BOWIE,Secretary of State,,,,Write-in,2,1,1,0
Cochise,08 COCHISE STRONGHOLD,Secretary of State,,,,Write-in,5,3,2,0
Cochise,09 DO CALVARY,Secretary of State,,,,Write-in,0,0,0,0
Cochise,10 DO CARLSON,Secretary of State,,,,Write-in,0,0,0,0
Cochise,11 DO CASTRO PARK,Secretary of State,,,,Write-in,3,0,3,0
Cochise,12 DO GADSDEN,Secretary of State,,,,Write-in,1,0,1,0
Cochise,13 DO SUNNYSIDE,Secretary of State,,,,Write-in,0,0,0,0
Cochise,14 GREATER SAN PEDRO,Secretary of State,,,,Write-in,3,0,3,0
Cochise,15 HEREFORD,Secretary of State,,,,Write-in,2,0,2,0
Cochise,16 HUACHUCA,Secretary of State,,,,Write-in,1,0,1,0
Cochise,17 MCNEAL,Secretary of State,,,,Write-in,0,0,0,0
Cochise,18 NACO,Secretary of State,,,,Write-in,0,0,0,0
Cochise,19 PALOMINAS,Secretary of State,,,,Write-in,0,0,0,0
Cochise,20 PIRTLEVILLE,Secretary of State,,,,Write-in,0,0,0,0
Cochise,21 POMERENE,Secretary of State,,,,Write-in,1,1,0,0
Cochise,22 PORTAL,Secretary of State,,,,Write-in,0,0,0,0
Cochise,23 SAN SIMON,Secretary of State,,,,Write-in,0,0,0,0
Cochise,24 ST DAVID,Secretary of State,,,,Write-in,2,1,1,0
Cochise,25 SUNIZONA,Secretary of State,,,,Write-in,0,0,0,0
Cochise,26 SV AVENIDA DEL SOL,Secretary of State,,,,Write-in,1,0,1,0
Cochise,27 SV BUFFALO SOLDIER,Secretary of State,,,,Write-in,5,3,2,0
Cochise,28 SV BUSBY,Secretary of State,,,,Write-in,1,0,1,0
Cochise,29 SV CARMELITA,Secretary of State,,,,Write-in,0,0,0,0
Cochise,30 SV CLOUD,Secretary of State,,,,Write-in,2,1,1,0
Cochise,31 SV COLLEGE,Secretary of State,,,,Write-in,0,0,0,0
Cochise,32 SV COUNTRY CLUB,Secretary of State,,,,Write-in,3,0,3,0
Cochise,33 SV ESTATES,Secretary of State,,,,Write-in,3,0,3,0
Cochise,34 SV HOPI,Secretary of State,,,,Write-in,3,2,1,0
Cochise,35 SV MOSON,Secretary of State,,,,Write-in,3,2,1,0
Cochise,36 SV PUEBLO DEL SOL,Secretary of State,,,,Write-in,1,1,0,0
Cochise,37 SV RAMSEY,Secretary of State,,,,Write-in,2,2,0,0
Cochise,38 SV SNYDER,Secretary of State,,,,Write-in,1,0,1,0
Cochise,39 SV SOLDIER CREEK,Secretary of State,,,,Write-in,3,0,3,0
Cochise,40 SV TOWN & COUNTRY,Secretary of State,,,,Write-in,4,2,2,0
Cochise,41 SV VILLAGE MEADOWS,Secretary of State,,,,Write-in,2,0,2,0
Cochise,42 SV VISTA VILLAGE,Secretary of State,,,,Write-in,2,1,1,0
Cochise,43 SV YAQUI,Secretary of State,,,,Write-in,1,1,0,0
Cochise,44 TOMBSTONE,Secretary of State,,,,Write-in,4,2,1,1
Cochise,45 WEBB,Secretary of State,,,,Write-in,1,1,0,0
Cochise,46 WHETSTONE,Secretary of State,,,,Write-in,5,0,5,0
Cochise,47 WI KANSAS SETTLEMENT,Secretary of State,,,,Write-in,1,1,0,0
Cochise,48 WI STEWART,Secretary of State,,,,Write-in,0,0,0,0
Cochise,49 WI WILLCOX,Secretary of State,,,,Write-in,0,0,0,0
Cochise,50 DO GRAND,Secretary of State,,,,Write-in,0,0,0,0
Cochise,51 BI SACRAMENTO,Secretary of State,,,,Write-in,0,0,0,0
Cochise,52 THREE CANYONS,Secretary of State,,,,Write-in,0,0,0,0
Cochise,53 GREENBUSH,Secretary of State,,,,Write-in,0,0,0,0
Cochise,54 PARKER,Secretary of State,,,,Write-in,0,0,0,0
Cochise,55 MONTEZUMA,Secretary of State,,,,Write-in,0,0,0,0
Cochise,01 BE BENSON,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,02 BE J-SIX,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,03 BE SAN PEDRO,Secretary of State,,,,Over Votes,1,0,1,0
Cochise,04 BI BISBEE,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,05 BI DON LUIS,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,06 BI WARREN,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,07 BOWIE,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,08 COCHISE STRONGHOLD,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,09 DO CALVARY,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,10 DO CARLSON,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,11 DO CASTRO PARK,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,12 DO GADSDEN,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,13 DO SUNNYSIDE,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,14 GREATER SAN PEDRO,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,15 HEREFORD,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,16 HUACHUCA,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,17 MCNEAL,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,18 NACO,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,19 PALOMINAS,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,20 PIRTLEVILLE,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,21 POMERENE,Secretary of State,,,,Over Votes,1,0,1,0
Cochise,22 PORTAL,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,23 SAN SIMON,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,24 ST DAVID,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,25 SUNIZONA,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,26 SV AVENIDA DEL SOL,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,27 SV BUFFALO SOLDIER,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,28 SV BUSBY,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,29 SV CARMELITA,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,30 SV CLOUD,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,31 SV COLLEGE,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,32 SV COUNTRY CLUB,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,33 SV ESTATES,Secretary of State,,,,Over Votes,1,0,1,0
Cochise,34 SV HOPI,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,35 SV MOSON,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,36 SV PUEBLO DEL SOL,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,37 SV RAMSEY,Secretary of State,,,,Over Votes,1,0,1,0
Cochise,38 SV SNYDER,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,39 SV SOLDIER CREEK,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,40 SV TOWN & COUNTRY,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,41 SV VILLAGE MEADOWS,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,42 SV VISTA VILLAGE,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,43 SV YAQUI,Secretary of State,,,,Over Votes,1,0,1,0
Cochise,44 TOMBSTONE,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,45 WEBB,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,46 WHETSTONE,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,47 WI KANSAS SETTLEMENT,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,48 WI STEWART,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,49 WI WILLCOX,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,50 DO GRAND,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,51 BI SACRAMENTO,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,52 THREE CANYONS,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,53 GREENBUSH,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,54 PARKER,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,55 MONTEZUMA,Secretary of State,,,,Over Votes,0,0,0,0
Cochise,01 BE BENSON,Secretary of State,,,,Under Votes,15,4,11,0
Cochise,02 BE J-SIX,Secretary of State,,,,Under Votes,26,2,24,0
Cochise,03 BE SAN PEDRO,Secretary of State,,,,Under Votes,26,3,23,0
Cochise,04 BI BISBEE,Secretary of State,,,,Under Votes,11,1,10,0
Cochise,05 BI DON LUIS,Secretary of State,,,,Under Votes,12,1,11,0
Cochise,06 BI WARREN,Secretary of State,,,,Under Votes,17,0,17,0
Cochise,07 BOWIE,Secretary of State,,,,Under Votes,2,0,2,0
Cochise,08 COCHISE STRONGHOLD,Secretary of State,,,,Under Votes,35,4,31,0
Cochise,09 DO CALVARY,Secretary of State,,,,Under Votes,7,0,7,0
Cochise,10 DO CARLSON,Secretary of State,,,,Under Votes,9,0,9,0
Cochise,11 DO CASTRO PARK,Secretary of State,,,,Under Votes,16,2,14,0
Cochise,12 DO GADSDEN,Secretary of State,,,,Under Votes,15,1,14,0
Cochise,13 DO SUNNYSIDE,Secretary of State,,,,Under Votes,14,0,14,0
Cochise,14 GREATER SAN PEDRO,Secretary of State,,,,Under Votes,21,2,19,0
Cochise,15 HEREFORD,Secretary of State,,,,Under Votes,24,4,20,0
Cochise,16 HUACHUCA,Secretary of State,,,,Under Votes,14,2,12,0
Cochise,17 MCNEAL,Secretary of State,,,,Under Votes,14,1,13,0
Cochise,18 NACO,Secretary of State,,,,Under Votes,3,1,2,0
Cochise,19 PALOMINAS,Secretary of State,,,,Under Votes,11,0,11,0
Cochise,20 PIRTLEVILLE,Secretary of State,,,,Under Votes,14,0,14,0
Cochise,21 POMERENE,Secretary of State,,,,Under Votes,18,2,16,0
Cochise,22 PORTAL,Secretary of State,,,,Under Votes,7,0,7,0
Cochise,23 SAN SIMON,Secretary of State,,,,Under Votes,2,0,2,0
Cochise,24 ST DAVID,Secretary of State,,,,Under Votes,27,2,25,0
Cochise,25 SUNIZONA,Secretary of State,,,,Under Votes,11,1,10,0
Cochise,26 SV AVENIDA DEL SOL,Secretary of State,,,,Under Votes,32,3,29,0
Cochise,27 SV BUFFALO SOLDIER,Secretary of State,,,,Under Votes,36,1,35,0
Cochise,28 SV BUSBY,Secretary of State,,,,Under Votes,18,1,17,0
Cochise,29 SV CARMELITA,Secretary of State,,,,Under Votes,16,0,16,0
Cochise,30 SV CLOUD,Secretary of State,,,,Under Votes,11,0,11,0
Cochise,31 SV COLLEGE,Secretary of State,,,,Under Votes,17,0,17,0
Cochise,32 SV COUNTRY CLUB,Secretary of State,,,,Under Votes,49,5,44,0
Cochise,33 SV ESTATES,Secretary of State,,,,Under Votes,20,0,20,0
Cochise,34 SV HOPI,Secretary of State,,,,Under Votes,27,0,27,0
Cochise,35 SV MOSON,Secretary of State,,,,Under Votes,28,2,26,0
Cochise,36 SV PUEBLO DEL SOL,Secretary of State,,,,Under Votes,19,5,14,0
Cochise,37 SV RAMSEY,Secretary of State,,,,Under Votes,16,1,15,0
Cochise,38 SV SNYDER,Secretary of State,,,,Under Votes,15,0,15,0
Cochise,39 SV SOLDIER CREEK,Secretary of State,,,,Under Votes,21,1,20,0
Cochise,40 SV TOWN & COUNTRY,Secretary of State,,,,Under Votes,27,4,23,0
Cochise,41 SV VILLAGE MEADOWS,Secretary of State,,,,Under Votes,34,5,29,0
Cochise,42 SV VISTA VILLAGE,Secretary of State,,,,Under Votes,16,2,14,0
Cochise,43 SV YAQUI,Secretary of State,,,,Under Votes,51,3,48,0
Cochise,44 TOMBSTONE,Secretary of State,,,,Under Votes,31,7,24,0
Cochise,45 WEBB,Secretary of State,,,,Under Votes,9,4,5,0
Cochise,46 WHETSTONE,Secretary of State,,,,Under Votes,30,3,27,0
Cochise,47 WI KANSAS SETTLEMENT,Secretary of State,,,,Under Votes,18,3,14,1
Cochise,48 WI STEWART,Secretary of State,,,,Under Votes,16,5,11,0
Cochise,49 WI WILLCOX,Secretary of State,,,,Under Votes,12,0,12,0
Cochise,50 DO GRAND,Secretary of State,,,,Under Votes,2,0,2,0
Cochise,51 BI SACRAMENTO,Secretary of State,,,,Under Votes,0,0,0,0
Cochise,52 THREE CANYONS,Secretary of State,,,,Under Votes,3,0,3,0
Cochise,53 GREENBUSH,Secretary of State,,,,Under Votes,0,0,0,0
Cochise,54 PARKER,Secretary of State,,,,Under Votes,0,0,0,0
Cochise,55 MONTEZUMA,Secretary of State,,,,Under Votes,0,0,0,0
Cochise,01 BE BENSON,Attorney General,,,REP,"Abraham ""Abe"" Hamadeh",702,247,453,2
Cochise,02 BE J-SIX,Attorney General,,,REP,"Abraham ""Abe"" Hamadeh",1016,362,649,5
Cochise,03 BE SAN PEDRO,Attorney General,,,REP,"Abraham ""Abe"" Hamadeh",773,259,514,0
Cochise,04 BI BISBEE,Attorney General,,,REP,"Abraham ""Abe"" Hamadeh",184,50,134,0
Cochise,05 BI DON LUIS,Attorney General,,,REP,"Abraham ""Abe"" Hamadeh",293,107,186,0
Cochise,06 BI WARREN,Attorney General,,,REP,"Abraham ""Abe"" Hamadeh",286,96,187,3
Cochise,07 BOWIE,Attorney General,,,REP,"Abraham ""Abe"" Hamadeh",111,52,53,6
Cochise,08 COCHISE STRONGHOLD,Attorney General,,,REP,"Abraham ""Abe"" Hamadeh",797,308,489,0
