county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Pinal,04 Dudleyville,U.S. Senate,,1,DEM,Undervotes,4,4,0,0
Pinal,04 Dudleyville,U.S House,2,1,DEM,Jonathan NEZ,113,96,17,0
Pinal,04 Dudleyville,U.S House,2,1,DEM,Write-In Totals,2,2,0,0
Pinal,04 Dudleyville,U.S House,2,1,DEM,Total Votes Cast,115,98,17,0
Pinal,04 Dudleyville,U.S House,2,1,DEM,Overvotes,0,0,0,0
Pinal,04 Dudleyville,U.S House,2,1,DEM,Undervotes,14,13,1,0
Pinal,04 Dudleyville,State Senate,7,1,DEM,Haley CREIGHTON,36,34,2,0
Pinal,04 Dudleyville,State Senate,7,1,DEM,Roberto Apodaca REVELES,80,65,15,0
Pinal,04 Dudleyville,State Senate,7,1,DEM,Write-In Totals,2,2,0,0
Pinal,04 Dudleyville,State Senate,7,1,DEM,Total Votes Cast,118,101,17,0
Pinal,04 Dudleyville,State Senate,7,1,DEM,Overvotes,2,1,1,0
Pinal,04 Dudleyville,State Senate,7,1,DEM,Undervotes,9,9,0,0
Pinal,04 Dudleyville,State House,7,2,DEM,Kevin CHIQUETE,98,82,16,0
Pinal,04 Dudleyville,State House,7,2,DEM,Nancy HARTL,78,71,7,0
Pinal,04 Dudleyville,State House,7,2,DEM,Write-In Totals,2,2,0,0
Pinal,04 Dudleyville,State House,7,2,DEM,Total Votes Cast,178,155,23,0
Pinal,04 Dudleyville,State House,7,2,DEM,Overvotes,0,0,0,0
Pinal,04 Dudleyville,State House,7,2,DEM,Undervotes,80,67,13,0
Pinal,04 Dudleyville,Corporation Commission,,3,DEM,Ylenia AGUILAR,107,90,17,0
Pinal,04 Dudleyville,Corporation Commission,,3,DEM,Jonathon HILL,81,70,11,0
Pinal,04 Dudleyville,Corporation Commission,,3,DEM,Joshua POLACHECK,82,72,10,0
Pinal,04 Dudleyville,Corporation Commission,,3,DEM,Write-In Totals,3,3,0,0
Pinal,04 Dudleyville,Corporation Commission,,3,DEM,Total Votes Cast,273,235,38,0
Pinal,04 Dudleyville,Corporation Commission,,3,DEM,Overvotes,0,0,0,0
Pinal,04 Dudleyville,Corporation Commission,,3,DEM,Undervotes,114,98,16,0
Pinal,04 Dudleyville,Board of Supervisors,5,1,DEM,Write-In Totals,10,8,2,0
Pinal,04 Dudleyville,Board of Supervisors,5,1,DEM,Total Votes Cast,10,8,2,0
Pinal,04 Dudleyville,Board of Supervisors,5,1,DEM,Overvotes,0,0,0,0
Pinal,04 Dudleyville,Board of Supervisors,5,1,DEM,Undervotes,119,103,16,0
Pinal,04 Dudleyville,County Assessor,,1,DEM,Write-In Totals,8,6,2,0
Pinal,04 Dudleyville,County Assessor,,1,DEM,Total Votes Cast,8,6,2,0
Pinal,04 Dudleyville,County Assessor,,1,DEM,Overvotes,0,0,0,0
Pinal,04 Dudleyville,County Assessor,,1,DEM,Undervotes,121,105,16,0
Pinal,04 Dudleyville,County Attorney,,1,DEM,Write-In Totals,8,6,2,0
Pinal,04 Dudleyville,County Attorney,,1,DEM,Total Votes Cast,8,6,2,0
Pinal,04 Dudleyville,County Attorney,,1,DEM,Overvotes,0,0,0,0
Pinal,04 Dudleyville,County Attorney,,1,DEM,Undervotes,121,105,16,0
Pinal,04 Dudleyville,County Recorder,,1,DEM,Write-In Totals,9,7,2,0
Pinal,04 Dudleyville,County Recorder,,1,DEM,Total Votes Cast,9,7,2,0
Pinal,04 Dudleyville,County Recorder,,1,DEM,Overvotes,0,0,0,0
Pinal,04 Dudleyville,County Recorder,,1,DEM,Undervotes,120,104,16,0
Pinal,04 Dudleyville,County Sheriff,,1,DEM,Patrick MELVIN,85,72,13,0
Pinal,04 Dudleyville,County Sheriff,,1,DEM,Write-In Totals,2,2,0,0
Pinal,04 Dudleyville,County Sheriff,,1,DEM,Total Votes Cast,87,74,13,0
Pinal,04 Dudleyville,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Pinal,04 Dudleyville,County Sheriff,,1,DEM,Undervotes,42,37,5,0
Pinal,04 Dudleyville,County School Superintendent,,1,DEM,Write-In Totals,7,5,2,0
Pinal,04 Dudleyville,County School Superintendent,,1,DEM,Total Votes Cast,7,5,2,0
Pinal,04 Dudleyville,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Pinal,04 Dudleyville,County School Superintendent,,1,DEM,Undervotes,122,106,16,0
Pinal,04 Dudleyville,County Treasurer,,1,DEM,Write-In Totals,8,6,2,0
Pinal,04 Dudleyville,County Treasurer,,1,DEM,Total Votes Cast,8,6,2,0
Pinal,04 Dudleyville,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Pinal,04 Dudleyville,County Treasurer,,1,DEM,Undervotes,121,105,16,0
Pinal,04 Dudleyville,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Pinal,04 Dudleyville,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Pinal,04 Dudleyville,U.S House,2,1,LBT,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,U.S House,2,1,LBT,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,U.S House,2,1,LBT,Overvotes,0,0,0,0
Pinal,04 Dudleyville,U.S House,2,1,LBT,Undervotes,0,0,0,0
Pinal,04 Dudleyville,State Senate,7,1,LBT,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,State Senate,7,1,LBT,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,State Senate,7,1,LBT,Overvotes,0,0,0,0
Pinal,04 Dudleyville,State Senate,7,1,LBT,Undervotes,0,0,0,0
Pinal,04 Dudleyville,State House,7,2,LBT,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,State House,7,2,LBT,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,State House,7,2,LBT,Overvotes,0,0,0,0
Pinal,04 Dudleyville,State House,7,2,LBT,Undervotes,0,0,0,0
Pinal,04 Dudleyville,Corporation Commission,,3,LBT,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,Corporation Commission,,3,LBT,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,Corporation Commission,,3,LBT,Overvotes,0,0,0,0
Pinal,04 Dudleyville,Corporation Commission,,3,LBT,Undervotes,0,0,0,0
Pinal,04 Dudleyville,NOL PARTISAN CONTEST NOTICE,,1,NOL,PARTISAN CONTEST NOTICE,0,0,0,0
Pinal,04 Dudleyville,NOL PARTISAN CONTEST NOTICE,,1,NOL,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,NOL PARTISAN CONTEST NOTICE,,1,NOL,Overvotes,0,0,0,0
Pinal,04 Dudleyville,NOL PARTISAN CONTEST NOTICE,,1,NOL,Undervotes,0,0,0,0
Pinal,04 Dudleyville,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Pinal,04 Dudleyville,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Pinal,04 Dudleyville,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Pinal,04 Dudleyville,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Pinal,04 Dudleyville,U.S House,2,1,GRN,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,U.S House,2,1,GRN,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,U.S House,2,1,GRN,Overvotes,0,0,0,0
Pinal,04 Dudleyville,U.S House,2,1,GRN,Undervotes,0,0,0,0
Pinal,04 Dudleyville,State Senate,7,1,GRN,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,State Senate,7,1,GRN,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,State Senate,7,1,GRN,Overvotes,0,0,0,0
Pinal,04 Dudleyville,State Senate,7,1,GRN,Undervotes,0,0,0,0
Pinal,04 Dudleyville,State House,7,2,GRN,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,State House,7,2,GRN,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,State House,7,2,GRN,Overvotes,0,0,0,0
Pinal,04 Dudleyville,State House,7,2,GRN,Undervotes,0,0,0,0
Pinal,04 Dudleyville,Corporation Commission,,3,GRN,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,Corporation Commission,,3,GRN,Total Votes Cast,0,0,0,0
Pinal,04 Dudleyville,Corporation Commission,,3,GRN,Overvotes,0,0,0,0
Pinal,04 Dudleyville,Corporation Commission,,3,GRN,Undervotes,0,0,0,0
Pinal,04 Dudleyville,Town Council,Town of Winkelman,2,,Louis BRACAMONTE,2,2,0,0
Pinal,04 Dudleyville,Town Council,Town of Winkelman,2,,Anita HINOJOS,2,2,0,0
Pinal,04 Dudleyville,Town Council,Town of Winkelman,2,,Write-In Totals,0,0,0,0
Pinal,04 Dudleyville,Town Council,Town of Winkelman,2,,Total Votes Cast,4,4,0,0
Pinal,04 Dudleyville,Town Council,Town of Winkelman,2,,Overvotes,0,0,0,0
Pinal,04 Dudleyville,Town Council,Town of Winkelman,2,,Undervotes,0,0,0,0
Pinal,04 Dudleyville,Question 1,Town of Winkelman,1,,YES,2,2,0,0
Pinal,04 Dudleyville,Question 1,Town of Winkelman,1,,NO,0,0,0,0
Pinal,04 Dudleyville,Question 1,Town of Winkelman,1,,Total Votes Cast,2,2,0,0
Pinal,04 Dudleyville,Question 1,Town of Winkelman,1,,Overvotes,0,0,0,0
Pinal,04 Dudleyville,Question 1,Town of Winkelman,1,,Undervotes,0,0,0,0
Pinal,04 Dudleyville,Question 2,Town of Winkelman,1,,YES,2,2,0,0
Pinal,04 Dudleyville,Question 2,Town of Winkelman,1,,NO,0,0,0,0
Pinal,04 Dudleyville,Question 2,Town of Winkelman,1,,Total Votes Cast,2,2,0,0
Pinal,04 Dudleyville,Question 2,Town of Winkelman,1,,Overvotes,0,0,0,0
Pinal,04 Dudleyville,Question 2,Town of Winkelman,1,,Undervotes,0,0,0,0
Pinal,04 Dudleyville,Question 3,Town of Winkelman,1,,YES,1,1,0,0
Pinal,04 Dudleyville,Question 3,Town of Winkelman,1,,NO,0,0,0,0
Pinal,04 Dudleyville,Question 3,Town of Winkelman,1,,Total Votes Cast,1,1,0,0
Pinal,04 Dudleyville,Question 3,Town of Winkelman,1,,Overvotes,0,0,0,0
Pinal,04 Dudleyville,Question 3,Town of Winkelman,1,,Undervotes,1,1,0,0
Pinal,05 San Manuel,Registered Voters - Total,,,,,2044,2044,2044,2044
Pinal,05 San Manuel,Registered Voters - REPUBLICAN,,,REP,,693,693,693,693
Pinal,05 San Manuel,Registered Voters - DEMOCRATIC,,,DEM,,703,703,703,703
Pinal,05 San Manuel,Registered Voters - LIBERTARIAN,,,LBT,,14,14,14,14
Pinal,05 San Manuel,Registered Voters - NO LABELS,,,NOL,,16,16,16,16
Pinal,05 San Manuel,Registered Voters - GREEN,,,GRN,,0,0,0,0
Pinal,05 San Manuel,Registered Voters - NONPARTISAN,,,-,,618,618,618,618
Pinal,05 San Manuel,Ballots Cast - Total,,,,,666,508,157,1
Pinal,05 San Manuel,Ballots Cast - REPUBLICAN,,,REP,,380,253,127,0
Pinal,05 San Manuel,Ballots Cast - DEMOCRATIC,,,DEM,,285,254,30,1
Pinal,05 San Manuel,Ballots Cast - LIBERTARIAN,,,LBT,,0,0,0,0
Pinal,05 San Manuel,Ballots Cast - NO LABELS,,,NOL,,0,0,0,0
Pinal,05 San Manuel,Ballots Cast - GREEN,,,GRN,,1,1,0,0
Pinal,05 San Manuel,Ballots Cast - NONPARTISAN,,,-,,0,0,0,0
Pinal,05 San Manuel,Ballots Cast - Blank,,,,,2,1,1,0
Pinal,05 San Manuel,U.S. Senate,,1,REP,Kari LAKE,137,86,51,0
Pinal,05 San Manuel,U.S. Senate,,1,REP,Mark LAMB,232,158,74,0
Pinal,05 San Manuel,U.S. Senate,,1,REP,Elizabeth Jean REYE,10,8,2,0
Pinal,05 San Manuel,U.S. Senate,,1,REP,Write-In Totals,1,1,0,0
Pinal,05 San Manuel,U.S. Senate,,1,REP,Total Votes Cast,380,253,127,0
Pinal,05 San Manuel,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,U.S. Senate,,1,REP,Undervotes,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,REP,Juan CISCOMANI,205,142,63,0
Pinal,05 San Manuel,U.S House,6,1,REP,Kathleen WINN,163,102,61,0
Pinal,05 San Manuel,U.S House,6,1,REP,Write-In Totals,1,0,1,0
Pinal,05 San Manuel,U.S House,6,1,REP,Total Votes Cast,369,244,125,0
Pinal,05 San Manuel,U.S House,6,1,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,REP,Undervotes,11,9,2,0
Pinal,05 San Manuel,State Senate,7,1,REP,David COOK,160,110,50,0
Pinal,05 San Manuel,State Senate,7,1,REP,Wendy ROGERS,213,138,75,0
Pinal,05 San Manuel,State Senate,7,1,REP,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,State Senate,7,1,REP,Total Votes Cast,373,248,125,0
Pinal,05 San Manuel,State Senate,7,1,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,State Senate,7,1,REP,Undervotes,7,5,2,0
Pinal,05 San Manuel,State House,7,2,REP,"Walter ""Walt"" BLACKMAN",117,77,40,0
Pinal,05 San Manuel,State House,7,2,REP,Andrew COSTANZO,91,65,26,0
Pinal,05 San Manuel,State House,7,2,REP,John FILLMORE,111,77,34,0
Pinal,05 San Manuel,State House,7,2,REP,Barby INGLE,44,34,10,0
Pinal,05 San Manuel,State House,7,2,REP,David MARSHALL SR.,154,101,53,0
Pinal,05 San Manuel,State House,7,2,REP,Steven SLATON,93,57,36,0
Pinal,05 San Manuel,State House,7,2,REP,Write-In Totals,4,4,0,0
Pinal,05 San Manuel,State House,7,2,REP,Total Votes Cast,614,415,199,0
Pinal,05 San Manuel,State House,7,2,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,State House,7,2,REP,Undervotes,146,91,55,0
Pinal,05 San Manuel,Corporation Commission,,3,REP,Rene LOPEZ,228,169,59,0
Pinal,05 San Manuel,Corporation Commission,,3,REP,Lea MARQUEZ PETERSON,200,143,57,0
Pinal,05 San Manuel,Corporation Commission,,3,REP,Rachel WALDEN,249,173,76,0
Pinal,05 San Manuel,Corporation Commission,,3,REP,Write-In Totals,6,6,0,0
Pinal,05 San Manuel,Corporation Commission,,3,REP,Total Votes Cast,683,491,192,0
Pinal,05 San Manuel,Corporation Commission,,3,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,Corporation Commission,,3,REP,Undervotes,457,268,189,0
Pinal,05 San Manuel,Board of Supervisors,4,1,REP,Jeffrey MCCLURE,200,132,68,0
Pinal,05 San Manuel,Board of Supervisors,4,1,REP,Pete SABIN,140,96,44,0
Pinal,05 San Manuel,Board of Supervisors,4,1,REP,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,Board of Supervisors,4,1,REP,Total Votes Cast,340,228,112,0
Pinal,05 San Manuel,Board of Supervisors,4,1,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,Board of Supervisors,4,1,REP,Undervotes,40,25,15,0
Pinal,05 San Manuel,County Assessor,,1,REP,Douglas WOLF,229,149,80,0
Pinal,05 San Manuel,County Assessor,,1,REP,"December ""Storm"" COX",116,82,34,0
Pinal,05 San Manuel,County Assessor,,1,REP,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,County Assessor,,1,REP,Total Votes Cast,345,231,114,0
Pinal,05 San Manuel,County Assessor,,1,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,County Assessor,,1,REP,Undervotes,35,22,13,0
Pinal,05 San Manuel,County Attorney,,1,REP,Kent VOLKMER,142,97,45,0
Pinal,05 San Manuel,County Attorney,,1,REP,Brad MILLER,210,139,71,0
Pinal,05 San Manuel,County Attorney,,1,REP,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,County Attorney,,1,REP,Total Votes Cast,352,236,116,0
Pinal,05 San Manuel,County Attorney,,1,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,County Attorney,,1,REP,Undervotes,28,17,11,0
Pinal,05 San Manuel,County Recorder,,1,REP,Dana LEWIS,327,221,106,0
Pinal,05 San Manuel,County Recorder,,1,REP,Write-In Totals,5,2,3,0
Pinal,05 San Manuel,County Recorder,,1,REP,Total Votes Cast,332,223,109,0
Pinal,05 San Manuel,County Recorder,,1,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,County Recorder,,1,REP,Undervotes,48,30,18,0
Pinal,05 San Manuel,County Sheriff,,1,REP,Ross TEEPLE,215,146,69,0
Pinal,05 San Manuel,County Sheriff,,1,REP,Kevin CAVANAUGH,127,81,46,0
Pinal,05 San Manuel,County Sheriff,,1,REP,"Charles ""Chas"" G.  AUSTIN JR.",18,12,6,0
Pinal,05 San Manuel,County Sheriff,,1,REP,Write-In Totals,1,1,0,0
Pinal,05 San Manuel,County Sheriff,,1,REP,Total Votes Cast,361,240,121,0
Pinal,05 San Manuel,County Sheriff,,1,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,County Sheriff,,1,REP,Undervotes,19,13,6,0
Pinal,05 San Manuel,County School Superintendent,,1,REP,Jill BROUSSARD,184,123,61,0
Pinal,05 San Manuel,County School Superintendent,,1,REP,Tara WALTER,148,104,44,0
Pinal,05 San Manuel,County School Superintendent,,1,REP,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,County School Superintendent,,1,REP,Total Votes Cast,332,227,105,0
Pinal,05 San Manuel,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,County School Superintendent,,1,REP,Undervotes,48,26,22,0
Pinal,05 San Manuel,County Treasurer,,1,REP,Michael MCCORD,319,217,102,0
Pinal,05 San Manuel,County Treasurer,,1,REP,Write-In Totals,2,2,0,0
Pinal,05 San Manuel,County Treasurer,,1,REP,Total Votes Cast,321,219,102,0
Pinal,05 San Manuel,County Treasurer,,1,REP,Overvotes,0,0,0,0
Pinal,05 San Manuel,County Treasurer,,1,REP,Undervotes,59,34,25,0
Pinal,05 San Manuel,U.S. Senate,,1,DEM,Ruben GALLEGO,266,239,26,1
Pinal,05 San Manuel,U.S. Senate,,1,DEM,Write-In Totals,5,5,0,0
Pinal,05 San Manuel,U.S. Senate,,1,DEM,Total Votes Cast,271,244,26,1
Pinal,05 San Manuel,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Pinal,05 San Manuel,U.S. Senate,,1,DEM,Undervotes,14,10,4,0
Pinal,05 San Manuel,U.S House,6,1,DEM,Kirsten ENGEL,260,233,26,1
Pinal,05 San Manuel,U.S House,6,1,DEM,Write-In Totals,2,2,0,0
Pinal,05 San Manuel,U.S House,6,1,DEM,Total Votes Cast,262,235,26,1
Pinal,05 San Manuel,U.S House,6,1,DEM,Overvotes,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,DEM,Undervotes,23,19,4,0
Pinal,05 San Manuel,State Senate,7,1,DEM,Haley CREIGHTON,109,95,14,0
Pinal,05 San Manuel,State Senate,7,1,DEM,Roberto Apodaca REVELES,153,138,14,1
Pinal,05 San Manuel,State Senate,7,1,DEM,Write-In Totals,1,1,0,0
Pinal,05 San Manuel,State Senate,7,1,DEM,Total Votes Cast,263,234,28,1
Pinal,05 San Manuel,State Senate,7,1,DEM,Overvotes,6,5,1,0
Pinal,05 San Manuel,State Senate,7,1,DEM,Undervotes,16,15,1,0
Pinal,05 San Manuel,State House,7,2,DEM,Kevin CHIQUETE,202,179,22,1
Pinal,05 San Manuel,State House,7,2,DEM,Nancy HARTL,207,186,20,1
Pinal,05 San Manuel,State House,7,2,DEM,Write-In Totals,1,1,0,0
Pinal,05 San Manuel,State House,7,2,DEM,Total Votes Cast,410,366,42,2
Pinal,05 San Manuel,State House,7,2,DEM,Overvotes,2,2,0,0
Pinal,05 San Manuel,State House,7,2,DEM,Undervotes,158,140,18,0
Pinal,05 San Manuel,Corporation Commission,,3,DEM,Ylenia AGUILAR,229,207,21,1
Pinal,05 San Manuel,Corporation Commission,,3,DEM,Jonathon HILL,196,178,17,1
Pinal,05 San Manuel,Corporation Commission,,3,DEM,Joshua POLACHECK,185,164,20,1
Pinal,05 San Manuel,Corporation Commission,,3,DEM,Write-In Totals,9,9,0,0
Pinal,05 San Manuel,Corporation Commission,,3,DEM,Total Votes Cast,619,558,58,3
Pinal,05 San Manuel,Corporation Commission,,3,DEM,Overvotes,0,0,0,0
Pinal,05 San Manuel,Corporation Commission,,3,DEM,Undervotes,236,204,32,0
Pinal,05 San Manuel,Board of Supervisors,4,1,DEM,Write-In Totals,23,17,6,0
Pinal,05 San Manuel,Board of Supervisors,4,1,DEM,Total Votes Cast,23,17,6,0
Pinal,05 San Manuel,Board of Supervisors,4,1,DEM,Overvotes,0,0,0,0
Pinal,05 San Manuel,Board of Supervisors,4,1,DEM,Undervotes,262,237,24,1
Pinal,05 San Manuel,County Assessor,,1,DEM,Write-In Totals,21,16,5,0
Pinal,05 San Manuel,County Assessor,,1,DEM,Total Votes Cast,21,16,5,0
Pinal,05 San Manuel,County Assessor,,1,DEM,Overvotes,0,0,0,0
Pinal,05 San Manuel,County Assessor,,1,DEM,Undervotes,264,238,25,1
Pinal,05 San Manuel,County Attorney,,1,DEM,Write-In Totals,17,12,5,0
Pinal,05 San Manuel,County Attorney,,1,DEM,Total Votes Cast,17,12,5,0
Pinal,05 San Manuel,County Attorney,,1,DEM,Overvotes,0,0,0,0
Pinal,05 San Manuel,County Attorney,,1,DEM,Undervotes,268,242,25,1
Pinal,05 San Manuel,County Recorder,,1,DEM,Write-In Totals,18,13,5,0
Pinal,05 San Manuel,County Recorder,,1,DEM,Total Votes Cast,18,13,5,0
Pinal,05 San Manuel,County Recorder,,1,DEM,Overvotes,0,0,0,0
Pinal,05 San Manuel,County Recorder,,1,DEM,Undervotes,267,241,25,1
Pinal,05 San Manuel,County Sheriff,,1,DEM,Patrick MELVIN,202,178,23,1
Pinal,05 San Manuel,County Sheriff,,1,DEM,Write-In Totals,3,2,1,0
Pinal,05 San Manuel,County Sheriff,,1,DEM,Total Votes Cast,205,180,24,1
Pinal,05 San Manuel,County Sheriff,,1,DEM,Overvotes,1,1,0,0
Pinal,05 San Manuel,County Sheriff,,1,DEM,Undervotes,79,73,6,0
Pinal,05 San Manuel,County School Superintendent,,1,DEM,Write-In Totals,22,17,5,0
Pinal,05 San Manuel,County School Superintendent,,1,DEM,Total Votes Cast,22,17,5,0
Pinal,05 San Manuel,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Pinal,05 San Manuel,County School Superintendent,,1,DEM,Undervotes,263,237,25,1
Pinal,05 San Manuel,County Treasurer,,1,DEM,Write-In Totals,19,15,4,0
Pinal,05 San Manuel,County Treasurer,,1,DEM,Total Votes Cast,19,15,4,0
Pinal,05 San Manuel,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Pinal,05 San Manuel,County Treasurer,,1,DEM,Undervotes,266,239,26,1
Pinal,05 San Manuel,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Pinal,05 San Manuel,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Pinal,05 San Manuel,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,LBT,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,LBT,Total Votes Cast,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,LBT,Overvotes,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,LBT,Undervotes,0,0,0,0
Pinal,05 San Manuel,State Senate,7,1,LBT,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,State Senate,7,1,LBT,Total Votes Cast,0,0,0,0
Pinal,05 San Manuel,State Senate,7,1,LBT,Overvotes,0,0,0,0
Pinal,05 San Manuel,State Senate,7,1,LBT,Undervotes,0,0,0,0
Pinal,05 San Manuel,State House,7,2,LBT,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,State House,7,2,LBT,Total Votes Cast,0,0,0,0
Pinal,05 San Manuel,State House,7,2,LBT,Overvotes,0,0,0,0
Pinal,05 San Manuel,State House,7,2,LBT,Undervotes,0,0,0,0
Pinal,05 San Manuel,Corporation Commission,,3,LBT,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,Corporation Commission,,3,LBT,Total Votes Cast,0,0,0,0
Pinal,05 San Manuel,Corporation Commission,,3,LBT,Overvotes,0,0,0,0
Pinal,05 San Manuel,Corporation Commission,,3,LBT,Undervotes,0,0,0,0
Pinal,05 San Manuel,NOL PARTISAN CONTEST NOTICE,,1,NOL,PARTISAN CONTEST NOTICE,0,0,0,0
Pinal,05 San Manuel,NOL PARTISAN CONTEST NOTICE,,1,NOL,Total Votes Cast,0,0,0,0
Pinal,05 San Manuel,NOL PARTISAN CONTEST NOTICE,,1,NOL,Overvotes,0,0,0,0
Pinal,05 San Manuel,NOL PARTISAN CONTEST NOTICE,,1,NOL,Undervotes,0,0,0,0
Pinal,05 San Manuel,U.S. Senate,,1,GRN,Arturo HERNANDEZ,1,1,0,0
Pinal,05 San Manuel,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Pinal,05 San Manuel,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,U.S. Senate,,1,GRN,Total Votes Cast,1,1,0,0
Pinal,05 San Manuel,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Pinal,05 San Manuel,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,GRN,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,GRN,Total Votes Cast,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,GRN,Overvotes,0,0,0,0
Pinal,05 San Manuel,U.S House,6,1,GRN,Undervotes,1,1,0,0
Pinal,05 San Manuel,State Senate,7,1,GRN,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,State Senate,7,1,GRN,Total Votes Cast,0,0,0,0
Pinal,05 San Manuel,State Senate,7,1,GRN,Overvotes,0,0,0,0
Pinal,05 San Manuel,State Senate,7,1,GRN,Undervotes,1,1,0,0
Pinal,05 San Manuel,State House,7,2,GRN,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,State House,7,2,GRN,Total Votes Cast,0,0,0,0
Pinal,05 San Manuel,State House,7,2,GRN,Overvotes,0,0,0,0
Pinal,05 San Manuel,State House,7,2,GRN,Undervotes,2,2,0,0
Pinal,05 San Manuel,Corporation Commission,,3,GRN,Write-In Totals,0,0,0,0
Pinal,05 San Manuel,Corporation Commission,,3,GRN,Total Votes Cast,0,0,0,0
Pinal,05 San Manuel,Corporation Commission,,3,GRN,Overvotes,0,0,0,0
Pinal,05 San Manuel,Corporation Commission,,3,GRN,Undervotes,3,3,0,0
Pinal,06 Mammoth,Registered Voters - Total,,,,,871,871,871,871
Pinal,06 Mammoth,Registered Voters - REPUBLICAN,,,REP,,167,167,167,167
Pinal,06 Mammoth,Registered Voters - DEMOCRATIC,,,DEM,,466,466,466,466
Pinal,06 Mammoth,Registered Voters - LIBERTARIAN,,,LBT,,0,0,0,0
Pinal,06 Mammoth,Registered Voters - NO LABELS,,,NOL,,1,1,1,1
Pinal,06 Mammoth,Registered Voters - GREEN,,,GRN,,0,0,0,0
