county,precinct,office,district,party,seats,candidate,votes
Navajo,13 MOGOLLON,State Senate,7,GRN,1,Write-In Totals,0
Navajo,13 MOGOLLON,State Senate,7,GRN,1,Total Votes Cast,0
Navajo,13 MOGOLLON,State Senate,7,GRN,1,Overvotes,0
Navajo,13 MOGOLLON,State Senate,7,GRN,1,Undervotes,0
Navajo,13 MOGOLLON,State House,7,GRN,2,Write-In Totals,0
Navajo,13 MOGOLLON,State House,7,GRN,2,Total Votes Cast,0
Navajo,13 MOGOLLON,State House,7,GRN,2,Overvotes,0
Navajo,13 MOGOLLON,State House,7,GRN,2,Undervotes,0
Navajo,13 MOGOLLON,Corporation Commissioner,,GRN,3,Write-In Totals,0
Navajo,13 MOGOLLON,Corporation Commissioner,,GRN,3,Total Votes Cast,0
Navajo,13 MOGOLLON,Corporation Commissioner,,GRN,3,Overvotes,0
Navajo,13 MOGOLLON,Corporation Commissioner,,GRN,3,Undervotes,0
Navajo,13 MOGOLLON,No Labels Notice,,NOL,1,There are no candidates.,0
Navajo,13 MOGOLLON,No Labels Notice,,NOL,1,Total Votes Cast,0
Navajo,13 MOGOLLON,No Labels Notice,,NOL,1,Overvotes,0
Navajo,13 MOGOLLON,No Labels Notice,,NOL,1,Undervotes,0
Navajo,14 BISON,Registered Voters - Total,,,,,10631
Navajo,14 BISON,Registered Voters - Republican,,REP,,,6319
Navajo,14 BISON,Registered Voters - Democratic,,DEM,,,1426
Navajo,14 BISON,Registered Voters - Libertarian,,LBT,,,86
Navajo,14 BISON,Registered Voters - Green,,GRN,,,4
Navajo,14 BISON,Registered Voters - No Labels Party,,NOL,,,63
Navajo,14 BISON,Registered Voters - Nonpartisan,,Nonpartisan,,,2733
Navajo,14 BISON,Ballots Cast - Total,,,,,4593
Navajo,14 BISON,Ballots Cast - Republican,,REP,,,3791
Navajo,14 BISON,Ballots Cast - Democratic,,DEM,,,766
Navajo,14 BISON,Ballots Cast - Libertarian,,LBT,,,26
Navajo,14 BISON,Ballots Cast - Green,,GRN,,,3
Navajo,14 BISON,Ballots Cast - No Labels Party,,NOL,,,5
Navajo,14 BISON,Ballots Cast - Nonpartisan,,Nonpartisan,,,2
Navajo,14 BISON,Ballots Cast - Blank,,,,,4
Navajo,14 BISON,U.S. Senate,,REP,1,Kari LAKE,2085
Navajo,14 BISON,U.S. Senate,,REP,1,Mark LAMB,1607
Navajo,14 BISON,U.S. Senate,,REP,1,Elizabeth Jean REYE,55
Navajo,14 BISON,U.S. Senate,,REP,1,Write-In Totals,5
Navajo,14 BISON,U.S. Senate,,REP,1,Total Votes Cast,3752
Navajo,14 BISON,U.S. Senate,,REP,1,Overvotes,5
Navajo,14 BISON,U.S. Senate,,REP,1,Undervotes,34
Navajo,14 BISON,U.S. House,2,REP,1,Eli CRANE,2957
Navajo,14 BISON,U.S. House,2,REP,1,Jack SMITH,621
Navajo,14 BISON,U.S. House,2,REP,1,Write-In Totals,6
Navajo,14 BISON,U.S. House,2,REP,1,Total Votes Cast,3584
Navajo,14 BISON,U.S. House,2,REP,1,Overvotes,3
Navajo,14 BISON,U.S. House,2,REP,1,Undervotes,204
Navajo,14 BISON,State Senate,7,REP,1,David COOK,1620
Navajo,14 BISON,State Senate,7,REP,1,Wendy ROGERS,2047
Navajo,14 BISON,State Senate,7,REP,1,Write-In Totals,7
Navajo,14 BISON,State Senate,7,REP,1,Total Votes Cast,3674
Navajo,14 BISON,State Senate,7,REP,1,Overvotes,0
Navajo,14 BISON,State Senate,7,REP,1,Undervotes,115
Navajo,14 BISON,State House,7,REP,2,"Walter ""Walt"" BLACKMAN",1774
Navajo,14 BISON,State House,7,REP,2,Andrew COSTANZO,686
Navajo,14 BISON,State House,7,REP,2,John FILLMORE,672
Navajo,14 BISON,State House,7,REP,2,Barby INGLE,290
Navajo,14 BISON,State House,7,REP,2,David MARSHALL SR.,1516
Navajo,14 BISON,State House,7,REP,2,Steven SLATON,1077
Navajo,14 BISON,State House,7,REP,2,Write-In Totals,14
Navajo,14 BISON,State House,7,REP,2,Total Votes Cast,6029
Navajo,14 BISON,State House,7,REP,2,Overvotes,64
Navajo,14 BISON,State House,7,REP,2,Undervotes,1485
Navajo,14 BISON,Corporation Commissioner,,REP,3,Lea MARQUEZ PETERSON,1989
Navajo,14 BISON,Corporation Commissioner,,REP,3,Rene LOPEZ,2123
Navajo,14 BISON,Corporation Commissioner,,REP,3,Rachel WALDEN,2429
Navajo,14 BISON,Corporation Commissioner,,REP,3,Write-In Totals,22
Navajo,14 BISON,Corporation Commissioner,,REP,3,Total Votes Cast,6563
Navajo,14 BISON,Corporation Commissioner,,REP,3,Overvotes,0
Navajo,14 BISON,Corporation Commissioner,,REP,3,Undervotes,4804
Navajo,14 BISON,Board of Supervisors,4,REP,1,Daryl SEYMORE,2945
Navajo,14 BISON,Board of Supervisors,4,REP,1,Write-In Totals,31
Navajo,14 BISON,Board of Supervisors,4,REP,1,Total Votes Cast,2976
Navajo,14 BISON,Board of Supervisors,4,REP,1,Overvotes,1
Navajo,14 BISON,Board of Supervisors,4,REP,1,Undervotes,812
Navajo,14 BISON,County Attorney,,REP,1,Write-In Totals,258
Navajo,14 BISON,County Attorney,,REP,1,Total Votes Cast,258
Navajo,14 BISON,County Attorney,,REP,1,Overvotes,0
Navajo,14 BISON,County Attorney,,REP,1,Undervotes,3531
Navajo,14 BISON,County Assessor,,REP,1,Mike MONTANDON,2686
Navajo,14 BISON,County Assessor,,REP,1,Write-In Totals,20
Navajo,14 BISON,County Assessor,,REP,1,Total Votes Cast,2706
Navajo,14 BISON,County Assessor,,REP,1,Overvotes,1
Navajo,14 BISON,County Assessor,,REP,1,Undervotes,1082
Navajo,14 BISON,County Recorder,,REP,1,Timothy JORDON,2725
Navajo,14 BISON,County Recorder,,REP,1,Write-In Totals,22
Navajo,14 BISON,County Recorder,,REP,1,Total Votes Cast,2747
Navajo,14 BISON,County Recorder,,REP,1,Overvotes,1
Navajo,14 BISON,County Recorder,,REP,1,Undervotes,1041
Navajo,14 BISON,County School Superintendent,,REP,1,Rachael LEWIS,2750
Navajo,14 BISON,County School Superintendent,,REP,1,Write-In Totals,29
Navajo,14 BISON,County School Superintendent,,REP,1,Total Votes Cast,2779
Navajo,14 BISON,County School Superintendent,,REP,1,Overvotes,1
Navajo,14 BISON,County School Superintendent,,REP,1,Undervotes,1009
Navajo,14 BISON,County Sheriff,,REP,1,David CLOUSE,3022
Navajo,14 BISON,County Sheriff,,REP,1,Write-In Totals,23
Navajo,14 BISON,County Sheriff,,REP,1,Total Votes Cast,3045
Navajo,14 BISON,County Sheriff,,REP,1,Overvotes,0
Navajo,14 BISON,County Sheriff,,REP,1,Undervotes,744
Navajo,14 BISON,County Treasurer,,REP,1,Danielle EARL,1518
Navajo,14 BISON,County Treasurer,,REP,1,Charles WEBBER,1409
Navajo,14 BISON,County Treasurer,,REP,1,Write-In Totals,16
Navajo,14 BISON,County Treasurer,,REP,1,Total Votes Cast,2943
Navajo,14 BISON,County Treasurer,,REP,1,Overvotes,7
Navajo,14 BISON,County Treasurer,,REP,1,Undervotes,839
Navajo,14 BISON,Superior Court Judge,2,REP,1,Write-In Totals,159
Navajo,14 BISON,Superior Court Judge,2,REP,1,Total Votes Cast,159
Navajo,14 BISON,Superior Court Judge,2,REP,1,Overvotes,0
Navajo,14 BISON,Superior Court Judge,2,REP,1,Undervotes,3630
Navajo,14 BISON,Superior Court Judge,3,REP,1,Jon Helaman SALINE,2525
Navajo,14 BISON,Superior Court Judge,3,REP,1,Write-In Totals,12
Navajo,14 BISON,Superior Court Judge,3,REP,1,Total Votes Cast,2537
Navajo,14 BISON,Superior Court Judge,3,REP,1,Overvotes,2
Navajo,14 BISON,Superior Court Judge,3,REP,1,Undervotes,1250
Navajo,14 BISON,Superior Court Judge,4,REP,1,Write-In Totals,141
Navajo,14 BISON,Superior Court Judge,4,REP,1,Total Votes Cast,141
Navajo,14 BISON,Superior Court Judge,4,REP,1,Overvotes,0
Navajo,14 BISON,Superior Court Judge,4,REP,1,Undervotes,3648
Navajo,14 BISON,U.S. Senate,,DEM,1,Ruben GALLEGO,717
Navajo,14 BISON,U.S. Senate,,DEM,1,Write-In Totals,6
Navajo,14 BISON,U.S. Senate,,DEM,1,Total Votes Cast,723
Navajo,14 BISON,U.S. Senate,,DEM,1,Overvotes,0
Navajo,14 BISON,U.S. Senate,,DEM,1,Undervotes,43
Navajo,14 BISON,U.S. House,2,DEM,1,Jonathan NEZ,701
Navajo,14 BISON,U.S. House,2,DEM,1,Write-In Totals,4
Navajo,14 BISON,U.S. House,2,DEM,1,Total Votes Cast,705
Navajo,14 BISON,U.S. House,2,DEM,1,Overvotes,0
Navajo,14 BISON,U.S. House,2,DEM,1,Undervotes,61
Navajo,14 BISON,State Senate,7,DEM,1,Haley CREIGHTON,403
Navajo,14 BISON,State Senate,7,DEM,1,Roberto Apodaca REVELES,282
Navajo,14 BISON,State Senate,7,DEM,1,Write-In Totals,5
Navajo,14 BISON,State Senate,7,DEM,1,Total Votes Cast,690
Navajo,14 BISON,State Senate,7,DEM,1,Overvotes,9
Navajo,14 BISON,State Senate,7,DEM,1,Undervotes,67
Navajo,14 BISON,State House,7,DEM,2,Kevin CHIQUETE,478
Navajo,14 BISON,State House,7,DEM,2,Nancy HARTL,634
Navajo,14 BISON,State House,7,DEM,2,Write-In Totals,4
Navajo,14 BISON,State House,7,DEM,2,Total Votes Cast,1116
Navajo,14 BISON,State House,7,DEM,2,Overvotes,0
Navajo,14 BISON,State House,7,DEM,2,Undervotes,416
Navajo,14 BISON,Corporation Commissioner,,DEM,3,Ylenia AGUILAR,595
Navajo,14 BISON,Corporation Commissioner,,DEM,3,Jonathon HILL,573
Navajo,14 BISON,Corporation Commissioner,,DEM,3,Joshua POLACHECK,538
Navajo,14 BISON,Corporation Commissioner,,DEM,3,Write-In Totals,8
Navajo,14 BISON,Corporation Commissioner,,DEM,3,Total Votes Cast,1714
Navajo,14 BISON,Corporation Commissioner,,DEM,3,Overvotes,0
Navajo,14 BISON,Corporation Commissioner,,DEM,3,Undervotes,584
Navajo,14 BISON,Board of Supervisors,4,DEM,1,Write-In Totals,79
Navajo,14 BISON,Board of Supervisors,4,DEM,1,Total Votes Cast,79
Navajo,14 BISON,Board of Supervisors,4,DEM,1,Overvotes,0
Navajo,14 BISON,Board of Supervisors,4,DEM,1,Undervotes,687
Navajo,14 BISON,County Attorney,,DEM,1,Brad CARLYON,676
Navajo,14 BISON,County Attorney,,DEM,1,Write-In Totals,3
Navajo,14 BISON,County Attorney,,DEM,1,Total Votes Cast,679
Navajo,14 BISON,County Attorney,,DEM,1,Overvotes,0
Navajo,14 BISON,County Attorney,,DEM,1,Undervotes,87
Navajo,14 BISON,County Assessor,,DEM,1,Cammy DARRIS,701
Navajo,14 BISON,County Assessor,,DEM,1,Write-In Totals,1
Navajo,14 BISON,County Assessor,,DEM,1,Total Votes Cast,702
Navajo,14 BISON,County Assessor,,DEM,1,Overvotes,0
Navajo,14 BISON,County Assessor,,DEM,1,Undervotes,64
Navajo,14 BISON,County Recorder,,DEM,1,Michael SAMPLE,689
Navajo,14 BISON,County Recorder,,DEM,1,Write-In Totals,1
Navajo,14 BISON,County Recorder,,DEM,1,Total Votes Cast,690
Navajo,14 BISON,County Recorder,,DEM,1,Overvotes,0
Navajo,14 BISON,County Recorder,,DEM,1,Undervotes,76
Navajo,14 BISON,County School Superintendent,,DEM,1,Susan CASH,688
Navajo,14 BISON,County School Superintendent,,DEM,1,Write-In Totals,1
Navajo,14 BISON,County School Superintendent,,DEM,1,Total Votes Cast,689
Navajo,14 BISON,County School Superintendent,,DEM,1,Overvotes,0
Navajo,14 BISON,County School Superintendent,,DEM,1,Undervotes,77
Navajo,14 BISON,County Sheriff,,DEM,1,Write-In Totals,86
Navajo,14 BISON,County Sheriff,,DEM,1,Total Votes Cast,86
Navajo,14 BISON,County Sheriff,,DEM,1,Overvotes,0
Navajo,14 BISON,County Sheriff,,DEM,1,Undervotes,680
Navajo,14 BISON,County Treasurer,,DEM,1,Kari HERNANDEZ-LOPEZ,687
Navajo,14 BISON,County Treasurer,,DEM,1,Write-In Totals,4
Navajo,14 BISON,County Treasurer,,DEM,1,Total Votes Cast,691
Navajo,14 BISON,County Treasurer,,DEM,1,Overvotes,0
Navajo,14 BISON,County Treasurer,,DEM,1,Undervotes,75
Navajo,14 BISON,Superior Court Judge,2,DEM,1,Melinda HARDY,675
Navajo,14 BISON,Superior Court Judge,2,DEM,1,Write-In Totals,5
Navajo,14 BISON,Superior Court Judge,2,DEM,1,Total Votes Cast,680
Navajo,14 BISON,Superior Court Judge,2,DEM,1,Overvotes,0
Navajo,14 BISON,Superior Court Judge,2,DEM,1,Undervotes,86
Navajo,14 BISON,Superior Court Judge,3,DEM,1,Write-In Totals,67
Navajo,14 BISON,Superior Court Judge,3,DEM,1,Total Votes Cast,67
Navajo,14 BISON,Superior Court Judge,3,DEM,1,Overvotes,0
Navajo,14 BISON,Superior Court Judge,3,DEM,1,Undervotes,699
Navajo,14 BISON,Superior Court Judge,4,DEM,1,Michala RUECHEL,679
Navajo,14 BISON,Superior Court Judge,4,DEM,1,Write-In Totals,2
Navajo,14 BISON,Superior Court Judge,4,DEM,1,Total Votes Cast,681
Navajo,14 BISON,Superior Court Judge,4,DEM,1,Overvotes,0
Navajo,14 BISON,Superior Court Judge,4,DEM,1,Undervotes,85
Navajo,14 BISON,U.S. Senate,,LBT,1,Write-In Totals,14
Navajo,14 BISON,U.S. Senate,,LBT,1,Total Votes Cast,14
Navajo,14 BISON,U.S. Senate,,LBT,1,Overvotes,0
Navajo,14 BISON,U.S. Senate,,LBT,1,Undervotes,12
Navajo,14 BISON,U.S. House,2,LBT,1,Write-In Totals,8
Navajo,14 BISON,U.S. House,2,LBT,1,Total Votes Cast,8
Navajo,14 BISON,U.S. House,2,LBT,1,Overvotes,0
Navajo,14 BISON,U.S. House,2,LBT,1,Undervotes,18
Navajo,14 BISON,State Senate,7,LBT,1,Write-In Totals,9
Navajo,14 BISON,State Senate,7,LBT,1,Total Votes Cast,9
Navajo,14 BISON,State Senate,7,LBT,1,Overvotes,0
Navajo,14 BISON,State Senate,7,LBT,1,Undervotes,17
Navajo,14 BISON,State House,7,LBT,2,Write-In Totals,12
Navajo,14 BISON,State House,7,LBT,2,Total Votes Cast,12
Navajo,14 BISON,State House,7,LBT,2,Overvotes,0
Navajo,14 BISON,State House,7,LBT,2,Undervotes,40
Navajo,14 BISON,Corporation Commissioner,,LBT,3,Write-In Totals,14
Navajo,14 BISON,Corporation Commissioner,,LBT,3,Total Votes Cast,14
Navajo,14 BISON,Corporation Commissioner,,LBT,3,Overvotes,0
Navajo,14 BISON,Corporation Commissioner,,LBT,3,Undervotes,64
Navajo,14 BISON,U.S. Senate,,GRN,1,Arturo HERNANDEZ,0
Navajo,14 BISON,U.S. Senate,,GRN,1,Michael NORTON,3
Navajo,14 BISON,U.S. Senate,,GRN,1,Write-In Totals,0
Navajo,14 BISON,U.S. Senate,,GRN,1,Total Votes Cast,3
Navajo,14 BISON,U.S. Senate,,GRN,1,Overvotes,0
Navajo,14 BISON,U.S. Senate,,GRN,1,Undervotes,0
Navajo,14 BISON,U.S. House,2,GRN,1,Write-In Totals,0
Navajo,14 BISON,U.S. House,2,GRN,1,Total Votes Cast,0
Navajo,14 BISON,U.S. House,2,GRN,1,Overvotes,0
Navajo,14 BISON,U.S. House,2,GRN,1,Undervotes,3
Navajo,14 BISON,State Senate,7,GRN,1,Write-In Totals,0
Navajo,14 BISON,State Senate,7,GRN,1,Total Votes Cast,0
Navajo,14 BISON,State Senate,7,GRN,1,Overvotes,0
Navajo,14 BISON,State Senate,7,GRN,1,Undervotes,3
Navajo,14 BISON,State House,7,GRN,2,Write-In Totals,0
Navajo,14 BISON,State House,7,GRN,2,Total Votes Cast,0
Navajo,14 BISON,State House,7,GRN,2,Overvotes,0
Navajo,14 BISON,State House,7,GRN,2,Undervotes,6
Navajo,14 BISON,Corporation Commissioner,,GRN,3,Write-In Totals,0
Navajo,14 BISON,Corporation Commissioner,,GRN,3,Total Votes Cast,0
Navajo,14 BISON,Corporation Commissioner,,GRN,3,Overvotes,0
Navajo,14 BISON,Corporation Commissioner,,GRN,3,Undervotes,9
Navajo,14 BISON,No Labels Notice,,NOL,1,There are no candidates.,0
Navajo,14 BISON,No Labels Notice,,NOL,1,Total Votes Cast,0
Navajo,14 BISON,No Labels Notice,,NOL,1,Overvotes,0
Navajo,14 BISON,No Labels Notice,,NOL,1,Undervotes,5
Navajo,14 BISON,Council Member 2028,Pinetop-Lakeside,,3,Jennifer BRIMHALL,0
Navajo,14 BISON,Council Member 2028,Pinetop-Lakeside,,3,Todd FERNAU,0
Navajo,14 BISON,Council Member 2028,Pinetop-Lakeside,,3,Jerry SMITH,0
Navajo,14 BISON,Council Member 2028,Pinetop-Lakeside,,3,Harry TURNER,0
Navajo,14 BISON,Council Member 2028,Pinetop-Lakeside,,3,Write-In Totals,0
Navajo,14 BISON,Council Member 2028,Pinetop-Lakeside,,3,Total Votes Cast,0
Navajo,14 BISON,Council Member 2028,Pinetop-Lakeside,,3,Overvotes,0
Navajo,14 BISON,Council Member 2028,Pinetop-Lakeside,,3,Undervotes,0
Navajo,14 BISON,Council Member 2026,Pinetop-Lakeside,,1,Jeffrey PHILLIPS,0
Navajo,14 BISON,Council Member 2026,Pinetop-Lakeside,,1,Write-In Totals,0
Navajo,14 BISON,Council Member 2026,Pinetop-Lakeside,,1,Total Votes Cast,0
Navajo,14 BISON,Council Member 2026,Pinetop-Lakeside,,1,Overvotes,0
Navajo,14 BISON,Council Member 2026,Pinetop-Lakeside,,1,Undervotes,0
Navajo,14 BISON,Mayor,Show Low,,1,"John LEECH, JR.",1644
Navajo,14 BISON,Mayor,Show Low,,1,Mike ALLSOP,1281
Navajo,14 BISON,Mayor,Show Low,,1,Write-In Totals,3
Navajo,14 BISON,Mayor,Show Low,,1,Total Votes Cast,2928
Navajo,14 BISON,Mayor,Show Low,,1,Overvotes,5
Navajo,14 BISON,Mayor,Show Low,,1,Undervotes,167
Navajo,14 BISON,Council Member,Show Low,,3,Connie KAKAVAS,1677
Navajo,14 BISON,Council Member,Show Low,,3,Jon ADAMS,1625
Navajo,14 BISON,Council Member,Show Low,,3,Bryce JUDD,1455
Navajo,14 BISON,Council Member,Show Low,,3,Dawn WILSON-GOLDEN,1220
Navajo,14 BISON,Council Member,Show Low,,3,Kenny ALLEN,794
Navajo,14 BISON,Council Member,Show Low,,3,Write-In Totals,14
Navajo,14 BISON,Council Member,Show Low,,3,Total Votes Cast,6785
Navajo,14 BISON,Council Member,Show Low,,3,Overvotes,6
Navajo,14 BISON,Council Member,Show Low,,3,Undervotes,2509
Navajo,15 SITGREAVES,Registered Voters - Total,,,,,1447
Navajo,15 SITGREAVES,Registered Voters - Republican,,REP,,,826
Navajo,15 SITGREAVES,Registered Voters - Democratic,,DEM,,,225
Navajo,15 SITGREAVES,Registered Voters - Libertarian,,LBT,,,5
Navajo,15 SITGREAVES,Registered Voters - Green,,GRN,,,1
Navajo,15 SITGREAVES,Registered Voters - No Labels Party,,NOL,,,10
Navajo,15 SITGREAVES,Registered Voters - Nonpartisan,,Nonpartisan,,,380
Navajo,15 SITGREAVES,Ballots Cast - Total,,,,,595
Navajo,15 SITGREAVES,Ballots Cast - Republican,,REP,,,455
Navajo,15 SITGREAVES,Ballots Cast - Democratic,,DEM,,,140
Navajo,15 SITGREAVES,Ballots Cast - Libertarian,,LBT,,,0
Navajo,15 SITGREAVES,Ballots Cast - Green,,GRN,,,0
Navajo,15 SITGREAVES,Ballots Cast - No Labels Party,,NOL,,,0
Navajo,15 SITGREAVES,Ballots Cast - Nonpartisan,,Nonpartisan,,,0
Navajo,15 SITGREAVES,Ballots Cast - Blank,,,,,1
Navajo,15 SITGREAVES,U.S. Senate,,REP,1,Kari LAKE,241
Navajo,15 SITGREAVES,U.S. Senate,,REP,1,Mark LAMB,198
Navajo,15 SITGREAVES,U.S. Senate,,REP,1,Elizabeth Jean REYE,14
Navajo,15 SITGREAVES,U.S. Senate,,REP,1,Write-In Totals,1
Navajo,15 SITGREAVES,U.S. Senate,,REP,1,Total Votes Cast,454
Navajo,15 SITGREAVES,U.S. Senate,,REP,1,Overvotes,0
Navajo,15 SITGREAVES,U.S. Senate,,REP,1,Undervotes,1
Navajo,15 SITGREAVES,U.S. House,2,REP,1,Eli CRANE,363
Navajo,15 SITGREAVES,U.S. House,2,REP,1,Jack SMITH,66
Navajo,15 SITGREAVES,U.S. House,2,REP,1,Write-In Totals,1
Navajo,15 SITGREAVES,U.S. House,2,REP,1,Total Votes Cast,430
Navajo,15 SITGREAVES,U.S. House,2,REP,1,Overvotes,0
Navajo,15 SITGREAVES,U.S. House,2,REP,1,Undervotes,25
Navajo,15 SITGREAVES,State Senate,7,REP,1,David COOK,171
Navajo,15 SITGREAVES,State Senate,7,REP,1,Wendy ROGERS,270
Navajo,15 SITGREAVES,State Senate,7,REP,1,Write-In Totals,1
Navajo,15 SITGREAVES,State Senate,7,REP,1,Total Votes Cast,442
Navajo,15 SITGREAVES,State Senate,7,REP,1,Overvotes,0
Navajo,15 SITGREAVES,State Senate,7,REP,1,Undervotes,13
Navajo,15 SITGREAVES,State House,7,REP,2,"Walter ""Walt"" BLACKMAN",203
Navajo,15 SITGREAVES,State House,7,REP,2,Andrew COSTANZO,79
Navajo,15 SITGREAVES,State House,7,REP,2,John FILLMORE,103
Navajo,15 SITGREAVES,State House,7,REP,2,Barby INGLE,38
Navajo,15 SITGREAVES,State House,7,REP,2,David MARSHALL SR.,196
Navajo,15 SITGREAVES,State House,7,REP,2,Steven SLATON,112
Navajo,15 SITGREAVES,State House,7,REP,2,Write-In Totals,2
Navajo,15 SITGREAVES,State House,7,REP,2,Total Votes Cast,733
Navajo,15 SITGREAVES,State House,7,REP,2,Overvotes,4
Navajo,15 SITGREAVES,State House,7,REP,2,Undervotes,173
Navajo,15 SITGREAVES,Corporation Commissioner,,REP,3,Lea MARQUEZ PETERSON,239
Navajo,15 SITGREAVES,Corporation Commissioner,,REP,3,Rene LOPEZ,243
Navajo,15 SITGREAVES,Corporation Commissioner,,REP,3,Rachel WALDEN,327
Navajo,15 SITGREAVES,Corporation Commissioner,,REP,3,Write-In Totals,3
Navajo,15 SITGREAVES,Corporation Commissioner,,REP,3,Total Votes Cast,812
Navajo,15 SITGREAVES,Corporation Commissioner,,REP,3,Overvotes,0
Navajo,15 SITGREAVES,Corporation Commissioner,,REP,3,Undervotes,553
Navajo,15 SITGREAVES,Board of Supervisors,4,REP,1,Daryl SEYMORE,350
Navajo,15 SITGREAVES,Board of Supervisors,4,REP,1,Write-In Totals,0
Navajo,15 SITGREAVES,Board of Supervisors,4,REP,1,Total Votes Cast,350
Navajo,15 SITGREAVES,Board of Supervisors,4,REP,1,Overvotes,0
Navajo,15 SITGREAVES,Board of Supervisors,4,REP,1,Undervotes,105
Navajo,15 SITGREAVES,County Attorney,,REP,1,Write-In Totals,23
Navajo,15 SITGREAVES,County Attorney,,REP,1,Total Votes Cast,23
Navajo,15 SITGREAVES,County Attorney,,REP,1,Overvotes,0
Navajo,15 SITGREAVES,County Attorney,,REP,1,Undervotes,432
Navajo,15 SITGREAVES,County Assessor,,REP,1,Mike MONTANDON,338
Navajo,15 SITGREAVES,County Assessor,,REP,1,Write-In Totals,1
Navajo,15 SITGREAVES,County Assessor,,REP,1,Total Votes Cast,339
Navajo,15 SITGREAVES,County Assessor,,REP,1,Overvotes,0
Navajo,15 SITGREAVES,County Assessor,,REP,1,Undervotes,116
Navajo,15 SITGREAVES,County Recorder,,REP,1,Timothy JORDON,341
Navajo,15 SITGREAVES,County Recorder,,REP,1,Write-In Totals,2
Navajo,15 SITGREAVES,County Recorder,,REP,1,Total Votes Cast,343
Navajo,15 SITGREAVES,County Recorder,,REP,1,Overvotes,0
Navajo,15 SITGREAVES,County Recorder,,REP,1,Undervotes,112
Navajo,15 SITGREAVES,County School Superintendent,,REP,1,Rachael LEWIS,338
Navajo,15 SITGREAVES,County School Superintendent,,REP,1,Write-In Totals,2
Navajo,15 SITGREAVES,County School Superintendent,,REP,1,Total Votes Cast,340
Navajo,15 SITGREAVES,County School Superintendent,,REP,1,Overvotes,0
Navajo,15 SITGREAVES,County School Superintendent,,REP,1,Undervotes,115
Navajo,15 SITGREAVES,County Sheriff,,REP,1,David CLOUSE,373
Navajo,15 SITGREAVES,County Sheriff,,REP,1,Write-In Totals,3
Navajo,15 SITGREAVES,County Sheriff,,REP,1,Total Votes Cast,376
Navajo,15 SITGREAVES,County Sheriff,,REP,1,Overvotes,0
Navajo,15 SITGREAVES,County Sheriff,,REP,1,Undervotes,79
Navajo,15 SITGREAVES,County Treasurer,,REP,1,Danielle EARL,189
Navajo,15 SITGREAVES,County Treasurer,,REP,1,Charles WEBBER,167
Navajo,15 SITGREAVES,County Treasurer,,REP,1,Write-In Totals,1
Navajo,15 SITGREAVES,County Treasurer,,REP,1,Total Votes Cast,357
Navajo,15 SITGREAVES,County Treasurer,,REP,1,Overvotes,0
Navajo,15 SITGREAVES,County Treasurer,,REP,1,Undervotes,98
Navajo,15 SITGREAVES,Constable,6,REP,1,Write-In Totals,20
Navajo,15 SITGREAVES,Constable,6,REP,1,Total Votes Cast,20
Navajo,15 SITGREAVES,Constable,6,REP,1,Overvotes,0
Navajo,15 SITGREAVES,Constable,6,REP,1,Undervotes,435
Navajo,15 SITGREAVES,Superior Court Judge,2,REP,1,Write-In Totals,18
Navajo,15 SITGREAVES,Superior Court Judge,2,REP,1,Total Votes Cast,18
Navajo,15 SITGREAVES,Superior Court Judge,2,REP,1,Overvotes,0
Navajo,15 SITGREAVES,Superior Court Judge,2,REP,1,Undervotes,437
Navajo,15 SITGREAVES,Superior Court Judge,3,REP,1,Jon Helaman SALINE,314
Navajo,15 SITGREAVES,Superior Court Judge,3,REP,1,Write-In Totals,2
Navajo,15 SITGREAVES,Superior Court Judge,3,REP,1,Total Votes Cast,316
Navajo,15 SITGREAVES,Superior Court Judge,3,REP,1,Overvotes,0
Navajo,15 SITGREAVES,Superior Court Judge,3,REP,1,Undervotes,139
Navajo,15 SITGREAVES,Superior Court Judge,4,REP,1,Write-In Totals,16
Navajo,15 SITGREAVES,Superior Court Judge,4,REP,1,Total Votes Cast,16
Navajo,15 SITGREAVES,Superior Court Judge,4,REP,1,Overvotes,0
Navajo,15 SITGREAVES,Superior Court Judge,4,REP,1,Undervotes,439
Navajo,15 SITGREAVES,U.S. Senate,,DEM,1,Ruben GALLEGO,131
Navajo,15 SITGREAVES,U.S. Senate,,DEM,1,Write-In Totals,2
Navajo,15 SITGREAVES,U.S. Senate,,DEM,1,Total Votes Cast,133
Navajo,15 SITGREAVES,U.S. Senate,,DEM,1,Overvotes,0
Navajo,15 SITGREAVES,U.S. Senate,,DEM,1,Undervotes,7
Navajo,15 SITGREAVES,U.S. House,2,DEM,1,Jonathan NEZ,131
Navajo,15 SITGREAVES,U.S. House,2,DEM,1,Write-In Totals,0
Navajo,15 SITGREAVES,U.S. House,2,DEM,1,Total Votes Cast,131
Navajo,15 SITGREAVES,U.S. House,2,DEM,1,Overvotes,0
Navajo,15 SITGREAVES,U.S. House,2,DEM,1,Undervotes,9
Navajo,15 SITGREAVES,State Senate,7,DEM,1,Haley CREIGHTON,74
Navajo,15 SITGREAVES,State Senate,7,DEM,1,Roberto Apodaca REVELES,52
Navajo,15 SITGREAVES,State Senate,7,DEM,1,Write-In Totals,1
Navajo,15 SITGREAVES,State Senate,7,DEM,1,Total Votes Cast,127
Navajo,15 SITGREAVES,State Senate,7,DEM,1,Overvotes,1
