county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,DEM,Total Votes Cast,926,871,55,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,DEM,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,DEM,Undervotes,178,164,14,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,DEM,Patrice HORSTMAN,340,319,21,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,DEM,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,DEM,Total Votes Cast,341,320,21,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,DEM,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,DEM,Undervotes,27,25,2,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,DEM,Armando RUIZ,325,304,21,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,DEM,Write-In Totals,2,2,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,DEM,Total Votes Cast,327,306,21,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,DEM,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,DEM,Undervotes,41,39,2,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,DEM,Ammon BARKER,198,187,11,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,DEM,Gary PEARLMUTTER,151,139,12,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,DEM,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,DEM,Total Votes Cast,349,326,23,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,DEM,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,DEM,Undervotes,19,19,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,DEM,Aubrey SONDEREGGER,328,308,20,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,DEM,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,DEM,Total Votes Cast,328,308,20,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,DEM,Overvotes,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,DEM,Undervotes,39,36,3,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,DEM,Bret AXLUND,326,305,21,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,DEM,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,DEM,Total Votes Cast,327,306,21,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,DEM,Undervotes,41,39,2,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,DEM,Cheryl MANGO-PAGET,328,308,20,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,DEM,Write-In Totals,2,2,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,DEM,Total Votes Cast,330,310,20,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,DEM,Undervotes,38,35,3,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,DEM,Sarah BENATAR,342,321,21,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,DEM,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,DEM,Total Votes Cast,342,321,21,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,DEM,Undervotes,26,24,2,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,REP,Kari LAKE,23,19,4,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,REP,Mark LAMB,33,27,6,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,REP,Elizabeth Jean REYE,9,9,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,REP,Total Votes Cast,65,55,10,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,REP,Undervotes,3,2,1,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,REP,Eli CRANE,42,36,6,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,REP,Jack SMITH,20,17,3,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,REP,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,REP,Total Votes Cast,63,54,9,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,REP,Overvotes,1,0,1,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,REP,Undervotes,4,3,1,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,REP,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,REP,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,REP,Undervotes,68,57,11,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,REP,Lloyd JOHNSON,45,37,8,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,REP,Rich KING,44,37,7,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,REP,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,REP,Total Votes Cast,90,75,15,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,REP,Undervotes,46,39,7,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,REP,Rene LOPEZ,46,38,8,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,44,35,9,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,REP,Rachel WALDEN,46,38,8,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,REP,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,REP,Total Votes Cast,136,111,25,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,REP,Undervotes,68,60,8,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,REP,Larry Freeman SCHUG,46,36,10,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,REP,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,REP,Total Votes Cast,47,37,10,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,REP,Undervotes,21,20,1,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,REP,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,REP,Total Votes Cast,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,REP,Undervotes,67,56,11,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,REP,Write-In Totals,2,2,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,REP,Total Votes Cast,2,2,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,REP,Undervotes,66,55,11,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,REP,Bob THORPE,45,37,8,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,REP,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,REP,Total Votes Cast,46,38,8,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,REP,Undervotes,22,19,3,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,REP,Write-In Totals,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,REP,Total Votes Cast,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,REP,Undervotes,67,56,11,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,REP,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,REP,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,REP,Undervotes,68,57,11,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,REP,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,REP,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,REP,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,REP,Undervotes,68,57,11,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,LBT,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,LBT,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,LBT,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,GRN,Arturo HERNANDEZ,1,1,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,GRN,Total Votes Cast,1,1,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,U.S. House,2,1,GRN,Undervotes,1,1,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State Senate,6,1,GRN,Undervotes,1,1,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,State House,6,2,GRN,Undervotes,2,2,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Corporation Commissioner,,3,GRN,Undervotes,3,3,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,Board of Supervisors,1,1,GRN,Undervotes,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Assessor,,1,GRN,Undervotes,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Attorney,,1,GRN,Undervotes,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Recorder,,1,GRN,Undervotes,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Sheriff,,1,GRN,Undervotes,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County School Superintendent,,1,GRN,Undervotes,1,1,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,GRN,Write-In Totals,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,GRN,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,County Treasurer,,1,GRN,Undervotes,1,1,0,0
Coconino,02 - FLAGSTAFF 2,,,1,NOL,Total Votes Cast,0,0,0,0
Coconino,02 - FLAGSTAFF 2,,,1,NOL,Overvotes,0,0,0,0
Coconino,02 - FLAGSTAFF 2,,,1,NOL,Undervotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,Registered Voters - Total,,,,,911,911,911,911
Coconino,03 - FLAGSTAFF 3,Registered Voters - DEMOCRATIC,,,,,517,517,517,517
Coconino,03 - FLAGSTAFF 3,Registered Voters - REPUBLICAN,,,,,89,89,89,89
Coconino,03 - FLAGSTAFF 3,Registered Voters - LIBERTARIAN,,,,,11,11,11,11
Coconino,03 - FLAGSTAFF 3,Registered Voters - GREEN,,,,,5,5,5,5
Coconino,03 - FLAGSTAFF 3,Registered Voters - NO LABELS,,,,,10,10,10,10
Coconino,03 - FLAGSTAFF 3,Registered Voters - NONPARTISAN,,,,,279,279,279,279
Coconino,03 - FLAGSTAFF 3,Ballots Cast - Total,,,,,286,258,26,2
Coconino,03 - FLAGSTAFF 3,Ballots Cast - DEMOCRATIC,,,,,240,222,17,1
Coconino,03 - FLAGSTAFF 3,Ballots Cast - REPUBLICAN,,,,,42,34,7,1
Coconino,03 - FLAGSTAFF 3,Ballots Cast - LIBERTARIAN,,,,,1,1,0,0
Coconino,03 - FLAGSTAFF 3,Ballots Cast - GREEN,,,,,1,1,0,0
Coconino,03 - FLAGSTAFF 3,Ballots Cast - NO LABELS,,,,,2,0,2,0
Coconino,03 - FLAGSTAFF 3,Ballots Cast - NONPARTISAN,,,,,0,0,0,0
Coconino,03 - FLAGSTAFF 3,Ballots Cast - Blank,,,,,2,0,2,0
Coconino,03 - FLAGSTAFF 3,U.S. Senate,,1,DEM,Ruben GALLEGO,233,215,17,1
Coconino,03 - FLAGSTAFF 3,U.S. Senate,,1,DEM,Write-In Totals,2,2,0,0
Coconino,03 - FLAGSTAFF 3,U.S. Senate,,1,DEM,Total Votes Cast,235,217,17,1
Coconino,03 - FLAGSTAFF 3,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,U.S. Senate,,1,DEM,Undervotes,5,5,0,0
Coconino,03 - FLAGSTAFF 3,U.S. House,2,1,DEM,Jonathan NEZ,232,215,16,1
Coconino,03 - FLAGSTAFF 3,U.S. House,2,1,DEM,Write-In Totals,0,0,0,0
Coconino,03 - FLAGSTAFF 3,U.S. House,2,1,DEM,Total Votes Cast,232,215,16,1
Coconino,03 - FLAGSTAFF 3,U.S. House,2,1,DEM,Overvotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,U.S. House,2,1,DEM,Undervotes,8,7,1,0
Coconino,03 - FLAGSTAFF 3,State Senate,6,1,DEM,Theresa HATATHLIE,224,206,17,1
Coconino,03 - FLAGSTAFF 3,State Senate,6,1,DEM,Write-In Totals,1,1,0,0
Coconino,03 - FLAGSTAFF 3,State Senate,6,1,DEM,Total Votes Cast,225,207,17,1
Coconino,03 - FLAGSTAFF 3,State Senate,6,1,DEM,Overvotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,State Senate,6,1,DEM,Undervotes,15,15,0,0
Coconino,03 - FLAGSTAFF 3,State House,6,2,DEM,Angela MALONEY,105,95,10,0
Coconino,03 - FLAGSTAFF 3,State House,6,2,DEM,Mae PESHLAKAI,158,146,11,1
Coconino,03 - FLAGSTAFF 3,State House,6,2,DEM,Myron TSOSIE,141,131,9,1
Coconino,03 - FLAGSTAFF 3,State House,6,2,DEM,Write-In Totals,5,4,1,0
Coconino,03 - FLAGSTAFF 3,State House,6,2,DEM,Total Votes Cast,409,376,31,2
Coconino,03 - FLAGSTAFF 3,State House,6,2,DEM,Overvotes,4,4,0,0
Coconino,03 - FLAGSTAFF 3,State House,6,2,DEM,Undervotes,67,64,3,0
Coconino,03 - FLAGSTAFF 3,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,207,190,16,1
Coconino,03 - FLAGSTAFF 3,Corporation Commissioner,,3,DEM,Jonathon HILL,191,175,15,1
Coconino,03 - FLAGSTAFF 3,Corporation Commissioner,,3,DEM,Joshua POLACHECK,192,177,14,1
Coconino,03 - FLAGSTAFF 3,Corporation Commissioner,,3,DEM,Write-In Totals,4,4,0,0
Coconino,03 - FLAGSTAFF 3,Corporation Commissioner,,3,DEM,Total Votes Cast,594,546,45,3
Coconino,03 - FLAGSTAFF 3,Corporation Commissioner,,3,DEM,Overvotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,Corporation Commissioner,,3,DEM,Undervotes,126,120,6,0
Coconino,03 - FLAGSTAFF 3,Board of Supervisors,1,1,DEM,Patrice HORSTMAN,223,207,15,1
Coconino,03 - FLAGSTAFF 3,Board of Supervisors,1,1,DEM,Write-In Totals,0,0,0,0
Coconino,03 - FLAGSTAFF 3,Board of Supervisors,1,1,DEM,Total Votes Cast,223,207,15,1
Coconino,03 - FLAGSTAFF 3,Board of Supervisors,1,1,DEM,Overvotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,Board of Supervisors,1,1,DEM,Undervotes,17,15,2,0
Coconino,03 - FLAGSTAFF 3,County Assessor,,1,DEM,Armando RUIZ,212,196,15,1
Coconino,03 - FLAGSTAFF 3,County Assessor,,1,DEM,Write-In Totals,0,0,0,0
Coconino,03 - FLAGSTAFF 3,County Assessor,,1,DEM,Total Votes Cast,212,196,15,1
Coconino,03 - FLAGSTAFF 3,County Assessor,,1,DEM,Overvotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,County Assessor,,1,DEM,Undervotes,28,26,2,0
Coconino,03 - FLAGSTAFF 3,County Attorney,,1,DEM,Ammon BARKER,133,121,12,0
Coconino,03 - FLAGSTAFF 3,County Attorney,,1,DEM,Gary PEARLMUTTER,91,86,4,1
Coconino,03 - FLAGSTAFF 3,County Attorney,,1,DEM,Write-In Totals,2,2,0,0
Coconino,03 - FLAGSTAFF 3,County Attorney,,1,DEM,Total Votes Cast,226,209,16,1
Coconino,03 - FLAGSTAFF 3,County Attorney,,1,DEM,Overvotes,1,1,0,0
Coconino,03 - FLAGSTAFF 3,County Attorney,,1,DEM,Undervotes,13,12,1,0
Coconino,03 - FLAGSTAFF 3,County Recorder,,1,DEM,Aubrey SONDEREGGER,218,201,16,1
Coconino,03 - FLAGSTAFF 3,County Recorder,,1,DEM,Write-In Totals,0,0,0,0
Coconino,03 - FLAGSTAFF 3,County Recorder,,1,DEM,Total Votes Cast,218,201,16,1
Coconino,03 - FLAGSTAFF 3,County Recorder,,1,DEM,Overvotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,County Recorder,,1,DEM,Undervotes,22,21,1,0
Coconino,03 - FLAGSTAFF 3,County Sheriff,,1,DEM,Bret AXLUND,208,192,15,1
Coconino,03 - FLAGSTAFF 3,County Sheriff,,1,DEM,Write-In Totals,1,0,1,0
Coconino,03 - FLAGSTAFF 3,County Sheriff,,1,DEM,Total Votes Cast,209,192,16,1
Coconino,03 - FLAGSTAFF 3,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,County Sheriff,,1,DEM,Undervotes,31,30,1,0
Coconino,03 - FLAGSTAFF 3,County School Superintendent,,1,DEM,Cheryl MANGO-PAGET,215,198,16,1
Coconino,03 - FLAGSTAFF 3,County School Superintendent,,1,DEM,Write-In Totals,0,0,0,0
Coconino,03 - FLAGSTAFF 3,County School Superintendent,,1,DEM,Total Votes Cast,215,198,16,1
Coconino,03 - FLAGSTAFF 3,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,County School Superintendent,,1,DEM,Undervotes,25,24,1,0
Coconino,03 - FLAGSTAFF 3,County Treasurer,,1,DEM,Sarah BENATAR,219,202,16,1
Coconino,03 - FLAGSTAFF 3,County Treasurer,,1,DEM,Write-In Totals,0,0,0,0
Coconino,03 - FLAGSTAFF 3,County Treasurer,,1,DEM,Total Votes Cast,219,202,16,1
Coconino,03 - FLAGSTAFF 3,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Coconino,03 - FLAGSTAFF 3,County Treasurer,,1,DEM,Undervotes,21,20,1,0
Coconino,03 - FLAGSTAFF 3,U.S. Senate,,1,REP,Kari LAKE,19,14,5,0
Coconino,03 - FLAGSTAFF 3,U.S. Senate,,1,REP,Mark LAMB,14,12,2,0
