county,votes,early_voting,election_day,late_early_voting,provisional,party,office,district,candidate,precinct
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,GOLD CANYON NORTH
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,SAN TAN HEIGHTS
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,CIRCLE CROSS RANCH
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,JOHNSON RANCH EAST
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,IRONWOOD CROSSING
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,QUAIL HOLLOW
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,SENITA
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,SILVERBELL
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,EAGLE CREST
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,ORACLE SOUTH
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,SKYLINE RANCH
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,QUEEN CREEK SOUTH
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,SAN TAN RANCHES
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,COPPER BASIN SOUTHEAST
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,LINKS ESTATES
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,MISSION VALLEY
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,0 DESERT CEDARS
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,1 ALTERRA NORTH
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,2 MARICOPA WELLS
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,3 SAN CARLOS COMMUNITY
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,4 PICACHO SOUTH
Pinal,0,0,0,0,0,,Blank Ballots Cast,,BALLOTS CAST - BLANK,5 TOLTEC SOUTHWEST
Pinal,52,13,25,11,2,REP,President,,TRUMP,KEARNY
Pinal,15,5,5,3,0,REP,President,,TRUMP,DUDLEYVILLE
Pinal,62,18,23,16,3,REP,President,,TRUMP,SAN MANUEL
Pinal,15,5,5,4,0,REP,President,,TRUMP,MAMMOTH
Pinal,79,32,20,25,1,REP,President,,TRUMP,ORACLE
Pinal,134,66,24,41,2,REP,President,,TRUMP,SADDLEBROOKE WEST
Pinal,83,28,22,27,4,REP,President,,TRUMP,ARIZONA CITY
Pinal,95,33,29,28,4,REP,President,,TRUMP,TOLTEC SOUTH
Pinal,12,3,3,4,0,REP,President,,TRUMP,PICACHO
Pinal,10,2,4,2,0,REP,President,,TRUMP,ELOY
Pinal,83,41,12,27,2,REP,President,,TRUMP,TOLTEC
Pinal,9,3,2,2,0,REP,President,,TRUMP,ELOY SOUTH
Pinal,131,66,23,38,1,REP,President,,TRUMP,SADDLEBROOKE EAST
Pinal,85,21,26,32,5,REP,President,,TRUMP,RED ROCK
Pinal,30,9,9,9,2,REP,President,,TRUMP,COOLIDGE NE
Pinal,91,25,32,29,4,REP,President,,TRUMP,COOLIDGE NW
Pinal,40,11,14,12,2,REP,President,,TRUMP,COOLIDGE SOUTH
Pinal,29,11,7,9,1,REP,President,,TRUMP,RANDOLPH
Pinal,43,13,10,17,2,REP,President,,TRUMP,CENTRAL ARIZONA COLLEGE
Pinal,36,11,12,11,1,REP,President,,TRUMP,ELEVEN MILE CORNER
Pinal,63,30,14,16,1,REP,President,,TRUMP,FLORENCE NORTH
Pinal,54,18,16,16,3,REP,President,,TRUMP,FLORENCE SOUTH
Pinal,67,24,18,19,4,REP,President,,TRUMP,CACTUS FOREST
Pinal,127,47,28,46,5,REP,President,,TRUMP,JOHNSON RANCH
Pinal,237,87,57,80,12,REP,President,,TRUMP,POSTON BUTTE
Pinal,149,53,34,52,8,REP,President,,TRUMP,QUEEN CREEK
Pinal,4,0,3,0,0,REP,President,,TRUMP,SACATON
Pinal,80,21,23,31,4,REP,President,,TRUMP,MARICOPA
Pinal,15,4,4,6,0,REP,President,,TRUMP,STANFIELD
Pinal,55,17,14,18,4,REP,President,,TRUMP,CASA GRANDE NORTH
Pinal,58,21,15,18,3,REP,President,,TRUMP,CASA GRANDE N CENTRAL
Pinal,61,19,16,19,5,REP,President,,TRUMP,CASA GRANDE S CENTRAL
Pinal,69,22,20,21,4,REP,President,,TRUMP,CASA GRANDE NE
Pinal,34,9,9,12,2,REP,President,,TRUMP,CASA GRANDE SE
Pinal,107,42,24,36,4,REP,President,,TRUMP,CASA GRANDE NW
Pinal,40,14,12,10,2,REP,President,,TRUMP,CASA GRANDE SW
Pinal,98,32,26,35,4,REP,President,,TRUMP,CASA GRANDE RANCHO GRANDE
Pinal,96,43,20,28,4,REP,President,,TRUMP,APACHE JCT SUPERSTITION
Pinal,93,41,19,29,2,REP,President,,TRUMP,CASA GRANDE INTERCHANGE
Pinal,59,21,17,17,3,REP,President,,TRUMP,APACHE JCT NW
Pinal,101,44,23,29,4,REP,President,,TRUMP,APACHE JCT SW
Pinal,110,32,37,35,5,REP,President,,TRUMP,APACHE JCT SE
Pinal,106,36,34,31,4,REP,President,,TRUMP,APACHE JCT NE
Pinal,89,36,21,26,4,REP,President,,TRUMP,APACHE JCT EAST
Pinal,75,24,21,22,7,REP,President,,TRUMP,APACHE JCT CENTRAL
Pinal,98,35,28,32,3,REP,President,,TRUMP,GOLD CANYON
Pinal,26,7,10,7,1,REP,President,,TRUMP,QUEEN VALLEY
Pinal,29,7,10,8,2,REP,President,,TRUMP,SUPERIOR
Pinal,2,0,0,1,0,REP,President,,TRUMP,SUPERIOR WEST
Pinal,7,1,3,1,0,REP,President,,TRUMP,SUTTON SUMMIT
Pinal,0,0,0,0,0,REP,President,,TRUMP,CHUI CHU
Pinal,69,17,25,23,4,REP,President,,TRUMP,THUNDERBIRD FARMS
Pinal,79,27,22,25,4,REP,President,,TRUMP,CASA GRANDE WEST
Pinal,85,31,24,26,3,REP,President,,TRUMP,APACHE JUNCTION NORTH
Pinal,120,38,39,38,4,REP,President,,TRUMP,APACHE JUNCTION N. CENTRAL
Pinal,74,26,22,22,3,REP,President,,TRUMP,APACHE JUNCTION E. CENTRAL
Pinal,108,41,27,35,4,REP,President,,TRUMP,APACHE JUNCTION SOUTH
Pinal,3,0,2,0,0,REP,President,,TRUMP,BLACKWATER
Pinal,4,0,3,0,0,REP,President,,TRUMP,SAN TAN
Pinal,3,0,2,1,0,REP,President,,TRUMP,CASA BLANCA
Pinal,57,20,19,14,2,REP,President,,TRUMP,APACHE TRAIL
Pinal,122,49,30,39,4,REP,President,,TRUMP,SUPERSTITION MOUNTAIN
Pinal,82,37,20,22,2,REP,President,,TRUMP,MOUNTAINBROOK VILLAGE
Pinal,47,14,11,19,3,REP,President,,TRUMP,HIDDEN VALLEY
Pinal,97,25,28,38,4,REP,President,,TRUMP,SAN TAN PARK
Pinal,63,17,16,25,4,REP,President,,TRUMP,BELLA VISTA
Pinal,83,25,21,30,5,REP,President,,TRUMP,COPPER BASIN
Pinal,102,26,32,37,7,REP,President,,TRUMP,SCHNEPF
Pinal,46,17,11,16,2,REP,President,,TRUMP,PERALTA
Pinal,54,16,14,18,4,REP,President,,TRUMP,SANTA ROSA
Pinal,74,15,27,26,5,REP,President,,TRUMP,EL DORADO
Pinal,106,33,33,32,6,REP,President,,TRUMP,WALKER BUTTE
Pinal,112,30,31,41,9,REP,President,,TRUMP,PECAN CREEK NORTH
Pinal,2,0,1,0,0,REP,President,,TRUMP,AK CHIN COMMUNITY
Pinal,85,26,21,31,5,REP,President,,TRUMP,MARICOPA MEADOWS
Pinal,99,23,35,33,5,REP,President,,TRUMP,MARICOPA FIESTA
Pinal,158,58,29,62,7,REP,President,,TRUMP,PROVINCE
Pinal,91,37,16,33,3,REP,President,,TRUMP,IRONWOOD COMMON
Pinal,15,4,5,3,2,REP,President,,TRUMP,CRUZ PARK
Pinal,110,37,31,35,5,REP,President,,TRUMP,COYOTE RANCH
Pinal,53,19,15,17,1,REP,President,,TRUMP,GOLD CANYON NORTH
Pinal,100,29,28,35,7,REP,President,,TRUMP,SAN TAN HEIGHTS
Pinal,119,34,32,44,8,REP,President,,TRUMP,CIRCLE CROSS RANCH
Pinal,77,21,24,25,6,REP,President,,TRUMP,JOHNSON RANCH EAST
Pinal,237,77,49,97,13,REP,President,,TRUMP,IRONWOOD CROSSING
Pinal,133,37,37,47,10,REP,President,,TRUMP,QUAIL HOLLOW
Pinal,64,14,17,27,4,REP,President,,TRUMP,SENITA
Pinal,65,23,19,20,2,REP,President,,TRUMP,SILVERBELL
Pinal,156,73,32,46,4,REP,President,,TRUMP,EAGLE CREST
Pinal,44,12,16,12,3,REP,President,,TRUMP,ORACLE SOUTH
Pinal,96,23,29,37,6,REP,President,,TRUMP,SKYLINE RANCH
Pinal,73,24,14,29,4,REP,President,,TRUMP,QUEEN CREEK SOUTH
Pinal,69,18,16,32,2,REP,President,,TRUMP,SAN TAN RANCHES
Pinal,72,19,23,24,5,REP,President,,TRUMP,COPPER BASIN SOUTHEAST
Pinal,73,20,18,27,6,REP,President,,TRUMP,LINKS ESTATES
Pinal,81,30,19,26,5,REP,President,,TRUMP,MISSION VALLEY
Pinal,62,16,19,21,4,REP,President,,TRUMP,0 DESERT CEDARS
Pinal,67,16,18,25,6,REP,President,,TRUMP,1 ALTERRA NORTH
Pinal,95,27,25,35,6,REP,President,,TRUMP,2 MARICOPA WELLS
Pinal,0,0,0,0,0,REP,President,,TRUMP,3 SAN CARLOS COMMUNITY
Pinal,8,1,2,3,0,REP,President,,TRUMP,4 PICACHO SOUTH
Pinal,2,1,0,1,0,REP,President,,TRUMP,5 TOLTEC SOUTHWEST
Pinal,39,17,8,12,1,DEM,President,,CLINTON,KEARNY
Pinal,24,10,6,6,1,DEM,President,,CLINTON,DUDLEYVILLE
Pinal,56,23,11,17,3,DEM,President,,CLINTON,SAN MANUEL
Pinal,40,16,8,14,1,DEM,President,,CLINTON,MAMMOTH
Pinal,65,33,14,17,1,DEM,President,,CLINTON,ORACLE
Pinal,95,61,11,21,0,DEM,President,,CLINTON,SADDLEBROOKE WEST
Pinal,46,16,12,13,3,DEM,President,,CLINTON,ARIZONA CITY
Pinal,41,14,10,13,3,DEM,President,,CLINTON,TOLTEC SOUTH
Pinal,6,2,1,1,0,DEM,President,,CLINTON,PICACHO
Pinal,40,14,11,11,3,DEM,President,,CLINTON,ELOY
Pinal,58,29,11,15,2,DEM,President,,CLINTON,TOLTEC
Pinal,44,12,12,15,3,DEM,President,,CLINTON,ELOY SOUTH
Pinal,83,54,7,18,2,DEM,President,,CLINTON,SADDLEBROOKE EAST
Pinal,30,10,7,10,1,DEM,President,,CLINTON,RED ROCK
Pinal,31,10,9,7,2,DEM,President,,CLINTON,COOLIDGE NE
Pinal,69,21,22,20,4,DEM,President,,CLINTON,COOLIDGE NW
Pinal,40,11,11,13,4,DEM,President,,CLINTON,COOLIDGE SOUTH
Pinal,17,7,3,4,1,DEM,President,,CLINTON,RANDOLPH
Pinal,19,8,5,5,1,DEM,President,,CLINTON,CENTRAL ARIZONA COLLEGE
Pinal,13,5,3,3,0,DEM,President,,CLINTON,ELEVEN MILE CORNER
Pinal,38,18,6,10,1,DEM,President,,CLINTON,FLORENCE NORTH
Pinal,35,13,8,11,1,DEM,President,,CLINTON,FLORENCE SOUTH
Pinal,20,8,3,7,0,DEM,President,,CLINTON,CACTUS FOREST
Pinal,71,28,14,25,3,DEM,President,,CLINTON,JOHNSON RANCH
Pinal,123,62,21,34,4,DEM,President,,CLINTON,POSTON BUTTE
Pinal,79,26,15,31,5,DEM,President,,CLINTON,QUEEN CREEK
Pinal,36,1,25,5,4,DEM,President,,CLINTON,SACATON
Pinal,69,22,17,26,4,DEM,President,,CLINTON,MARICOPA
Pinal,11,2,4,4,0,DEM,President,,CLINTON,STANFIELD
Pinal,51,20,11,14,4,DEM,President,,CLINTON,CASA GRANDE NORTH
Pinal,46,16,9,17,2,DEM,President,,CLINTON,CASA GRANDE N CENTRAL
Pinal,55,18,13,20,4,DEM,President,,CLINTON,CASA GRANDE S CENTRAL
Pinal,52,19,12,16,3,DEM,President,,CLINTON,CASA GRANDE NE
Pinal,57,14,17,19,6,DEM,President,,CLINTON,CASA GRANDE SE
Pinal,76,31,14,25,4,DEM,President,,CLINTON,CASA GRANDE NW
Pinal,34,9,10,11,4,DEM,President,,CLINTON,CASA GRANDE SW
Pinal,57,20,11,21,3,DEM,President,,CLINTON,CASA GRANDE RANCHO GRANDE
Pinal,62,29,10,19,3,DEM,President,,CLINTON,APACHE JCT SUPERSTITION
Pinal,57,28,9,17,2,DEM,President,,CLINTON,CASA GRANDE INTERCHANGE
Pinal,32,14,7,8,2,DEM,President,,CLINTON,APACHE JCT NW
Pinal,53,23,9,18,2,DEM,President,,CLINTON,APACHE JCT SW
Pinal,52,19,13,16,2,DEM,President,,CLINTON,APACHE JCT SE
Pinal,37,13,8,13,1,DEM,President,,CLINTON,APACHE JCT NE
Pinal,40,22,6,11,0,DEM,President,,CLINTON,APACHE JCT EAST
Pinal,43,19,10,12,2,DEM,President,,CLINTON,APACHE JCT CENTRAL
Pinal,53,23,11,16,1,DEM,President,,CLINTON,GOLD CANYON
Pinal,10,4,2,2,0,DEM,President,,CLINTON,QUEEN VALLEY
Pinal,66,22,21,19,4,DEM,President,,CLINTON,SUPERIOR
Pinal,0,0,0,0,0,DEM,President,,CLINTON,SUPERIOR WEST
Pinal,2,1,0,0,0,DEM,President,,CLINTON,SUTTON SUMMIT
Pinal,11,1,6,2,0,DEM,President,,CLINTON,CHUI CHU
Pinal,29,9,9,8,1,DEM,President,,CLINTON,THUNDERBIRD FARMS
Pinal,57,18,12,21,5,DEM,President,,CLINTON,CASA GRANDE WEST
Pinal,37,15,8,12,1,DEM,President,,CLINTON,APACHE JUNCTION NORTH
Pinal,56,23,12,20,0,DEM,President,,CLINTON,APACHE JUNCTION N. CENTRAL
Pinal,32,14,6,11,1,DEM,President,,CLINTON,APACHE JUNCTION E. CENTRAL
Pinal,54,26,10,16,1,DEM,President,,CLINTON,APACHE JUNCTION SOUTH
Pinal,28,1,17,4,4,DEM,President,,CLINTON,BLACKWATER
Pinal,29,1,23,3,0,DEM,President,,CLINTON,SAN TAN
Pinal,30,1,20,5,2,DEM,President,,CLINTON,CASA BLANCA
Pinal,27,12,6,7,0,DEM,President,,CLINTON,APACHE TRAIL
Pinal,63,29,11,21,2,DEM,President,,CLINTON,SUPERSTITION MOUNTAIN
Pinal,46,23,9,12,0,DEM,President,,CLINTON,MOUNTAINBROOK VILLAGE
Pinal,27,9,5,10,2,DEM,President,,CLINTON,HIDDEN VALLEY
Pinal,60,19,16,21,3,DEM,President,,CLINTON,SAN TAN PARK
Pinal,36,9,7,16,2,DEM,President,,CLINTON,BELLA VISTA
Pinal,45,15,10,15,3,DEM,President,,CLINTON,COPPER BASIN
Pinal,37,11,9,14,2,DEM,President,,CLINTON,SCHNEPF
Pinal,24,10,5,8,0,DEM,President,,CLINTON,PERALTA
Pinal,44,13,12,15,3,DEM,President,,CLINTON,SANTA ROSA
Pinal,68,21,17,24,4,DEM,President,,CLINTON,EL DORADO
Pinal,63,21,16,20,4,DEM,President,,CLINTON,WALKER BUTTE
Pinal,51,15,13,17,4,DEM,President,,CLINTON,PECAN CREEK NORTH
Pinal,18,2,11,3,1,DEM,President,,CLINTON,AK CHIN COMMUNITY
Pinal,70,21,17,25,5,DEM,President,,CLINTON,MARICOPA MEADOWS
Pinal,72,18,22,24,6,DEM,President,,CLINTON,MARICOPA FIESTA
Pinal,125,50,24,43,6,DEM,President,,CLINTON,PROVINCE
Pinal,69,31,11,22,4,DEM,President,,CLINTON,IRONWOOD COMMON
Pinal,29,8,8,8,3,DEM,President,,CLINTON,CRUZ PARK
Pinal,73,22,19,26,4,DEM,President,,CLINTON,COYOTE RANCH
Pinal,27,13,5,8,0,DEM,President,,CLINTON,GOLD CANYON NORTH
Pinal,55,14,16,21,3,DEM,President,,CLINTON,SAN TAN HEIGHTS
Pinal,74,24,17,27,4,DEM,President,,CLINTON,CIRCLE CROSS RANCH
Pinal,50,15,12,19,3,DEM,President,,CLINTON,JOHNSON RANCH EAST
Pinal,96,35,17,38,5,DEM,President,,CLINTON,IRONWOOD CROSSING
Pinal,54,16,11,22,4,DEM,President,,CLINTON,QUAIL HOLLOW
Pinal,62,19,17,19,6,DEM,President,,CLINTON,SENITA
Pinal,27,10,5,8,2,DEM,President,,CLINTON,SILVERBELL
Pinal,115,65,19,30,1,DEM,President,,CLINTON,EAGLE CREST
Pinal,47,19,12,13,2,DEM,President,,CLINTON,ORACLE SOUTH
Pinal,53,12,13,20,6,DEM,President,,CLINTON,SKYLINE RANCH
Pinal,36,11,9,14,1,DEM,President,,CLINTON,QUEEN CREEK SOUTH
Pinal,28,10,4,11,1,DEM,President,,CLINTON,SAN TAN RANCHES
Pinal,42,15,11,12,3,DEM,President,,CLINTON,COPPER BASIN SOUTHEAST
Pinal,37,11,8,14,2,DEM,President,,CLINTON,LINKS ESTATES
Pinal,52,19,10,19,3,DEM,President,,CLINTON,MISSION VALLEY
Pinal,57,16,15,22,3,DEM,President,,CLINTON,0 DESERT CEDARS
Pinal,70,20,18,24,7,DEM,President,,CLINTON,1 ALTERRA NORTH
Pinal,70,22,17,26,4,DEM,President,,CLINTON,2 MARICOPA WELLS
Pinal,0,0,0,0,0,DEM,President,,CLINTON,3 SAN CARLOS COMMUNITY
Pinal,5,2,0,2,0,DEM,President,,CLINTON,4 PICACHO SOUTH
Pinal,3,1,1,1,0,DEM,President,,CLINTON,5 TOLTEC SOUTHWEST
Pinal,4,1,1,2,0,LBT,President,,JOHNSON,KEARNY
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,DUDLEYVILLE
Pinal,3,1,1,1,0,LBT,President,,JOHNSON,SAN MANUEL
Pinal,1,0,0,0,0,LBT,President,,JOHNSON,MAMMOTH
Pinal,3,1,1,1,0,LBT,President,,JOHNSON,ORACLE
Pinal,4,1,0,1,0,LBT,President,,JOHNSON,SADDLEBROOKE WEST
Pinal,4,1,1,1,0,LBT,President,,JOHNSON,ARIZONA CITY
Pinal,4,1,1,1,0,LBT,President,,JOHNSON,TOLTEC SOUTH
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,PICACHO
Pinal,1,0,0,0,0,LBT,President,,JOHNSON,ELOY
Pinal,4,2,0,1,0,LBT,President,,JOHNSON,TOLTEC
Pinal,1,0,0,0,0,LBT,President,,JOHNSON,ELOY SOUTH
Pinal,5,2,1,1,0,LBT,President,,JOHNSON,SADDLEBROOKE EAST
Pinal,5,0,1,3,0,LBT,President,,JOHNSON,RED ROCK
Pinal,3,0,1,1,0,LBT,President,,JOHNSON,COOLIDGE NE
Pinal,8,2,1,3,0,LBT,President,,JOHNSON,COOLIDGE NW
Pinal,3,0,1,1,0,LBT,President,,JOHNSON,COOLIDGE SOUTH
Pinal,2,0,0,1,0,LBT,President,,JOHNSON,RANDOLPH
Pinal,2,0,0,1,0,LBT,President,,JOHNSON,CENTRAL ARIZONA COLLEGE
Pinal,2,0,0,0,0,LBT,President,,JOHNSON,ELEVEN MILE CORNER
Pinal,3,1,0,1,0,LBT,President,,JOHNSON,FLORENCE NORTH
Pinal,4,0,1,1,0,LBT,President,,JOHNSON,FLORENCE SOUTH
Pinal,2,0,0,1,0,LBT,President,,JOHNSON,CACTUS FOREST
Pinal,5,1,0,2,0,LBT,President,,JOHNSON,JOHNSON RANCH
Pinal,12,3,2,5,1,LBT,President,,JOHNSON,POSTON BUTTE
Pinal,12,3,3,4,0,LBT,President,,JOHNSON,QUEEN CREEK
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,SACATON
Pinal,7,2,1,3,0,LBT,President,,JOHNSON,MARICOPA
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,STANFIELD
Pinal,4,1,1,1,0,LBT,President,,JOHNSON,CASA GRANDE NORTH
Pinal,5,2,1,1,0,LBT,President,,JOHNSON,CASA GRANDE N CENTRAL
Pinal,5,2,1,1,0,LBT,President,,JOHNSON,CASA GRANDE S CENTRAL
Pinal,4,1,0,2,0,LBT,President,,JOHNSON,CASA GRANDE NE
Pinal,3,1,0,0,0,LBT,President,,JOHNSON,CASA GRANDE SE
Pinal,8,2,2,3,0,LBT,President,,JOHNSON,CASA GRANDE NW
Pinal,2,0,0,1,0,LBT,President,,JOHNSON,CASA GRANDE SW
Pinal,7,1,1,4,0,LBT,President,,JOHNSON,CASA GRANDE RANCHO GRANDE
Pinal,6,2,1,2,0,LBT,President,,JOHNSON,APACHE JCT SUPERSTITION
Pinal,4,1,0,2,0,LBT,President,,JOHNSON,CASA GRANDE INTERCHANGE
Pinal,4,2,0,1,0,LBT,President,,JOHNSON,APACHE JCT NW
Pinal,6,2,1,1,0,LBT,President,,JOHNSON,APACHE JCT SW
Pinal,7,2,1,2,1,LBT,President,,JOHNSON,APACHE JCT SE
Pinal,6,2,1,2,0,LBT,President,,JOHNSON,APACHE JCT NE
Pinal,5,2,0,1,0,LBT,President,,JOHNSON,APACHE JCT EAST
Pinal,6,2,1,2,0,LBT,President,,JOHNSON,APACHE JCT CENTRAL
Pinal,4,1,1,1,0,LBT,President,,JOHNSON,GOLD CANYON
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,QUEEN VALLEY
Pinal,3,1,1,0,0,LBT,President,,JOHNSON,SUPERIOR
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,SUPERIOR WEST
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,SUTTON SUMMIT
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,CHUI CHU
Pinal,4,1,1,1,0,LBT,President,,JOHNSON,THUNDERBIRD FARMS
Pinal,7,2,1,2,0,LBT,President,,JOHNSON,CASA GRANDE WEST
Pinal,4,1,0,1,0,LBT,President,,JOHNSON,APACHE JUNCTION NORTH
Pinal,5,1,1,2,0,LBT,President,,JOHNSON,APACHE JUNCTION N. CENTRAL
Pinal,4,1,1,1,0,LBT,President,,JOHNSON,APACHE JUNCTION E. CENTRAL
Pinal,7,1,1,3,0,LBT,President,,JOHNSON,APACHE JUNCTION SOUTH
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,BLACKWATER
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,SAN TAN
Pinal,1,0,1,0,0,LBT,President,,JOHNSON,CASA BLANCA
Pinal,4,1,0,1,0,LBT,President,,JOHNSON,APACHE TRAIL
Pinal,5,2,0,2,0,LBT,President,,JOHNSON,SUPERSTITION MOUNTAIN
Pinal,2,1,0,0,0,LBT,President,,JOHNSON,MOUNTAINBROOK VILLAGE
Pinal,2,0,1,1,0,LBT,President,,JOHNSON,HIDDEN VALLEY
Pinal,6,1,1,3,0,LBT,President,,JOHNSON,SAN TAN PARK
Pinal,5,1,0,2,0,LBT,President,,JOHNSON,BELLA VISTA
Pinal,7,2,1,3,0,LBT,President,,JOHNSON,COPPER BASIN
Pinal,8,1,2,5,0,LBT,President,,JOHNSON,SCHNEPF
Pinal,2,0,0,1,0,LBT,President,,JOHNSON,PERALTA
Pinal,4,0,1,2,0,LBT,President,,JOHNSON,SANTA ROSA
Pinal,7,1,2,3,0,LBT,President,,JOHNSON,EL DORADO
Pinal,7,1,1,3,0,LBT,President,,JOHNSON,WALKER BUTTE
Pinal,10,2,2,5,0,LBT,President,,JOHNSON,PECAN CREEK NORTH
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,AK CHIN COMMUNITY
Pinal,8,2,2,3,0,LBT,President,,JOHNSON,MARICOPA MEADOWS
Pinal,7,1,2,3,0,LBT,President,,JOHNSON,MARICOPA FIESTA
Pinal,9,2,1,4,0,LBT,President,,JOHNSON,PROVINCE
Pinal,6,2,1,2,0,LBT,President,,JOHNSON,IRONWOOD COMMON
Pinal,2,0,1,0,0,LBT,President,,JOHNSON,CRUZ PARK
Pinal,8,2,1,3,0,LBT,President,,JOHNSON,COYOTE RANCH
Pinal,2,0,1,0,0,LBT,President,,JOHNSON,GOLD CANYON NORTH
Pinal,8,2,1,3,0,LBT,President,,JOHNSON,SAN TAN HEIGHTS
Pinal,10,3,1,4,1,LBT,President,,JOHNSON,CIRCLE CROSS RANCH
Pinal,7,1,1,3,0,LBT,President,,JOHNSON,JOHNSON RANCH EAST
Pinal,15,3,3,7,0,LBT,President,,JOHNSON,IRONWOOD CROSSING
Pinal,9,2,2,4,0,LBT,President,,JOHNSON,QUAIL HOLLOW
Pinal,5,0,1,3,0,LBT,President,,JOHNSON,SENITA
Pinal,3,1,0,1,0,LBT,President,,JOHNSON,SILVERBELL
Pinal,7,3,1,2,0,LBT,President,,JOHNSON,EAGLE CREST
Pinal,3,1,0,1,0,LBT,President,,JOHNSON,ORACLE SOUTH
Pinal,8,2,1,3,0,LBT,President,,JOHNSON,SKYLINE RANCH
Pinal,5,1,1,3,0,LBT,President,,JOHNSON,QUEEN CREEK SOUTH
Pinal,3,0,0,2,0,LBT,President,,JOHNSON,SAN TAN RANCHES
Pinal,5,1,1,2,0,LBT,President,,JOHNSON,COPPER BASIN SOUTHEAST
Pinal,6,1,1,3,0,LBT,President,,JOHNSON,LINKS ESTATES
Pinal,5,1,1,2,0,LBT,President,,JOHNSON,MISSION VALLEY
Pinal,4,0,1,2,0,LBT,President,,JOHNSON,0 DESERT CEDARS
Pinal,7,1,1,3,0,LBT,President,,JOHNSON,1 ALTERRA NORTH
Pinal,8,3,2,2,0,LBT,President,,JOHNSON,2 MARICOPA WELLS
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,3 SAN CARLOS COMMUNITY
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,4 PICACHO SOUTH
Pinal,0,0,0,0,0,LBT,President,,JOHNSON,5 TOLTEC SOUTHWEST
Pinal,0,0,0,0,0,GRN,President,,STEIN,KEARNY
Pinal,0,0,0,0,0,GRN,President,,STEIN,DUDLEYVILLE
Pinal,1,0,0,0,0,GRN,President,,STEIN,SAN MANUEL
Pinal,0,0,0,0,0,GRN,President,,STEIN,MAMMOTH
Pinal,1,0,0,0,0,GRN,President,,STEIN,ORACLE
Pinal,2,0,0,0,0,GRN,President,,STEIN,SADDLEBROOKE WEST
Pinal,1,0,0,0,0,GRN,President,,STEIN,ARIZONA CITY
Pinal,1,0,0,0,0,GRN,President,,STEIN,TOLTEC SOUTH
Pinal,0,0,0,0,0,GRN,President,,STEIN,PICACHO
Pinal,0,0,0,0,0,GRN,President,,STEIN,ELOY
Pinal,2,0,0,1,0,GRN,President,,STEIN,TOLTEC
Pinal,0,0,0,0,0,GRN,President,,STEIN,ELOY SOUTH
Pinal,1,0,0,0,0,GRN,President,,STEIN,SADDLEBROOKE EAST
Pinal,1,0,0,0,0,GRN,President,,STEIN,RED ROCK
Pinal,1,0,0,0,0,GRN,President,,STEIN,COOLIDGE NE
Pinal,1,0,0,0,0,GRN,President,,STEIN,COOLIDGE NW
Pinal,1,0,0,0,0,GRN,President,,STEIN,COOLIDGE SOUTH
Pinal,0,0,0,0,0,GRN,President,,STEIN,RANDOLPH
Pinal,0,0,0,0,0,GRN,President,,STEIN,CENTRAL ARIZONA COLLEGE
