county,votes,election_day,early_voting,late_early_voting,provisional,party,office,district,candidate,precinct
Navajo,18,11,4,0,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,CEDAR VALLEY
Navajo,5,4,0,0,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,STONE BUTTE
Navajo,165,60,77,25,1,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,PIONEER
Navajo,65,29,29,6,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,ANTELOPE
Navajo,31,10,19,1,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,JUNIPER
Navajo,26,10,13,2,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,BISON
Navajo,69,17,45,7,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,MOGOLLON
Navajo,33,10,19,4,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,WOODLAND
Navajo,218,54,143,20,0,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,SITGREAVES
Navajo,256,94,136,22,3,,Appeals Court Judge Div. 1-JONES,,UNDER VOTES,SUNRISE
Navajo,389,248,126,13,1,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,RED BUTTE
Navajo,58,39,15,2,0,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,PAINTED DESERT
Navajo,10,4,4,1,0,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,HUBBELL
Navajo,317,155,138,18,5,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,BLACK BUTTES
Navajo,75,50,21,2,1,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,CEDAR VALLEY
Navajo,26,21,3,1,0,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,STONE BUTTE
Navajo,305,130,138,32,3,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,PIONEER
Navajo,148,66,68,11,1,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,ANTELOPE
Navajo,61,20,37,3,0,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,JUNIPER
Navajo,35,14,17,3,0,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,BISON
Navajo,106,30,66,9,0,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,MOGOLLON
Navajo,42,13,24,3,0,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,WOODLAND
Navajo,334,98,210,24,1,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,SITGREAVES
Navajo,382,178,175,24,4,NON,Appeals Court Judge Div. 1-THOMPSON,,YES,SUNRISE
Navajo,138,90,42,4,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,RED BUTTE
Navajo,17,11,5,0,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,PAINTED DESERT
Navajo,2,0,1,0,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,HUBBELL
Navajo,95,47,40,5,1,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,BLACK BUTTES
Navajo,21,14,5,1,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,CEDAR VALLEY
Navajo,8,6,1,0,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,STONE BUTTE
Navajo,90,39,41,8,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,PIONEER
Navajo,40,18,18,2,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,ANTELOPE
Navajo,18,5,12,0,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,JUNIPER
Navajo,14,6,6,2,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,BISON
Navajo,41,8,28,3,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,MOGOLLON
Navajo,14,5,7,1,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,WOODLAND
Navajo,101,28,64,8,0,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,SITGREAVES
Navajo,125,58,58,6,2,NON,Appeals Court Judge Div. 1-THOMPSON,,NO,SUNRISE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,OVER VOTES,SUNRISE
Navajo,74,47,23,3,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,RED BUTTE
Navajo,13,8,4,0,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,PAINTED DESERT
Navajo,5,1,2,0,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,HUBBELL
Navajo,98,44,43,9,2,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,BLACK BUTTES
Navajo,17,11,5,0,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,CEDAR VALLEY
Navajo,5,4,0,0,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,STONE BUTTE
Navajo,165,61,78,24,1,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,PIONEER
Navajo,66,29,30,6,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,ANTELOPE
Navajo,31,10,20,1,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,JUNIPER
Navajo,26,10,13,2,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,BISON
Navajo,71,17,46,7,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,MOGOLLON
Navajo,33,10,19,4,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,WOODLAND
Navajo,217,54,142,20,0,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,SITGREAVES
Navajo,274,98,148,24,3,,Appeals Court Judge Div. 1-THOMPSON,,UNDER VOTES,SUNRISE
Navajo,181,116,58,6,0,NON,PROPOSITION 205,,YES,RED BUTTE
Navajo,29,20,7,1,0,NON,PROPOSITION 205,,YES,PAINTED DESERT
Navajo,7,2,4,0,0,NON,PROPOSITION 205,,YES,HUBBELL
Navajo,207,99,89,14,4,NON,PROPOSITION 205,,YES,BLACK BUTTES
Navajo,31,20,9,1,0,NON,PROPOSITION 205,,YES,CEDAR VALLEY
Navajo,13,9,2,1,0,NON,PROPOSITION 205,,YES,STONE BUTTE
Navajo,162,63,79,18,1,NON,PROPOSITION 205,,YES,PIONEER
Navajo,99,43,46,7,1,NON,PROPOSITION 205,,YES,ANTELOPE
Navajo,53,19,30,3,0,NON,PROPOSITION 205,,YES,JUNIPER
Navajo,23,8,11,3,0,NON,PROPOSITION 205,,YES,BISON
Navajo,72,18,47,5,0,NON,PROPOSITION 205,,YES,MOGOLLON
Navajo,40,13,23,3,0,NON,PROPOSITION 205,,YES,WOODLAND
Navajo,245,71,156,16,1,NON,PROPOSITION 205,,YES,SITGREAVES
Navajo,303,133,144,20,5,NON,PROPOSITION 205,,YES,SUNRISE
Navajo,355,228,114,11,1,NON,PROPOSITION 205,,NO,RED BUTTE
Navajo,46,30,14,2,0,NON,PROPOSITION 205,,NO,PAINTED DESERT
Navajo,9,4,3,1,0,NON,PROPOSITION 205,,NO,HUBBELL
Navajo,269,132,116,17,2,NON,PROPOSITION 205,,NO,BLACK BUTTES
Navajo,69,47,18,2,1,NON,PROPOSITION 205,,NO,CEDAR VALLEY
Navajo,18,14,3,0,0,NON,PROPOSITION 205,,NO,STONE BUTTE
Navajo,368,152,167,45,2,NON,PROPOSITION 205,,NO,PIONEER
Navajo,142,66,63,11,1,NON,PROPOSITION 205,,NO,ANTELOPE
Navajo,51,13,35,2,0,NON,PROPOSITION 205,,NO,JUNIPER
Navajo,49,21,23,4,0,NON,PROPOSITION 205,,NO,BISON
Navajo,131,33,84,13,0,NON,PROPOSITION 205,,NO,MOGOLLON
Navajo,45,14,25,5,0,NON,PROPOSITION 205,,NO,WOODLAND
Navajo,378,101,241,35,0,NON,PROPOSITION 205,,NO,SITGREAVES
Navajo,423,173,213,31,3,NON,PROPOSITION 205,,NO,SUNRISE
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,PROPOSITION 205,,OVER VOTES,SUNRISE
Navajo,64,41,19,2,0,,PROPOSITION 205,,UNDER VOTES,RED BUTTE
Navajo,13,9,3,0,0,,PROPOSITION 205,,UNDER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,PROPOSITION 205,,UNDER VOTES,HUBBELL
Navajo,33,15,15,1,1,,PROPOSITION 205,,UNDER VOTES,BLACK BUTTES
Navajo,13,7,4,0,0,,PROPOSITION 205,,UNDER VOTES,CEDAR VALLEY
Navajo,8,7,0,0,0,,PROPOSITION 205,,UNDER VOTES,STONE BUTTE
Navajo,30,15,11,1,1,,PROPOSITION 205,,UNDER VOTES,PIONEER
Navajo,14,5,7,1,0,,PROPOSITION 205,,UNDER VOTES,ANTELOPE
Navajo,7,3,4,0,0,,PROPOSITION 205,,UNDER VOTES,JUNIPER
Navajo,3,1,1,0,0,,PROPOSITION 205,,UNDER VOTES,BISON
Navajo,14,4,8,1,0,,PROPOSITION 205,,UNDER VOTES,MOGOLLON
Navajo,4,1,2,0,0,,PROPOSITION 205,,UNDER VOTES,WOODLAND
Navajo,29,8,18,1,0,,PROPOSITION 205,,UNDER VOTES,SITGREAVES
Navajo,55,27,23,3,1,,PROPOSITION 205,,UNDER VOTES,SUNRISE
Navajo,438,273,148,14,1,NON,PROPOSITION 206,,YES,RED BUTTE
Navajo,56,38,15,2,0,NON,PROPOSITION 206,,YES,PAINTED DESERT
Navajo,6,2,4,0,0,NON,PROPOSITION 206,,YES,HUBBELL
Navajo,342,169,148,18,5,NON,PROPOSITION 206,,YES,BLACK BUTTES
Navajo,82,55,22,2,1,NON,PROPOSITION 206,,YES,CEDAR VALLEY
Navajo,25,19,4,1,0,NON,PROPOSITION 206,,YES,STONE BUTTE
Navajo,176,67,93,14,1,NON,PROPOSITION 206,,YES,PIONEER
Navajo,108,44,54,7,1,NON,PROPOSITION 206,,YES,ANTELOPE
Navajo,52,16,32,3,0,NON,PROPOSITION 206,,YES,JUNIPER
Navajo,27,7,16,2,0,NON,PROPOSITION 206,,YES,BISON
Navajo,86,19,60,6,0,NON,PROPOSITION 206,,YES,MOGOLLON
Navajo,41,11,26,3,0,NON,PROPOSITION 206,,YES,WOODLAND
Navajo,274,66,190,17,1,NON,PROPOSITION 206,,YES,SITGREAVES
Navajo,433,209,192,24,7,NON,PROPOSITION 206,,YES,SUNRISE
Navajo,97,69,24,3,0,NON,PROPOSITION 206,,NO,RED BUTTE
Navajo,19,12,6,0,0,NON,PROPOSITION 206,,NO,PAINTED DESERT
Navajo,9,4,4,1,0,NON,PROPOSITION 206,,NO,HUBBELL
Navajo,132,61,56,12,1,NON,PROPOSITION 206,,NO,BLACK BUTTES
Navajo,18,12,5,1,0,NON,PROPOSITION 206,,NO,CEDAR VALLEY
Navajo,5,4,0,0,0,NON,PROPOSITION 206,,NO,STONE BUTTE
Navajo,348,146,151,48,2,NON,PROPOSITION 206,,NO,PIONEER
Navajo,131,64,54,11,1,NON,PROPOSITION 206,,NO,ANTELOPE
Navajo,51,15,33,2,0,NON,PROPOSITION 206,,NO,JUNIPER
Navajo,45,21,19,4,0,NON,PROPOSITION 206,,NO,BISON
Navajo,117,32,71,12,0,NON,PROPOSITION 206,,NO,MOGOLLON
Navajo,43,16,22,5,0,NON,PROPOSITION 206,,NO,WOODLAND
Navajo,346,105,206,33,0,NON,PROPOSITION 206,,NO,SITGREAVES
Navajo,286,93,163,27,1,NON,PROPOSITION 206,,NO,SUNRISE
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,PROPOSITION 206,,OVER VOTES,SUNRISE
Navajo,65,43,19,2,0,,PROPOSITION 206,,UNDER VOTES,RED BUTTE
Navajo,14,9,3,0,0,,PROPOSITION 206,,UNDER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,PROPOSITION 206,,UNDER VOTES,HUBBELL
Navajo,36,16,16,2,1,,PROPOSITION 206,,UNDER VOTES,BLACK BUTTES
Navajo,13,8,4,0,0,,PROPOSITION 206,,UNDER VOTES,CEDAR VALLEY
Navajo,8,7,1,0,0,,PROPOSITION 206,,UNDER VOTES,STONE BUTTE
Navajo,35,18,13,2,1,,PROPOSITION 206,,UNDER VOTES,PIONEER
Navajo,16,6,7,2,0,,PROPOSITION 206,,UNDER VOTES,ANTELOPE
Navajo,8,3,5,0,0,,PROPOSITION 206,,UNDER VOTES,JUNIPER
Navajo,3,1,1,0,0,,PROPOSITION 206,,UNDER VOTES,BISON
Navajo,14,4,9,1,0,,PROPOSITION 206,,UNDER VOTES,MOGOLLON
Navajo,5,2,2,0,0,,PROPOSITION 206,,UNDER VOTES,WOODLAND
Navajo,33,9,20,2,0,,PROPOSITION 206,,UNDER VOTES,SITGREAVES
Navajo,62,31,26,3,1,,PROPOSITION 206,,UNDER VOTES,SUNRISE
