county,precinct,office,district,candidate,party,votes,early_voting,election_day,late_early_voting,provisional
Yuma,2,Board Member - Yuma Union High School Dist . 70,,Times Over Voted,,1,1,0,0,0
Yuma,2,Board Member - Yuma Union High School Dist . 70,,Number of Under Votes,,483,244,144,77,18
Yuma,2,Board Member - Yuma Union High School Dist . 70,,"FARR, RALPH",,159,97,41,16,5
Yuma,2,Board Member - Yuma Union High School Dist . 70,,"GWYNN, BRUCE",,256,167,46,38,5
Yuma,2,Board Member - Yuma Union High School Dist . 70,,"LARA, DAVID",,277,150,71,48,8
Yuma,2,Board Member - Yuma Union High School Dist . 70,,"MELLON, SHELLEY J.",,304,172,73,53,6
Yuma,2,Board Member - Yuma Union High School Dist . 70,,"RILEY, PAT",,217,123,59,32,3
Yuma,2,Board Member - Yuma Union High School Dist . 70,,Write-in 80,,8,4,1,3,0
Yuma,2,Proposition 407,,Registered Voters,,1292,0,0,0,0
Yuma,2,Proposition 407,,Ballots Cast,,698,387,179,113,19
Yuma,2,Proposition 407,,Times Blank Voted,,54,27,15,8,4
Yuma,2,Proposition 407,,Times Over Voted,,1,1,0,0,0
Yuma,2,Proposition 407,,Number of Under Votes,,0,0,0,0,0
Yuma,2,Proposition 407,,YES,,260,149,61,44,6
Yuma,2,Proposition 407,,NO,,383,210,103,61,9
Yuma,2,Proposition 408,,Registered Voters,,1292,0,0,0,0
Yuma,2,Proposition 408,,Ballots Cast,,698,387,179,113,19
Yuma,2,Proposition 408,,Times Blank Voted,,86,45,26,11,4
Yuma,2,Proposition 408,,Times Over Voted,,0,0,0,0,0
Yuma,2,Proposition 408,,Number of Under Votes,,0,0,0,0,0
Yuma,2,Proposition 408,,YES,,283,157,67,49,10
Yuma,2,Proposition 408,,NO,,329,185,86,53,5
Yuma,2,Proposition 205,,Registered Voters,,1321,0,0,0,0
Yuma,2,Proposition 205,,Ballots Cast,,714,398,180,117,19
Yuma,2,Proposition 205,,Times Blank Voted,,52,29,14,5,4
Yuma,2,Proposition 205,,Times Over Voted,,1,1,0,0,0
Yuma,2,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,2,Proposition 205,,YES,,271,146,77,40,8
Yuma,2,Proposition 205,,NO,,390,222,89,72,7
Yuma,2,Proposition 206,,Registered Voters,,1321,0,0,0,0
Yuma,2,Proposition 206,,Ballots Cast,,714,398,180,117,19
Yuma,2,Proposition 206,,Times Blank Voted,,44,24,13,3,4
Yuma,2,Proposition 206,,Times Over Voted,,0,0,0,0,0
Yuma,2,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,2,Proposition 206,,YES,,426,238,108,68,12
Yuma,2,Proposition 206,,NO,,244,136,59,46,3
Yuma,3,President,,Registered Voters,,1455,0,0,0,0
Yuma,3,President,,Ballots Cast,,710,412,156,121,21
Yuma,3,President,,Times Blank Voted,,7,4,1,1,1
Yuma,3,President,,Times Over Voted,,11,9,2,0,0
Yuma,3,President,,Number of Under Votes,,0,0,0,0,0
Yuma,3,President,,TRUMP / PENCE,REP,235,164,38,31,2
Yuma,3,President,,CLINTON / KAINE,DEM,416,213,106,84,13
Yuma,3,President,,JOHNSON / WELD,LIB,23,9,7,2,5
Yuma,3,President,,STEIN / BARAKA,GRN,9,6,2,1,0
Yuma,3,President,,Write-in 50,,9,7,0,2,0
Yuma,3,U.S. Senate,,Registered Voters,,1455,0,0,0,0
Yuma,3,U.S. Senate,,Ballots Cast,,710,412,156,121,21
Yuma,3,U.S. Senate,,Times Blank Voted,,58,32,17,6,3
Yuma,3,U.S. Senate,,Times Over Voted,,1,1,0,0,0
Yuma,3,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,3,U.S. Senate,,"MCCAIN, JOHN",REP,291,176,58,50,7
Yuma,3,U.S. Senate,,"KIRKPATRICK, ANN",DEM,329,184,73,63,9
Yuma,3,U.S. Senate,,"SWING, GARY",GRN,24,13,7,2,2
Yuma,3,U.S. Senate,,Write-in 40,,7,6,1,0,0
Yuma,3,U.S. House,3,Registered Voters,,1455,0,0,0,0
Yuma,3,U.S. House,3,Ballots Cast,,710,412,156,121,21
Yuma,3,U.S. House,3,Times Blank Voted,,230,147,47,30,6
Yuma,3,U.S. House,3,Times Over Voted,,0,0,0,0,0
Yuma,3,U.S. House,3,Number of Under Votes,,0,0,0,0,0
Yuma,3,U.S. House,3,"GRIJALVA, RAÚL",DEM,464,253,107,90,14
Yuma,3,U.S. House,3,Write-in 20,,16,12,2,1,1
Yuma,3,State Senate,4,Registered Voters,,1453,0,0,0,0
Yuma,3,State Senate,4,Ballots Cast,,709,412,156,121,20
Yuma,3,State Senate,4,Times Blank Voted,,233,144,52,32,5
Yuma,3,State Senate,4,Times Over Voted,,0,0,0,0,0
Yuma,3,State Senate,4,Number of Under Votes,,0,0,0,0,0
Yuma,3,State Senate,4,"OTONDO, LISA",DEM,466,261,102,88,15
Yuma,3,State Senate,4,Write-in 20,,10,7,2,1,0
Yuma,3,State Representative,4,Registered Voters,,1453,0,0,0,0
Yuma,3,State Representative,4,Ballots Cast,,709,412,156,121,20
Yuma,3,State Representative,4,Times Blank Voted,,188,119,37,25,7
Yuma,3,State Representative,4,Times Over Voted,,0,0,0,0,0
Yuma,3,State Representative,4,Number of Under Votes,,338,180,85,62,11
Yuma,3,State Representative,4,"FERNANDEZ, CHARLENE",DEM,340,198,76,57,9
Yuma,3,State Representative,4,"RUBALCAVA, JESUS",DEM,355,203,75,71,6
Yuma,3,State Representative,4,Write-in 40,,9,5,2,2,0
Yuma,3,Corporation Commissioner,,Registered Voters,,1453,0,0,0,0
Yuma,3,Corporation Commissioner,,Ballots Cast,,709,412,156,121,20
Yuma,3,Corporation Commissioner,,Times Blank Voted,,90,54,21,10,5
Yuma,3,Corporation Commissioner,,Times Over Voted,,0,0,0,0,0
Yuma,3,Corporation Commissioner,,Number of Under Votes,,654,348,157,124,25
Yuma,3,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,212,140,42,27,3
Yuma,3,Corporation Commissioner,,"DUNN, BOYD",REP,166,116,24,25,1
Yuma,3,Corporation Commissioner,,"TOBIN, ANDY",REP,205,132,40,30,3
Yuma,3,Corporation Commissioner,,"CHABIN, TOM",DEM,324,175,79,64,6
Yuma,3,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,291,158,63,63,7
Yuma,3,Corporation Commissioner,,Write-in 80,,5,5,0,0,0
Yuma,3,Board of Supervisors Dist. 1,,Registered Voters,,1453,0,0,0,0
Yuma,3,Board of Supervisors Dist. 1,,Ballots Cast,,709,412,156,121,20
Yuma,3,Board of Supervisors Dist. 1,,Times Blank Voted,,237,148,49,33,7
Yuma,3,Board of Supervisors Dist. 1,,Times Over Voted,,0,0,0,0,0
Yuma,3,Board of Supervisors Dist. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,3,Board of Supervisors Dist. 1,,"PORCHAS, MARTIN",DEM,462,256,106,87,13
Yuma,3,Board of Supervisors Dist. 1,,Write-in 20,,10,8,1,1,0
Yuma,3,County Attorney,,Registered Voters,,1453,0,0,0,0
Yuma,3,County Attorney,,Ballots Cast,,709,412,156,121,20
Yuma,3,County Attorney,,Times Blank Voted,,250,157,50,36,7
Yuma,3,County Attorney,,Times Over Voted,,0,0,0,0,0
Yuma,3,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,3,County Attorney,,"SMITH, JON R.",DEM,453,251,105,84,13
Yuma,3,County Attorney,,Write-in 20,,6,4,1,1,0
Yuma,3,Sheriff,,Registered Voters,,1453,0,0,0,0
Yuma,3,Sheriff,,Ballots Cast,,709,412,156,121,20
Yuma,3,Sheriff,,Times Blank Voted,,237,125,66,37,9
Yuma,3,Sheriff,,Times Over Voted,,0,0,0,0,0
Yuma,3,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,3,Sheriff,,"WILMOT, LEON",REP,464,282,88,83,11
Yuma,3,Sheriff,,Write-in 20,,8,5,2,1,0
Yuma,3,County Treasurer,,Registered Voters,,1453,0,0,0,0
Yuma,3,County Treasurer,,Ballots Cast,,709,412,156,121,20
Yuma,3,County Treasurer,,Times Blank Voted,,200,127,40,28,5
Yuma,3,County Treasurer,,Times Over Voted,,0,0,0,0,0
Yuma,3,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,3,County Treasurer,,"PANCRAZI MORENO, A.",DEM,504,281,115,93,15
Yuma,3,County Treasurer,,Write-in 20,,5,4,1,0,0
Yuma,3,County School Superintendent,,Registered Voters,,1453,0,0,0,0
Yuma,3,County School Superintendent,,Ballots Cast,,709,412,156,121,20
Yuma,3,County School Superintendent,,Times Blank Voted,,250,136,63,41,10
Yuma,3,County School Superintendent,,Times Over Voted,,0,0,0,0,0
Yuma,3,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,3,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,452,272,91,79,10
Yuma,3,County School Superintendent,,Write-in 20,,7,4,2,1,0
Yuma,3,County Recorder,,Registered Voters,,1453,0,0,0,0
Yuma,3,County Recorder,,Ballots Cast,,709,412,156,121,20
Yuma,3,County Recorder,,Times Blank Voted,,257,137,67,43,10
Yuma,3,County Recorder,,Times Over Voted,,0,0,0,0,0
Yuma,3,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,3,County Recorder,,"STALLWORTH P., ROBYN",REP,447,272,88,77,10
Yuma,3,County Recorder,,Write-in 20,,5,3,1,1,0
Yuma,3,County Assessor,,Registered Voters,,1453,0,0,0,0
Yuma,3,County Assessor,,Ballots Cast,,709,412,156,121,20
Yuma,3,County Assessor,,Times Blank Voted,,69,28,27,9,5
Yuma,3,County Assessor,,Times Over Voted,,0,0,0,0,0
Yuma,3,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,3,County Assessor,,"KING, KIRBY",REP,222,144,39,33,6
Yuma,3,County Assessor,,"WEHRLE, JOE",DEM,417,239,90,79,9
Yuma,3,County Assessor,,Write-in 30,,1,1,0,0,0
Yuma,3,"Retain Justice TIMMER, ANN",,Registered Voters,,1453,0,0,0,0
Yuma,3,"Retain Justice TIMMER, ANN",,Ballots Cast,,709,412,156,121,20
Yuma,3,"Retain Justice TIMMER, ANN",,Times Blank Voted,,141,85,29,21,6
Yuma,3,"Retain Justice TIMMER, ANN",,Times Over Voted,,0,0,0,0,0
Yuma,3,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,3,"Retain Justice TIMMER, ANN",,YES,,470,276,100,83,11
Yuma,3,"Retain Justice TIMMER, ANN",,NO,,98,51,27,17,3
Yuma,3,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,1453,0,0,0,0
Yuma,3,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,709,412,156,121,20
Yuma,3,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,147,87,33,21,6
Yuma,3,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,0,0,0,0,0
Yuma,3,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
Yuma,3,"Retain Judge BROWN, MICHAEL J.",,YES,,474,273,103,87,11
Yuma,3,"Retain Judge BROWN, MICHAEL J.",,NO,,88,52,20,13,3
Yuma,3,"Retain Judge JONES, KENTON",,Registered Voters,,1453,0,0,0,0
Yuma,3,"Retain Judge JONES, KENTON",,Ballots Cast,,709,412,156,121,20
Yuma,3,"Retain Judge JONES, KENTON",,Times Blank Voted,,168,102,29,29,8
Yuma,3,"Retain Judge JONES, KENTON",,Times Over Voted,,0,0,0,0,0
Yuma,3,"Retain Judge JONES, KENTON",,Number of Under Votes,,0,0,0,0,0
Yuma,3,"Retain Judge JONES, KENTON",,YES,,436,250,102,75,9
Yuma,3,"Retain Judge JONES, KENTON",,NO,,105,60,25,17,3
Yuma,3,"Retain Judge THOMPSON, JON W.",,Registered Voters,,1453,0,0,0,0
Yuma,3,"Retain Judge THOMPSON, JON W.",,Ballots Cast,,709,412,156,121,20
Yuma,3,"Retain Judge THOMPSON, JON W.",,Times Blank Voted,,197,122,35,32,8
Yuma,3,"Retain Judge THOMPSON, JON W.",,Times Over Voted,,1,1,0,0,0
Yuma,3,"Retain Judge THOMPSON, JON W.",,Number of Under Votes,,0,0,0,0,0
Yuma,3,"Retain Judge THOMPSON, JON W.",,YES,,411,232,94,75,10
Yuma,3,"Retain Judge THOMPSON, JON W.",,NO,,100,57,27,14,2
Yuma,3,Judge of the Superior Court Div. 1,,Registered Voters,,1453,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 1,,Ballots Cast,,709,412,156,121,20
Yuma,3,Judge of the Superior Court Div. 1,,Times Blank Voted,,249,144,58,37,10
Yuma,3,Judge of the Superior Court Div. 1,,Times Over Voted,,1,1,0,0,0
Yuma,3,Judge of the Superior Court Div. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 1,,"REEVES, MARK WAYNE",,447,256,97,84,10
Yuma,3,Judge of the Superior Court Div. 1,,Write-in 20,,12,11,1,0,0
Yuma,3,Judge of the Superior Court Div. 4,,Registered Voters,,1453,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 4,,Ballots Cast,,709,412,156,121,20
Yuma,3,Judge of the Superior Court Div. 4,,Times Blank Voted,,226,126,51,40,9
Yuma,3,Judge of the Superior Court Div. 4,,Times Over Voted,,0,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 4,,Number of Under Votes,,0,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 4,,"HAWS, DAVID M.",,476,280,104,81,11
Yuma,3,Judge of the Superior Court Div. 4,,Write-in 20,,7,6,1,0,0
Yuma,3,Judge of the Superior Court Div. 5,,Registered Voters,,1453,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 5,,Ballots Cast,,709,412,156,121,20
Yuma,3,Judge of the Superior Court Div. 5,,Times Blank Voted,,219,124,46,39,10
Yuma,3,Judge of the Superior Court Div. 5,,Times Over Voted,,0,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 5,,"NELSON, ROGER",,482,281,109,82,10
Yuma,3,Judge of the Superior Court Div. 5,,Write-in 20,,8,7,1,0,0
Yuma,3,Judge of the Superior Court Div. 6,,Registered Voters,,1453,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 6,,Ballots Cast,,709,412,156,121,20
Yuma,3,Judge of the Superior Court Div. 6,,Times Blank Voted,,201,122,42,28,9
Yuma,3,Judge of the Superior Court Div. 6,,Times Over Voted,,0,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 6,,Number of Under Votes,,0,0,0,0,0
Yuma,3,Judge of the Superior Court Div. 6,,"CRUZ, MARIA ELENA",,505,288,114,93,10
Yuma,3,Judge of the Superior Court Div. 6,,Write-in 20,,3,2,0,0,1
Yuma,3,Board Member - Yuma Union High School Dist . 70,,Registered Voters,,1453,0,0,0,0
Yuma,3,Board Member - Yuma Union High School Dist . 70,,Ballots Cast,,709,412,156,121,20
Yuma,3,Board Member - Yuma Union High School Dist . 70,,Times Blank Voted,,144,83,26,27,8
Yuma,3,Board Member - Yuma Union High School Dist . 70,,Times Over Voted,,2,2,0,0,0
Yuma,3,Board Member - Yuma Union High School Dist . 70,,Number of Under Votes,,554,276,146,112,20
Yuma,3,Board Member - Yuma Union High School Dist . 70,,"FARR, RALPH",,135,82,26,26,1
Yuma,3,Board Member - Yuma Union High School Dist . 70,,"GWYNN, BRUCE",,191,127,37,24,3
Yuma,3,Board Member - Yuma Union High School Dist . 70,,"LARA, DAVID",,340,196,83,55,6
Yuma,3,Board Member - Yuma Union High School Dist . 70,,"MELLON, SHELLEY J.",,253,151,53,45,4
Yuma,3,Board Member - Yuma Union High School Dist . 70,,"RILEY, PAT",,210,144,44,20,2
Yuma,3,Board Member - Yuma Union High School Dist . 70,,Write-in 80,,6,5,1,0,0
Yuma,3,Proposition 407,,Registered Voters,,155,0,0,0,0
Yuma,3,Proposition 407,,Ballots Cast,,86,61,11,13,1
Yuma,3,Proposition 407,,Times Blank Voted,,7,4,2,1,0
Yuma,3,Proposition 407,,Times Over Voted,,0,0,0,0,0
Yuma,3,Proposition 407,,Number of Under Votes,,0,0,0,0,0
Yuma,3,Proposition 407,,YES,,35,30,1,4,0
Yuma,3,Proposition 407,,NO,,44,27,8,8,1
Yuma,3,Proposition 408,,Registered Voters,,155,0,0,0,0
Yuma,3,Proposition 408,,Ballots Cast,,86,61,11,13,1
Yuma,3,Proposition 408,,Times Blank Voted,,7,3,1,3,0
Yuma,3,Proposition 408,,Times Over Voted,,0,0,0,0,0
Yuma,3,Proposition 408,,Number of Under Votes,,0,0,0,0,0
Yuma,3,Proposition 408,,YES,,36,28,4,3,1
Yuma,3,Proposition 408,,NO,,43,30,6,7,0
Yuma,3,Proposition 205,,Registered Voters,,1453,0,0,0,0
Yuma,3,Proposition 205,,Ballots Cast,,709,412,156,121,20
Yuma,3,Proposition 205,,Times Blank Voted,,73,42,20,6,5
Yuma,3,Proposition 205,,Times Over Voted,,0,0,0,0,0
Yuma,3,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,3,Proposition 205,,YES,,240,125,74,37,4
Yuma,3,Proposition 205,,NO,,396,245,62,78,11
Yuma,3,Proposition 206,,Registered Voters,,1453,0,0,0,0
Yuma,3,Proposition 206,,Ballots Cast,,709,412,156,121,20
Yuma,3,Proposition 206,,Times Blank Voted,,77,42,23,6,6
Yuma,3,Proposition 206,,Times Over Voted,,1,1,0,0,0
Yuma,3,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,3,Proposition 206,,YES,,436,247,96,84,9
Yuma,3,Proposition 206,,NO,,195,122,37,31,5
Yuma,4,President,,Registered Voters,,3714,0,0,0,0
Yuma,4,President,,Ballots Cast,,2173,1231,418,469,55
Yuma,4,President,,Times Blank Voted,,26,13,4,9,0
Yuma,4,President,,Times Over Voted,,23,17,1,5,0
Yuma,4,President,,Number of Under Votes,,0,0,0,0,0
Yuma,4,President,,TRUMP / PENCE,REP,806,473,148,166,19
Yuma,4,President,,CLINTON / KAINE,DEM,1168,654,229,258,27
Yuma,4,President,,JOHNSON / WELD,LIB,91,46,24,17,4
Yuma,4,President,,STEIN / BARAKA,GRN,30,15,3,9,3
Yuma,4,President,,Write-in 50,,29,13,9,5,2
Yuma,4,U.S. Senate,,Registered Voters,,3714,0,0,0,0
Yuma,4,U.S. Senate,,Ballots Cast,,2173,1231,418,469,55
Yuma,4,U.S. Senate,,Times Blank Voted,,158,76,34,45,3
Yuma,4,U.S. Senate,,Times Over Voted,,0,0,0,0,0
Yuma,4,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,4,U.S. Senate,,"MCCAIN, JOHN",REP,1034,570,208,225,31
Yuma,4,U.S. Senate,,"KIRKPATRICK, ANN",DEM,878,517,159,183,19
Yuma,4,U.S. Senate,,"SWING, GARY",GRN,97,64,16,15,2
Yuma,4,U.S. Senate,,Write-in 40,,6,4,1,1,0
Yuma,4,U.S. House,3,Registered Voters,,3714,0,0,0,0
Yuma,4,U.S. House,3,Ballots Cast,,2173,1231,418,469,55
Yuma,4,U.S. House,3,Times Blank Voted,,714,415,129,157,13
Yuma,4,U.S. House,3,Times Over Voted,,0,0,0,0,0
Yuma,4,U.S. House,3,Number of Under Votes,,0,0,0,0,0
Yuma,4,U.S. House,3,"GRIJALVA, RAÚL",DEM,1386,765,282,298,41
Yuma,4,U.S. House,3,Write-in 20,,73,51,7,14,1
Yuma,4,State Senate,4,Registered Voters,,3707,0,0,0,0
Yuma,4,State Senate,4,Ballots Cast,,2172,1231,418,469,54
Yuma,4,State Senate,4,Times Blank Voted,,715,406,142,147,20
Yuma,4,State Senate,4,Times Over Voted,,0,0,0,0,0
Yuma,4,State Senate,4,Number of Under Votes,,0,0,0,0,0
Yuma,4,State Senate,4,"OTONDO, LISA",DEM,1425,806,270,315,34
Yuma,4,State Senate,4,Write-in 20,,32,19,6,7,0
Yuma,4,State Representative,4,Registered Voters,,3707,0,0,0,0
Yuma,4,State Representative,4,Ballots Cast,,2172,1231,418,469,54
Yuma,4,State Representative,4,Times Blank Voted,,574,331,110,121,12
Yuma,4,State Representative,4,Times Over Voted,,0,0,0,0,0
Yuma,4,State Representative,4,Number of Under Votes,,1014,524,226,230,34
Yuma,4,State Representative,4,"FERNANDEZ, CHARLENE",DEM,1070,647,172,227,24
Yuma,4,State Representative,4,"RUBALCAVA, JESUS",DEM,1073,607,211,229,26
Yuma,4,State Representative,4,Write-in 40,,39,22,7,10,0
Yuma,4,Corporation Commissioner,,Registered Voters,,3707,0,0,0,0
Yuma,4,Corporation Commissioner,,Ballots Cast,,2172,1231,418,469,54
Yuma,4,Corporation Commissioner,,Times Blank Voted,,266,134,57,69,6
Yuma,4,Corporation Commissioner,,Times Over Voted,,1,1,0,0,0
Yuma,4,Corporation Commissioner,,Number of Under Votes,,1893,953,442,431,67
Yuma,4,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,780,467,141,154,18
Yuma,4,Corporation Commissioner,,"DUNN, BOYD",REP,638,402,101,123,12
Yuma,4,Corporation Commissioner,,"TOBIN, ANDY",REP,615,384,93,128,10
Yuma,4,Corporation Commissioner,,"CHABIN, TOM",DEM,822,501,137,167,17
Yuma,4,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,958,573,169,196,20
Yuma,4,Corporation Commissioner,,Write-in 80,,9,8,0,1,0
Yuma,4,Board of Supervisors Dist. 1,,Registered Voters,,3707,0,0,0,0
Yuma,4,Board of Supervisors Dist. 1,,Ballots Cast,,2172,1231,418,469,54
Yuma,4,Board of Supervisors Dist. 1,,Times Blank Voted,,694,408,134,138,14
Yuma,4,Board of Supervisors Dist. 1,,Times Over Voted,,0,0,0,0,0
Yuma,4,Board of Supervisors Dist. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,4,Board of Supervisors Dist. 1,,"PORCHAS, MARTIN",DEM,1444,802,280,323,39
Yuma,4,Board of Supervisors Dist. 1,,Write-in 20,,34,21,4,8,1
Yuma,4,County Attorney,,Registered Voters,,3707,0,0,0,0
Yuma,4,County Attorney,,Ballots Cast,,2172,1231,418,469,54
Yuma,4,County Attorney,,Times Blank Voted,,729,418,148,151,12
Yuma,4,County Attorney,,Times Over Voted,,1,1,0,0,0
Yuma,4,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,4,County Attorney,,"SMITH, JON R.",DEM,1427,804,267,314,42
Yuma,4,County Attorney,,Write-in 20,,15,8,3,4,0
Yuma,4,Sheriff,,Registered Voters,,3707,0,0,0,0
Yuma,4,Sheriff,,Ballots Cast,,2172,1231,418,469,54
Yuma,4,Sheriff,,Times Blank Voted,,728,392,147,171,18
Yuma,4,Sheriff,,Times Over Voted,,1,1,0,0,0
Yuma,4,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,4,Sheriff,,"WILMOT, LEON",REP,1417,818,269,294,36
Yuma,4,Sheriff,,Write-in 20,,26,20,2,4,0
Yuma,4,County Treasurer,,Registered Voters,,3707,0,0,0,0
Yuma,4,County Treasurer,,Ballots Cast,,2172,1231,418,469,54
Yuma,4,County Treasurer,,Times Blank Voted,,615,351,124,128,12
Yuma,4,County Treasurer,,Times Over Voted,,1,1,0,0,0
Yuma,4,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,4,County Treasurer,,"PANCRAZI MORENO, A.",DEM,1535,866,289,338,42
Yuma,4,County Treasurer,,Write-in 20,,21,13,5,3,0
Yuma,4,County School Superintendent,,Registered Voters,,3707,0,0,0,0
Yuma,4,County School Superintendent,,Ballots Cast,,2172,1231,418,469,54
Yuma,4,County School Superintendent,,Times Blank Voted,,747,411,154,168,14
Yuma,4,County School Superintendent,,Times Over Voted,,0,0,0,0,0
Yuma,4,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,4,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,1405,807,262,296,40
Yuma,4,County School Superintendent,,Write-in 20,,20,13,2,5,0
Yuma,4,County Recorder,,Registered Voters,,3707,0,0,0,0
Yuma,4,County Recorder,,Ballots Cast,,2172,1231,418,469,54
Yuma,4,County Recorder,,Times Blank Voted,,764,420,154,172,18
Yuma,4,County Recorder,,Times Over Voted,,0,0,0,0,0
Yuma,4,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,4,County Recorder,,"STALLWORTH P., ROBYN",REP,1391,800,263,292,36
Yuma,4,County Recorder,,Write-in 20,,17,11,1,5,0
Yuma,4,County Assessor,,Registered Voters,,3707,0,0,0,0
Yuma,4,County Assessor,,Ballots Cast,,2172,1231,418,469,54
Yuma,4,County Assessor,,Times Blank Voted,,255,121,61,68,5
Yuma,4,County Assessor,,Times Over Voted,,3,2,0,1,0
Yuma,4,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,4,County Assessor,,"KING, KIRBY",REP,737,416,150,148,23
Yuma,4,County Assessor,,"WEHRLE, JOE",DEM,1175,690,207,252,26
Yuma,4,County Assessor,,Write-in 30,,2,2,0,0,0
Yuma,4,"Retain Justice TIMMER, ANN",,Registered Voters,,3707,0,0,0,0
Yuma,4,"Retain Justice TIMMER, ANN",,Ballots Cast,,2172,1231,418,469,54
Yuma,4,"Retain Justice TIMMER, ANN",,Times Blank Voted,,499,275,103,115,6
Yuma,4,"Retain Justice TIMMER, ANN",,Times Over Voted,,0,0,0,0,0
Yuma,4,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,4,"Retain Justice TIMMER, ANN",,YES,,1364,805,233,292,34
Yuma,4,"Retain Justice TIMMER, ANN",,NO,,309,151,82,62,14
Yuma,4,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,3707,0,0,0,0
Yuma,4,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,2172,1231,418,469,54
Yuma,4,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,510,286,105,112,7
Yuma,4,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,0,0,0,0,0
Yuma,4,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
Yuma,4,"Retain Judge BROWN, MICHAEL J.",,YES,,1380,796,245,309,30
Yuma,4,"Retain Judge BROWN, MICHAEL J.",,NO,,282,149,68,48,17
Yuma,4,"Retain Judge JONES, KENTON",,Registered Voters,,3707,0,0,0,0
Yuma,4,"Retain Judge JONES, KENTON",,Ballots Cast,,2172,1231,418,469,54
Yuma,4,"Retain Judge JONES, KENTON",,Times Blank Voted,,526,293,103,124,6
Yuma,4,"Retain Judge JONES, KENTON",,Times Over Voted,,0,0,0,0,0
Yuma,4,"Retain Judge JONES, KENTON",,Number of Under Votes,,0,0,0,0,0
Yuma,4,"Retain Judge JONES, KENTON",,YES,,1335,786,228,287,34
Yuma,4,"Retain Judge JONES, KENTON",,NO,,311,152,87,58,14
Yuma,4,"Retain Judge THOMPSON, JON W.",,Registered Voters,,3707,0,0,0,0
Yuma,4,"Retain Judge THOMPSON, JON W.",,Ballots Cast,,2172,1231,418,469,54
Yuma,4,"Retain Judge THOMPSON, JON W.",,Times Blank Voted,,552,307,111,128,6
Yuma,4,"Retain Judge THOMPSON, JON W.",,Times Over Voted,,0,0,0,0,0
Yuma,4,"Retain Judge THOMPSON, JON W.",,Number of Under Votes,,0,0,0,0,0
Yuma,4,"Retain Judge THOMPSON, JON W.",,YES,,1316,774,227,282,33
Yuma,4,"Retain Judge THOMPSON, JON W.",,NO,,304,150,80,59,15
Yuma,4,Judge of the Superior Court Div. 1,,Registered Voters,,3707,0,0,0,0
