county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
Yavapai,201 - EAGLE,STATE SENATOR - DIST. 1,,Overvote,,1,0,0,1
Yavapai,201 - EAGLE,STATE SENATOR - DIST. 1,,Undervote,,1803,206,8,2017
Yavapai,201 - EAGLE,STATE SENATOR - DIST. 1,,TotalVotes,,4197,666,25,4888
Yavapai,201 - EAGLE,STATE REP - DIST. 1,,Overvote,,8,8,0,16
Yavapai,201 - EAGLE,STATE REP - DIST. 1,,Undervote,,2722,492,20,3234
Yavapai,201 - EAGLE,STATE REP - DIST. 1,,TotalVotes,,9272,1244,46,10562
Yavapai,201 - EAGLE,CORPORATION COMMISSIONER,,Overvote,,6,3,0,9
Yavapai,201 - EAGLE,CORPORATION COMMISSIONER,,Undervote,,4862,848,40,5750
Yavapai,201 - EAGLE,CORPORATION COMMISSIONER,,TotalVotes,,13135,1765,59,14959
Yavapai,201 - EAGLE,BOARD OF SUPERVISORS - DIST. 1,,Overvote,,2,0,0,2
Yavapai,201 - EAGLE,BOARD OF SUPERVISORS - DIST. 1,,Undervote,,2048,240,6,2294
Yavapai,201 - EAGLE,BOARD OF SUPERVISORS - DIST. 1,,TotalVotes,,3951,632,27,4610
Yavapai,201 - EAGLE,COUNTY ASSESSOR,,Overvote,,2,0,0,2
Yavapai,201 - EAGLE,COUNTY ASSESSOR,,Undervote,,2230,267,5,2502
Yavapai,201 - EAGLE,COUNTY ASSESSOR,,TotalVotes,,3769,605,28,4402
Yavapai,201 - EAGLE,COUNTY ATTORNEY,,Overvote,,2,0,0,2
Yavapai,201 - EAGLE,COUNTY ATTORNEY,,Undervote,,1994,254,5,2253
Yavapai,201 - EAGLE,COUNTY ATTORNEY,,TotalVotes,,4005,618,28,4651
Yavapai,201 - EAGLE,COUNTY RECORDER,,Overvote,,1,0,0,1
Yavapai,201 - EAGLE,COUNTY RECORDER,,Undervote,,2136,267,8,2411
Yavapai,201 - EAGLE,COUNTY RECORDER,,TotalVotes,,3864,605,25,4494
Yavapai,201 - EAGLE,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,1,0,0,1
Yavapai,201 - EAGLE,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,2134,245,8,2387
Yavapai,201 - EAGLE,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,3866,627,25,4518
Yavapai,201 - EAGLE,COUNTY SHERIFF,,Overvote,,1,0,0,1
Yavapai,201 - EAGLE,COUNTY SHERIFF,,Undervote,,2091,247,6,2344
Yavapai,201 - EAGLE,COUNTY SHERIFF,,TotalVotes,,3909,625,27,4561
Yavapai,201 - EAGLE,COUNTY TREASURER,,Overvote,,1,0,0,1
Yavapai,201 - EAGLE,COUNTY TREASURER,,Undervote,,2087,247,6,2340
Yavapai,201 - EAGLE,COUNTY TREASURER,,TotalVotes,,3913,625,27,4565
Yavapai,201 - EAGLE,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,0,0,0,0
Yavapai,201 - EAGLE,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,2464,306,11,2781
Yavapai,201 - EAGLE,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,3537,566,22,4125
Yavapai,201 - EAGLE,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,3,0,0,3
Yavapai,201 - EAGLE,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,2546,316,12,2874
Yavapai,201 - EAGLE,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,3452,556,21,4029
Yavapai,201 - EAGLE,PRESCOTT USD #1,,Overvote,,24,0,0,24
Yavapai,201 - EAGLE,PRESCOTT USD #1,,Undervote,,8641,1279,49,9969
Yavapai,201 - EAGLE,PRESCOTT USD #1,,TotalVotes,,9338,1337,50,10725
Yavapai,201 - EAGLE,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,2,0,0,2
Yavapai,201 - EAGLE,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,2031,262,12,2305
Yavapai,201 - EAGLE,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,3968,610,21,4599
Yavapai,201 - EAGLE,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,1,0,0,1
Yavapai,201 - EAGLE,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,2131,276,11,2418
Yavapai,201 - EAGLE,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,3869,596,22,4487
Yavapai,201 - EAGLE,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,1,0,0,1
Yavapai,201 - EAGLE,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,2111,273,11,2395
Yavapai,201 - EAGLE,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,3889,599,22,4510
Yavapai,201 - EAGLE,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,201 - EAGLE,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,2181,279,11,2471
Yavapai,201 - EAGLE,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,3820,593,22,4435
Yavapai,201 - EAGLE,CENTRAL YAVAPAI FIRE DIST,,Overvote,,0,0,0,0
Yavapai,201 - EAGLE,CENTRAL YAVAPAI FIRE DIST,,Undervote,,3,0,0,3
Yavapai,201 - EAGLE,CENTRAL YAVAPAI FIRE DIST,,TotalVotes,,3,0,0,3
Yavapai,201 - EAGLE,PROPOSITION 205,,Overvote,,1,0,0,1
Yavapai,201 - EAGLE,PROPOSITION 205,,Undervote,,303,27,0,330
Yavapai,201 - EAGLE,PROPOSITION 205,,TotalVotes,,5697,845,33,6575
Yavapai,201 - EAGLE,PROPOSITION 206,,Overvote,,3,0,0,3
Yavapai,201 - EAGLE,PROPOSITION 206,,Undervote,,365,35,1,401
Yavapai,201 - EAGLE,PROPOSITION 206,,TotalVotes,,5633,837,32,6502
Yavapai,202 - COURT,President,,Overvote,,15,3,1,19
Yavapai,202 - COURT,President,,Undervote,,41,4,0,45
Yavapai,202 - COURT,President,,TotalVotes,,4248,874,58,5180
Yavapai,202 - COURT,U.S. Senate,,Overvote,,1,0,0,1
Yavapai,202 - COURT,U.S. Senate,,Undervote,,184,48,6,238
Yavapai,202 - COURT,U.S. Senate,,TotalVotes,,4119,833,53,5005
Yavapai,202 - COURT,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,0,0,0,0
Yavapai,202 - COURT,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,357,82,9,448
Yavapai,202 - COURT,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,3947,799,50,4796
Yavapai,202 - COURT,STATE SENATOR - DIST. 1,,Overvote,,0,0,0,0
Yavapai,202 - COURT,STATE SENATOR - DIST. 1,,Undervote,,1529,258,19,1806
Yavapai,202 - COURT,STATE SENATOR - DIST. 1,,TotalVotes,,2769,621,40,3430
Yavapai,202 - COURT,STATE REP - DIST. 1,,Overvote,,10,0,0,10
Yavapai,202 - COURT,STATE REP - DIST. 1,,Undervote,,2194,534,46,2774
Yavapai,202 - COURT,STATE REP - DIST. 1,,TotalVotes,,6392,1224,72,7688
Yavapai,202 - COURT,CORPORATION COMMISSIONER,,Overvote,,6,0,0,6
Yavapai,202 - COURT,CORPORATION COMMISSIONER,,Undervote,,3855,936,91,4882
Yavapai,202 - COURT,CORPORATION COMMISSIONER,,TotalVotes,,9033,1701,86,10820
Yavapai,202 - COURT,BOARD OF SUPERVISORS - DIST. 1,,Overvote,,1,0,0,1
Yavapai,202 - COURT,BOARD OF SUPERVISORS - DIST. 1,,Undervote,,1664,283,20,1967
Yavapai,202 - COURT,BOARD OF SUPERVISORS - DIST. 1,,TotalVotes,,2633,596,39,3268
Yavapai,202 - COURT,COUNTY ASSESSOR,,Overvote,,0,0,0,0
Yavapai,202 - COURT,COUNTY ASSESSOR,,Undervote,,1783,297,23,2103
Yavapai,202 - COURT,COUNTY ASSESSOR,,TotalVotes,,2515,582,36,3133
Yavapai,202 - COURT,COUNTY ATTORNEY,,Overvote,,0,0,0,0
Yavapai,202 - COURT,COUNTY ATTORNEY,,Undervote,,1660,282,22,1964
Yavapai,202 - COURT,COUNTY ATTORNEY,,TotalVotes,,2638,597,37,3272
Yavapai,202 - COURT,COUNTY RECORDER,,Overvote,,0,0,0,0
Yavapai,202 - COURT,COUNTY RECORDER,,Undervote,,1756,295,21,2072
Yavapai,202 - COURT,COUNTY RECORDER,,TotalVotes,,2542,584,38,3164
Yavapai,202 - COURT,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,0,0,0,0
Yavapai,202 - COURT,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,1729,289,22,2040
Yavapai,202 - COURT,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,2569,590,37,3196
Yavapai,202 - COURT,COUNTY SHERIFF,,Overvote,,0,0,0,0
Yavapai,202 - COURT,COUNTY SHERIFF,,Undervote,,1682,280,22,1984
Yavapai,202 - COURT,COUNTY SHERIFF,,TotalVotes,,2616,599,37,3252
Yavapai,202 - COURT,COUNTY TREASURER,,Overvote,,0,0,0,0
Yavapai,202 - COURT,COUNTY TREASURER,,Undervote,,1670,283,21,1974
Yavapai,202 - COURT,COUNTY TREASURER,,TotalVotes,,2628,596,38,3262
Yavapai,202 - COURT,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,3,0,0,3
Yavapai,202 - COURT,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,1895,342,23,2260
Yavapai,202 - COURT,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,2400,537,36,2973
Yavapai,202 - COURT,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
Yavapai,202 - COURT,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,1971,352,23,2346
Yavapai,202 - COURT,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,2327,527,36,2890
Yavapai,202 - COURT,PRESCOTT USD #1,,Overvote,,9,0,0,9
Yavapai,202 - COURT,PRESCOTT USD #1,,Undervote,,6737,1364,103,8204
Yavapai,202 - COURT,PRESCOTT USD #1,,TotalVotes,,6148,1273,74,7495
Yavapai,202 - COURT,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,3,1,0,4
Yavapai,202 - COURT,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,1568,277,17,1862
Yavapai,202 - COURT,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,2727,601,42,3370
Yavapai,202 - COURT,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,3,1,0,4
Yavapai,202 - COURT,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,1665,292,17,1974
Yavapai,202 - COURT,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2630,586,42,3258
Yavapai,202 - COURT,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,1,1,0,2
Yavapai,202 - COURT,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,1643,291,18,1952
Yavapai,202 - COURT,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2654,587,41,3282
Yavapai,202 - COURT,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,1,0,1
Yavapai,202 - COURT,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,1696,292,17,2005
Yavapai,202 - COURT,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2602,586,42,3230
Yavapai,202 - COURT,CENTRAL YAVAPAI FIRE DIST,,Overvote,,0,0,0,0
Yavapai,202 - COURT,CENTRAL YAVAPAI FIRE DIST,,Undervote,,1234,238,10,1482
Yavapai,202 - COURT,CENTRAL YAVAPAI FIRE DIST,,TotalVotes,,998,224,14,1236
Yavapai,202 - COURT,PROPOSITION 205,,Overvote,,1,0,0,1
Yavapai,202 - COURT,PROPOSITION 205,,Undervote,,244,34,7,285
Yavapai,202 - COURT,PROPOSITION 205,,TotalVotes,,4053,845,52,4950
Yavapai,202 - COURT,PROPOSITION 206,,Overvote,,0,0,0,0
Yavapai,202 - COURT,PROPOSITION 206,,Undervote,,270,39,7,316
Yavapai,202 - COURT,PROPOSITION 206,,TotalVotes,,4028,840,52,4920
Yavapai,203 - FAIR,President,,Overvote,,12,1,0,13
Yavapai,203 - FAIR,President,,Undervote,,33,6,0,39
Yavapai,203 - FAIR,President,,TotalVotes,,3138,508,10,3656
Yavapai,203 - FAIR,U.S. Senate,,Overvote,,1,1,0,2
Yavapai,203 - FAIR,U.S. Senate,,Undervote,,119,21,1,141
Yavapai,203 - FAIR,U.S. Senate,,TotalVotes,,3063,493,9,3565
Yavapai,203 - FAIR,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,3,0,0,3
Yavapai,203 - FAIR,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,249,45,2,296
Yavapai,203 - FAIR,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,2931,470,8,3409
Yavapai,203 - FAIR,STATE SENATOR - DIST. 1,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,STATE SENATOR - DIST. 1,,Undervote,,1121,153,4,1278
Yavapai,203 - FAIR,STATE SENATOR - DIST. 1,,TotalVotes,,2058,360,6,2424
Yavapai,203 - FAIR,STATE REP - DIST. 1,,Overvote,,12,0,0,12
Yavapai,203 - FAIR,STATE REP - DIST. 1,,Undervote,,1517,295,11,1823
Yavapai,203 - FAIR,STATE REP - DIST. 1,,TotalVotes,,4831,731,9,5571
Yavapai,203 - FAIR,CORPORATION COMMISSIONER,,Overvote,,3,0,0,3
Yavapai,203 - FAIR,CORPORATION COMMISSIONER,,Undervote,,2775,528,17,3320
Yavapai,203 - FAIR,CORPORATION COMMISSIONER,,TotalVotes,,6762,1011,13,7786
Yavapai,203 - FAIR,BOARD OF SUPERVISORS - DIST. 1,,Overvote,,2,0,0,2
Yavapai,203 - FAIR,BOARD OF SUPERVISORS - DIST. 1,,Undervote,,1272,154,6,1432
Yavapai,203 - FAIR,BOARD OF SUPERVISORS - DIST. 1,,TotalVotes,,1906,359,4,2269
Yavapai,203 - FAIR,COUNTY ASSESSOR,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,COUNTY ASSESSOR,,Undervote,,1358,182,6,1546
Yavapai,203 - FAIR,COUNTY ASSESSOR,,TotalVotes,,1821,331,4,2156
Yavapai,203 - FAIR,COUNTY ATTORNEY,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,COUNTY ATTORNEY,,Undervote,,1256,168,6,1430
Yavapai,203 - FAIR,COUNTY ATTORNEY,,TotalVotes,,1923,345,4,2272
Yavapai,203 - FAIR,COUNTY RECORDER,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,COUNTY RECORDER,,Undervote,,1325,174,5,1504
Yavapai,203 - FAIR,COUNTY RECORDER,,TotalVotes,,1854,339,5,2198
Yavapai,203 - FAIR,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,1292,171,5,1468
Yavapai,203 - FAIR,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,1887,342,5,2234
Yavapai,203 - FAIR,COUNTY SHERIFF,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,COUNTY SHERIFF,,Undervote,,1277,176,5,1458
Yavapai,203 - FAIR,COUNTY SHERIFF,,TotalVotes,,1902,337,5,2244
Yavapai,203 - FAIR,COUNTY TREASURER,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,COUNTY TREASURER,,Undervote,,1247,178,5,1430
Yavapai,203 - FAIR,COUNTY TREASURER,,TotalVotes,,1932,335,5,2272
Yavapai,203 - FAIR,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,3,0,0,3
Yavapai,203 - FAIR,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,1446,219,5,1670
Yavapai,203 - FAIR,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,1731,294,5,2030
Yavapai,203 - FAIR,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,1485,226,5,1716
Yavapai,203 - FAIR,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,1694,287,5,1986
Yavapai,203 - FAIR,PRESCOTT USD #1,,Overvote,,18,0,0,18
Yavapai,203 - FAIR,PRESCOTT USD #1,,Undervote,,4842,841,23,5706
Yavapai,203 - FAIR,PRESCOTT USD #1,,TotalVotes,,4680,698,7,5385
Yavapai,203 - FAIR,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,2,1,0,3
Yavapai,203 - FAIR,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,1215,172,5,1392
Yavapai,203 - FAIR,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,1963,340,5,2308
Yavapai,203 - FAIR,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,1288,180,4,1472
Yavapai,203 - FAIR,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,1891,333,6,2230
Yavapai,203 - FAIR,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,1,1,0,2
Yavapai,203 - FAIR,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,1263,174,4,1441
Yavapai,203 - FAIR,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,1916,338,6,2260
Yavapai,203 - FAIR,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,1321,185,4,1510
Yavapai,203 - FAIR,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,1858,328,6,2192
Yavapai,203 - FAIR,CENTRAL YAVAPAI FIRE DIST,,Overvote,,6,0,0,6
Yavapai,203 - FAIR,CENTRAL YAVAPAI FIRE DIST,,Undervote,,1812,289,7,2108
Yavapai,203 - FAIR,CENTRAL YAVAPAI FIRE DIST,,TotalVotes,,1395,251,2,1648
Yavapai,203 - FAIR,PROPOSITION 205,,Overvote,,1,0,0,1
Yavapai,203 - FAIR,PROPOSITION 205,,Undervote,,151,19,1,171
Yavapai,203 - FAIR,PROPOSITION 205,,TotalVotes,,3028,494,9,3531
Yavapai,203 - FAIR,PROPOSITION 206,,Overvote,,0,0,0,0
Yavapai,203 - FAIR,PROPOSITION 206,,Undervote,,165,24,2,191
Yavapai,203 - FAIR,PROPOSITION 206,,TotalVotes,,3015,489,8,3512
Yavapai,204 - GOLF,President,,Overvote,,8,1,1,10
Yavapai,204 - GOLF,President,,Undervote,,59,5,0,64
Yavapai,204 - GOLF,President,,TotalVotes,,4844,831,23,5698
Yavapai,204 - GOLF,U.S. Senate,,Overvote,,1,0,0,1
Yavapai,204 - GOLF,U.S. Senate,,Undervote,,184,36,0,220
Yavapai,204 - GOLF,U.S. Senate,,TotalVotes,,4726,801,24,5551
Yavapai,204 - GOLF,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,2,0,0,2
Yavapai,204 - GOLF,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,394,77,1,472
Yavapai,204 - GOLF,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,4515,760,23,5298
Yavapai,204 - GOLF,STATE SENATOR - DIST. 1,,Overvote,,1,0,0,1
Yavapai,204 - GOLF,STATE SENATOR - DIST. 1,,Undervote,,1735,274,5,2014
Yavapai,204 - GOLF,STATE SENATOR - DIST. 1,,TotalVotes,,3171,560,19,3750
Yavapai,204 - GOLF,STATE REP - DIST. 1,,Overvote,,8,2,0,10
Yavapai,204 - GOLF,STATE REP - DIST. 1,,Undervote,,2360,489,24,2873
Yavapai,204 - GOLF,STATE REP - DIST. 1,,TotalVotes,,7446,1177,24,8647
Yavapai,204 - GOLF,CORPORATION COMMISSIONER,,Overvote,,3,0,0,3
Yavapai,204 - GOLF,CORPORATION COMMISSIONER,,Undervote,,4246,857,42,5145
Yavapai,204 - GOLF,CORPORATION COMMISSIONER,,TotalVotes,,10472,1645,30,12147
Yavapai,204 - GOLF,BOARD OF SUPERVISORS - DIST. 1,,Overvote,,1,1,0,2
Yavapai,204 - GOLF,BOARD OF SUPERVISORS - DIST. 1,,Undervote,,1912,278,10,2200
Yavapai,204 - GOLF,BOARD OF SUPERVISORS - DIST. 1,,TotalVotes,,2994,555,14,3563
Yavapai,204 - GOLF,COUNTY ASSESSOR,,Overvote,,0,0,0,0
Yavapai,204 - GOLF,COUNTY ASSESSOR,,Undervote,,2028,307,9,2344
Yavapai,204 - GOLF,COUNTY ASSESSOR,,TotalVotes,,2879,527,15,3421
Yavapai,204 - GOLF,COUNTY ATTORNEY,,Overvote,,2,0,0,2
Yavapai,204 - GOLF,COUNTY ATTORNEY,,Undervote,,1898,290,8,2196
Yavapai,204 - GOLF,COUNTY ATTORNEY,,TotalVotes,,3007,544,16,3567
Yavapai,204 - GOLF,COUNTY RECORDER,,Overvote,,0,0,0,0
Yavapai,204 - GOLF,COUNTY RECORDER,,Undervote,,2034,311,9,2354
Yavapai,204 - GOLF,COUNTY RECORDER,,TotalVotes,,2873,523,15,3411
Yavapai,204 - GOLF,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,1,0,0,1
Yavapai,204 - GOLF,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,1982,296,9,2287
Yavapai,204 - GOLF,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,2924,538,15,3477
Yavapai,204 - GOLF,COUNTY SHERIFF,,Overvote,,0,0,0,0
Yavapai,204 - GOLF,COUNTY SHERIFF,,Undervote,,1957,289,12,2258
Yavapai,204 - GOLF,COUNTY SHERIFF,,TotalVotes,,2950,545,12,3507
Yavapai,204 - GOLF,COUNTY TREASURER,,Overvote,,1,1,0,2
Yavapai,204 - GOLF,COUNTY TREASURER,,Undervote,,1937,312,10,2259
Yavapai,204 - GOLF,COUNTY TREASURER,,TotalVotes,,2969,521,14,3504
Yavapai,204 - GOLF,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,1,0,0,1
Yavapai,204 - GOLF,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,2209,349,12,2570
Yavapai,204 - GOLF,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,2697,485,12,3194
Yavapai,204 - GOLF,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
Yavapai,204 - GOLF,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,2289,358,12,2659
Yavapai,204 - GOLF,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,2618,476,12,3106
Yavapai,204 - GOLF,PRESCOTT USD #1,,Overvote,,18,3,0,21
Yavapai,204 - GOLF,PRESCOTT USD #1,,Undervote,,7703,1322,39,9064
Yavapai,204 - GOLF,PRESCOTT USD #1,,TotalVotes,,7000,1177,33,8210
Yavapai,204 - GOLF,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
Yavapai,204 - GOLF,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,1875,281,9,2165
Yavapai,204 - GOLF,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,3032,553,15,3600
Yavapai,204 - GOLF,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,204 - GOLF,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,1990,312,10,2312
Yavapai,204 - GOLF,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2917,522,14,3453
Yavapai,204 - GOLF,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,1,0,0,1
Yavapai,204 - GOLF,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,1938,307,10,2255
Yavapai,204 - GOLF,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2968,527,14,3509
Yavapai,204 - GOLF,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,2,1,0,3
Yavapai,204 - GOLF,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,2052,312,10,2374
Yavapai,204 - GOLF,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,2853,521,14,3388
Yavapai,204 - GOLF,CENTRAL YAVAPAI FIRE DIST,,Overvote,,3,3,0,6
Yavapai,204 - GOLF,CENTRAL YAVAPAI FIRE DIST,,Undervote,,1671,340,6,2017
Yavapai,204 - GOLF,CENTRAL YAVAPAI FIRE DIST,,TotalVotes,,1140,239,6,1385
Yavapai,204 - GOLF,PROPOSITION 205,,Overvote,,1,0,0,1
Yavapai,204 - GOLF,PROPOSITION 205,,Undervote,,275,18,3,296
Yavapai,204 - GOLF,PROPOSITION 205,,TotalVotes,,4631,816,21,5468
Yavapai,204 - GOLF,PROPOSITION 206,,Overvote,,0,0,0,0
Yavapai,204 - GOLF,PROPOSITION 206,,Undervote,,312,26,4,342
Yavapai,204 - GOLF,PROPOSITION 206,,TotalVotes,,4595,808,20,5423
Yavapai,205 - MINE,President,,Overvote,,1,0,1,2
Yavapai,205 - MINE,President,,Undervote,,3,1,0,4
Yavapai,205 - MINE,President,,TotalVotes,,317,367,2,686
Yavapai,205 - MINE,U.S. Senate,,Overvote,,1,0,0,1
Yavapai,205 - MINE,U.S. Senate,,Undervote,,4,15,0,19
Yavapai,205 - MINE,U.S. Senate,,TotalVotes,,316,353,3,672
Yavapai,205 - MINE,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,0,0,0,0
Yavapai,205 - MINE,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,19,27,0,46
Yavapai,205 - MINE,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,302,341,3,646
Yavapai,205 - MINE,STATE SENATOR - DIST. 1,,Overvote,,0,0,0,0
Yavapai,205 - MINE,STATE SENATOR - DIST. 1,,Undervote,,57,61,0,118
Yavapai,205 - MINE,STATE SENATOR - DIST. 1,,TotalVotes,,264,307,3,574
Yavapai,205 - MINE,STATE REP - DIST. 1,,Overvote,,0,0,0,0
Yavapai,205 - MINE,STATE REP - DIST. 1,,Undervote,,161,226,2,389
Yavapai,205 - MINE,STATE REP - DIST. 1,,TotalVotes,,481,510,4,995
Yavapai,205 - MINE,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
Yavapai,205 - MINE,CORPORATION COMMISSIONER,,Undervote,,274,380,2,656
Yavapai,205 - MINE,CORPORATION COMMISSIONER,,TotalVotes,,689,724,7,1420
Yavapai,205 - MINE,BOARD OF SUPERVISORS - DIST. 1,,Overvote,,0,2,0,2
Yavapai,205 - MINE,BOARD OF SUPERVISORS - DIST. 1,,Undervote,,60,71,0,131
Yavapai,205 - MINE,BOARD OF SUPERVISORS - DIST. 1,,TotalVotes,,261,295,3,559
Yavapai,205 - MINE,COUNTY ASSESSOR,,Overvote,,0,0,0,0
Yavapai,205 - MINE,COUNTY ASSESSOR,,Undervote,,65,76,0,141
Yavapai,205 - MINE,COUNTY ASSESSOR,,TotalVotes,,256,292,3,551
Yavapai,205 - MINE,COUNTY ATTORNEY,,Overvote,,0,0,0,0
Yavapai,205 - MINE,COUNTY ATTORNEY,,Undervote,,68,81,0,149
Yavapai,205 - MINE,COUNTY ATTORNEY,,TotalVotes,,253,287,3,543
