county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
Yavapai,218 - WELL,PRESCOTT VALLEY COUNCIL MEMBER,,"MALLORY, MARY",,0,0,0,0
Yavapai,218 - WELL,PRESCOTT VALLEY COUNCIL MEMBER,,"MONTES, SERGIO",,0,0,0,0
Yavapai,218 - WELL,PRESCOTT VALLEY COUNCIL MEMBER,,"NYE, LORA LEE",,0,0,0,0
Yavapai,218 - WELL,PRESCOTT VALLEY COUNCIL MEMBER,,"TROVINI, KEVIN",,0,0,0,0
Yavapai,218 - WELL,PRESCOTT VALLEY COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,218 - WELL,SEDONA MAYOR,,"MORIARTY, SANDRA J ""SANDY""",,0,0,0,0
Yavapai,218 - WELL,SEDONA MAYOR,,Write-In,,0,0,0,0
Yavapai,218 - WELL,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"CURRIVAN, JOHN",,0,0,0,0
Yavapai,218 - WELL,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"MARTINEZ, JOHN",,0,0,0,0
Yavapai,218 - WELL,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"VERNIER, JOE",,0,0,0,0
Yavapai,218 - WELL,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"WILLIAMSON, JESSICA",,0,0,0,0
Yavapai,218 - WELL,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,218 - WELL,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,"LAMKIN, TOM",,0,0,0,0
Yavapai,218 - WELL,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,"MAYER, GERHARD",,0,0,0,0
Yavapai,218 - WELL,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,218 - WELL,WICKENBURG MAYOR,,"COOK, JOHN H",,0,0,0,0
Yavapai,218 - WELL,WICKENBURG MAYOR,,"SICKLES, EVERETT A",,0,0,0,0
Yavapai,218 - WELL,WICKENBURG MAYOR,,Write-In,,0,0,0,0
Yavapai,218 - WELL,WICKENBURG COUNCIL MEMBER,,"BLUNT, KELLY",,0,0,0,0
Yavapai,218 - WELL,WICKENBURG COUNCIL MEMBER,,"CRISSMAN, SAM",,0,0,0,0
Yavapai,218 - WELL,WICKENBURG COUNCIL MEMBER,,"KARDINAL, ROYCE",,0,0,0,0
Yavapai,218 - WELL,WICKENBURG COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 436,,YES,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 436,,NO,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 434,,YES,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 434,,NO,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 437,,YES,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 437,,NO,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 439,,YES,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 439,,NO,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 494,,YES,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 494,,NO,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 495,,YES,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 495,,NO,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 496,,YES,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 496,,NO,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 435,,YES,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 435,,NO,,0,0,0,0
Yavapai,218 - WELL,QUESTION 1,,YES,,0,0,0,0
Yavapai,218 - WELL,QUESTION 1,,NO,,0,0,0,0
Yavapai,218 - WELL,QUESTION 2,,YES,,0,0,0,0
Yavapai,218 - WELL,QUESTION 2,,NO,,0,0,0,0
Yavapai,219 - FORT,U.S. SENATOR,,"KIRKPATRICK, ANN",DEM,52,406,0,458
Yavapai,219 - FORT,U.S. SENATOR,,Write-In,DEM,1,15,0,16
Yavapai,219 - FORT,U.S. SENATOR,,Write-In,GRN,0,6,0,6
Yavapai,219 - FORT,U.S. SENATOR,,Write-In,LBT,2,2,0,4
Yavapai,219 - FORT,U.S. SENATOR,,"MCCAIN, JOHN",REP,113,586,0,699
Yavapai,219 - FORT,U.S. SENATOR,,"MELUSKEY, ALEX",REP,16,114,0,130
Yavapai,219 - FORT,U.S. SENATOR,,"VAN STEENWYK, CLAIR",REP,8,45,0,53
Yavapai,219 - FORT,U.S. SENATOR,,"WARD, KELLI",REP,165,545,0,710
Yavapai,219 - FORT,U.S. SENATOR,,Write-In,REP,3,2,0,5
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,"O'HALLERAN, TOM",DEM,38,309,0,347
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,"OLIVAS, MIGUEL",DEM,17,133,0,150
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,Write-In,DEM,0,2,0,2
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,Write-In,,2,7,0,9
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,"BABEU, PAUL",REP,88,374,0,462
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,"BENNETT, KEN",REP,64,279,0,343
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,"GOWAN, DAVID",REP,6,40,0,46
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,"KIEHNE, GARY",REP,64,235,0,299
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,"REDD, SHAWN",REP,7,22,0,29
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,"ROGERS, WENDY",REP,70,308,0,378
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 1,,Write-In,REP,2,2,0,4
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,0,0,0,0
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 4,,Write-In,DEM,0,0,0,0
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 4,,Write-In,,0,0,0,0
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,0,0,0,0
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 4,,"STRAUSS, RAY",REP,0,0,0,0
Yavapai,219 - FORT,U.S. REP IN CONGRESS - DIST. 4,,Write-In,REP,0,0,0,0
Yavapai,219 - FORT,STATE SENATOR - DIST. 1,,Write-In,DEM,0,0,0,0
Yavapai,219 - FORT,STATE SENATOR - DIST. 1,,Write-In,GRN,0,0,0,0
Yavapai,219 - FORT,STATE SENATOR - DIST. 1,,Write-In,LBT,0,0,0,0
Yavapai,219 - FORT,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,0,0,0,0
Yavapai,219 - FORT,STATE SENATOR - DIST. 1,,Write-In,REP,0,0,0,0
Yavapai,219 - FORT,STATE SENATOR - DIST. 6,,"BAGLEY, NIKKI CHECK",DEM,51,386,0,437
Yavapai,219 - FORT,STATE SENATOR - DIST. 6,,Write-In,DEM,0,4,0,4
Yavapai,219 - FORT,STATE SENATOR - DIST. 6,,Write-In,GRN,0,3,0,3
Yavapai,219 - FORT,STATE SENATOR - DIST. 6,,Write-In,LBT,1,1,0,2
Yavapai,219 - FORT,STATE SENATOR - DIST. 6,,"ALLEN, SYLVIA TENNEY",REP,216,969,0,1185
Yavapai,219 - FORT,STATE SENATOR - DIST. 6,,Write-In,REP,5,11,0,16
Yavapai,219 - FORT,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,0,0,0,0
Yavapai,219 - FORT,STATE REP - DIST. 1,,Write-In,DEM,0,0,0,0
Yavapai,219 - FORT,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,0,0,0,0
Yavapai,219 - FORT,STATE REP - DIST. 1,,Write-In,GRN,0,0,0,0
Yavapai,219 - FORT,STATE REP - DIST. 1,,Write-In,LBT,0,0,0,0
Yavapai,219 - FORT,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,0,0,0,0
Yavapai,219 - FORT,STATE REP - DIST. 1,,"DAVIS, CHIP",REP,0,0,0,0
Yavapai,219 - FORT,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,0,0,0,0
Yavapai,219 - FORT,STATE REP - DIST. 1,,Write-In,REP,0,0,0,0
Yavapai,219 - FORT,STATE REP - DIST. 6,,"MARTINEZ, ALEX",DEM,49,374,0,423
Yavapai,219 - FORT,STATE REP - DIST. 6,,Write-In,DEM,0,7,0,7
Yavapai,219 - FORT,STATE REP - DIST. 6,,Write-In,GRN,0,6,0,6
Yavapai,219 - FORT,STATE REP - DIST. 6,,Write-In,LBT,2,2,0,4
Yavapai,219 - FORT,STATE REP - DIST. 6,,"BARTON, BRENDA",REP,180,798,0,978
Yavapai,219 - FORT,STATE REP - DIST. 6,,"THORPE, BOB",REP,205,888,0,1093
Yavapai,219 - FORT,STATE REP - DIST. 6,,Write-In,REP,7,4,0,11
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,31,334,0,365
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM ""BILL""",DEM,32,318,0,350
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,Write-In,DEM,0,14,0,14
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,Write-In,,2,11,0,13
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,"BURNS, ROBERT ""BOB""",REP,152,681,0,833
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,87,407,0,494
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,"GRAY, RICK",REP,93,414,0,507
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,"MELVIN, AL",REP,85,406,0,491
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,158,751,0,909
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,Write-In,REP,4,26,0,30
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 1,,Write-In,,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 1,,"HRIN, MARY BETH",REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 1,,"SIMMONS, ROWLE",REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 1,,Write-In,REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 2,,Write-In,,1,11,0,12
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 2,,"THURMAN, THOMAS",REP,215,959,0,1174
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 2,,Write-In,REP,5,1,0,6
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 3,,Write-In,,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 3,,"GARRISON, RANDALL ""RANDY""",REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 3,,"JOENS, DIANE",REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 3,,Write-In,REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 4,,Write-In,,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 4,,"BROWN, CRAIG",REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 4,,"FESTENESE, MARLA",REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 4,,Write-In,REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 5,,Write-In,,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 5,,"IRWIN, STEVE",REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 5,,"SMITH, JACK",REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 5,,"WISE, HAROLD",REP,0,0,0,0
Yavapai,219 - FORT,BOARD OF SUPERVISORS - DIST. 5,,Write-In,REP,0,0,0,0
Yavapai,219 - FORT,COUNTY ASSESSOR,,Write-In,DEM,1,17,0,18
Yavapai,219 - FORT,COUNTY ASSESSOR,,Write-In,LBT,0,1,0,1
Yavapai,219 - FORT,COUNTY ASSESSOR,,"PEARSALL, PAM",REP,118,520,0,638
Yavapai,219 - FORT,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,161,642,0,803
Yavapai,219 - FORT,COUNTY ASSESSOR,,Write-In,REP,0,0,0,0
Yavapai,219 - FORT,COUNTY ATTORNEY,,Write-In,DEM,0,8,0,8
Yavapai,219 - FORT,COUNTY ATTORNEY,,Write-In,LBT,0,0,0,0
Yavapai,219 - FORT,COUNTY ATTORNEY,,"POLK, SHEILA",REP,219,979,0,1198
Yavapai,219 - FORT,COUNTY ATTORNEY,,Write-In,REP,1,4,0,5
Yavapai,219 - FORT,COUNTY RECORDER,,Write-In,DEM,0,10,0,10
Yavapai,219 - FORT,COUNTY RECORDER,,Write-In,LBT,0,0,0,0
Yavapai,219 - FORT,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,215,955,0,1170
Yavapai,219 - FORT,COUNTY RECORDER,,Write-In,REP,1,2,0,3
Yavapai,219 - FORT,COUNTY SCHOOL SUPERINTENDENT,,Write-In,,0,8,0,8
Yavapai,219 - FORT,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,227,940,0,1167
Yavapai,219 - FORT,COUNTY SCHOOL SUPERINTENDENT,,Write-In,REP,1,5,0,6
Yavapai,219 - FORT,COUNTY SHERIFF,,Write-In,DEM,0,9,0,9
Yavapai,219 - FORT,COUNTY SHERIFF,,Write-In,LBT,0,0,0,0
Yavapai,219 - FORT,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,223,978,0,1201
Yavapai,219 - FORT,COUNTY SHERIFF,,Write-In,REP,1,4,0,5
Yavapai,219 - FORT,COUNTY TREASURER,,Write-In,DEM,0,8,0,8
Yavapai,219 - FORT,COUNTY TREASURER,,Write-In,LBT,0,0,0,0
Yavapai,219 - FORT,COUNTY TREASURER,,"JACOBS, ROSS",REP,219,976,0,1195
Yavapai,219 - FORT,COUNTY TREASURER,,Write-In,REP,0,3,0,3
Yavapai,219 - FORT,JUDGE OF SUPERIOR COURT - DIV. 4,,Write-In,,0,9,0,9
Yavapai,219 - FORT,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",REP,216,902,0,1118
Yavapai,219 - FORT,JUDGE OF SUPERIOR COURT - DIV. 4,,Write-In,REP,1,4,0,5
Yavapai,219 - FORT,JUDGE OF SUPERIOR COURT - DIV. 7,,Write-In,,2,9,0,11
Yavapai,219 - FORT,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",REP,215,948,0,1163
Yavapai,219 - FORT,JUDGE OF SUPERIOR COURT - DIV. 7,,Write-In,REP,4,4,0,8
Yavapai,219 - FORT,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,Write-In,,6,36,0,42
Yavapai,219 - FORT,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"FANNING, JODY",REP,109,529,0,638
Yavapai,219 - FORT,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"GODINA, CARLOS",REP,48,155,0,203
Yavapai,219 - FORT,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"REIMER, MONTE",REP,117,463,0,580
Yavapai,219 - FORT,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,Write-In,REP,0,2,0,2
Yavapai,219 - FORT,CHINO VALLEY MAYOR - 2-YEAR TERM,,"CROFT, DARRYL",,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY MAYOR - 2-YEAR TERM,,"MCCAULLAY, ROBERT W",,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY MAYOR - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,"CUKA, SUSAN",,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,"LANE, ANNIE",,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,"MILLER, JACK",,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"BEST, MIKE",,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"HARRIS, ALEX",,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"MENDOZA, COREY",,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"TURNER, LON",,0,0,0,0
Yavapai,219 - FORT,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,219 - FORT,CLARKDALE MAYOR,,"VON GAUSIG, DOUG",,0,0,0,0
Yavapai,219 - FORT,CLARKDALE MAYOR,,Write-In,,0,0,0,0
Yavapai,219 - FORT,CLARKDALE COUNCIL MEMBER,,"BUCKLEY, SCOTT",,0,0,0,0
Yavapai,219 - FORT,CLARKDALE COUNCIL MEMBER,,"DEHNERT, RICHARD",,0,0,0,0
Yavapai,219 - FORT,CLARKDALE COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,219 - FORT,CAMP VERDE MAYOR,,"BOILY, DAVID",,171,753,0,924
Yavapai,219 - FORT,CAMP VERDE MAYOR,,"GERMAN, CHARLIE",,198,951,0,1149
Yavapai,219 - FORT,CAMP VERDE MAYOR,,Write-In,,1,4,0,5
Yavapai,219 - FORT,CAMP VERDE COUNCIL MEMBER,,"GERMAN, CAROL",,204,823,0,1027
Yavapai,219 - FORT,CAMP VERDE COUNCIL MEMBER,,"GEORGE, BRUCE",,161,804,0,965
Yavapai,219 - FORT,CAMP VERDE COUNCIL MEMBER,,"JENKINS, DEE",,193,851,0,1044
Yavapai,219 - FORT,CAMP VERDE COUNCIL MEMBER,,"BUCHANAN, BUCK",,192,961,0,1153
Yavapai,219 - FORT,CAMP VERDE COUNCIL MEMBER,,"MURDOCK, JESSIE",,204,1082,0,1286
Yavapai,219 - FORT,CAMP VERDE COUNCIL MEMBER,,Write-In,,8,11,0,19
Yavapai,219 - FORT,COTTONWOOD MAYOR,,"ELINSKI, TIM",,0,0,0,0
Yavapai,219 - FORT,COTTONWOOD MAYOR,,"GRIGAITIS, HOLLY",,0,0,0,0
Yavapai,219 - FORT,COTTONWOOD MAYOR,,"PRATT, TERENCE",,0,0,0,0
Yavapai,219 - FORT,COTTONWOOD MAYOR,,Write-In,,0,0,0,0
Yavapai,219 - FORT,COTTONWOOD COUNCIL MEMBER,,"ALTHOUSE, DEB",,0,0,0,0
Yavapai,219 - FORT,COTTONWOOD COUNCIL MEMBER,,"HENRY, TOSCA",,0,0,0,0
Yavapai,219 - FORT,COTTONWOOD COUNCIL MEMBER,,"HILBERGER, ALBERT C",,0,0,0,0
Yavapai,219 - FORT,COTTONWOOD COUNCIL MEMBER,,"JAUREGUI, RUBEN",,0,0,0,0
Yavapai,219 - FORT,COTTONWOOD COUNCIL MEMBER,,"NAIRN, JACKIE",,0,0,0,0
Yavapai,219 - FORT,COTTONWOOD COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT MAYOR,,"NOLAN, TERRY",,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT MAYOR,,"TREADWAY, DOUG",,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT MAYOR,,Write-In,,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT COUNCIL MEMBER,,"CROFUTT, LORI",,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT COUNCIL MEMBER,,"HUGHES, JOHN",,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT COUNCIL MEMBER,,"LEONARD, KEVIN",,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT COUNCIL MEMBER,,"REPAN, DENNIS",,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT COUNCIL MEMBER,,"ROGERS, DENISE",,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT COUNCIL MEMBER,,"TIMMONS, AMY",,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT COUNCIL MEMBER,,"WENDT, VICTORIA J",,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT COUNCIL MEMBER,,"WRIGHT, NANCY",,0,0,0,0
Yavapai,219 - FORT,DEWEY-HUMBOLDT COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,219 - FORT,JEROME COUNCIL MEMBER,,"BACHRACH, HUNTER",,0,0,0,0
Yavapai,219 - FORT,JEROME COUNCIL MEMBER,,"BARBER, CHRISTINA ""ALEX""",,0,0,0,0
Yavapai,219 - FORT,JEROME COUNCIL MEMBER,,"CURRIER, LEW",,0,0,0,0
Yavapai,219 - FORT,JEROME COUNCIL MEMBER,,"VANDER HORST, FRANK",,0,0,0,0
Yavapai,219 - FORT,JEROME COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,219 - FORT,PEORIA COUNCIL MEMBER - MESQUITE DIST.,,"BINSBACHER, BRIDGET",,0,0,0,0
Yavapai,219 - FORT,PEORIA COUNCIL MEMBER - MESQUITE DIST.,,"TOMA, BEN",,0,0,0,0
Yavapai,219 - FORT,PEORIA COUNCIL MEMBER - MESQUITE DIST.,,Write-In,,0,0,0,0
Yavapai,219 - FORT,PRESCOTT VALLEY COUNCIL MEMBER,,"ANDERSON, RICK",,0,0,0,0
Yavapai,219 - FORT,PRESCOTT VALLEY COUNCIL MEMBER,,"ARPS, CRAIG",,0,0,0,0
Yavapai,219 - FORT,PRESCOTT VALLEY COUNCIL MEMBER,,"BRADFORD, CHARLOTTE",,0,0,0,0
Yavapai,219 - FORT,PRESCOTT VALLEY COUNCIL MEMBER,,"CILANO, JOEY",,0,0,0,0
Yavapai,219 - FORT,PRESCOTT VALLEY COUNCIL MEMBER,,"GROSSMAN, MARTY",,0,0,0,0
Yavapai,219 - FORT,PRESCOTT VALLEY COUNCIL MEMBER,,"MALLORY, MARY",,0,0,0,0
Yavapai,219 - FORT,PRESCOTT VALLEY COUNCIL MEMBER,,"MONTES, SERGIO",,0,0,0,0
Yavapai,219 - FORT,PRESCOTT VALLEY COUNCIL MEMBER,,"NYE, LORA LEE",,0,0,0,0
Yavapai,219 - FORT,PRESCOTT VALLEY COUNCIL MEMBER,,"TROVINI, KEVIN",,0,0,0,0
Yavapai,219 - FORT,PRESCOTT VALLEY COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,219 - FORT,SEDONA MAYOR,,"MORIARTY, SANDRA J ""SANDY""",,0,0,0,0
Yavapai,219 - FORT,SEDONA MAYOR,,Write-In,,0,0,0,0
Yavapai,219 - FORT,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"CURRIVAN, JOHN",,0,0,0,0
Yavapai,219 - FORT,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"MARTINEZ, JOHN",,0,0,0,0
Yavapai,219 - FORT,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"VERNIER, JOE",,0,0,0,0
Yavapai,219 - FORT,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"WILLIAMSON, JESSICA",,0,0,0,0
Yavapai,219 - FORT,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,219 - FORT,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,"LAMKIN, TOM",,0,0,0,0
Yavapai,219 - FORT,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,"MAYER, GERHARD",,0,0,0,0
Yavapai,219 - FORT,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,219 - FORT,WICKENBURG MAYOR,,"COOK, JOHN H",,0,0,0,0
Yavapai,219 - FORT,WICKENBURG MAYOR,,"SICKLES, EVERETT A",,0,0,0,0
Yavapai,219 - FORT,WICKENBURG MAYOR,,Write-In,,0,0,0,0
Yavapai,219 - FORT,WICKENBURG COUNCIL MEMBER,,"BLUNT, KELLY",,0,0,0,0
Yavapai,219 - FORT,WICKENBURG COUNCIL MEMBER,,"CRISSMAN, SAM",,0,0,0,0
Yavapai,219 - FORT,WICKENBURG COUNCIL MEMBER,,"KARDINAL, ROYCE",,0,0,0,0
Yavapai,219 - FORT,WICKENBURG COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 436,,YES,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 436,,NO,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 434,,YES,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 434,,NO,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 437,,YES,,183,983,0,1166
Yavapai,219 - FORT,PROPOSITION 437,,NO,,142,575,0,717
Yavapai,219 - FORT,PROPOSITION 439,,YES,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 439,,NO,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 494,,YES,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 494,,NO,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 495,,YES,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 495,,NO,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 496,,YES,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 496,,NO,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 435,,YES,,0,0,0,0
Yavapai,219 - FORT,PROPOSITION 435,,NO,,0,0,0,0
Yavapai,219 - FORT,QUESTION 1,,YES,,0,0,0,0
Yavapai,219 - FORT,QUESTION 1,,NO,,0,0,0,0
Yavapai,219 - FORT,QUESTION 2,,YES,,0,0,0,0
Yavapai,219 - FORT,QUESTION 2,,NO,,0,0,0,0
Yavapai,220 - RIM,U.S. SENATOR,,"KIRKPATRICK, ANN",DEM,1,1,0,2
Yavapai,220 - RIM,U.S. SENATOR,,Write-In,DEM,0,0,0,0
Yavapai,220 - RIM,U.S. SENATOR,,Write-In,GRN,0,0,0,0
Yavapai,220 - RIM,U.S. SENATOR,,Write-In,LBT,0,0,0,0
Yavapai,220 - RIM,U.S. SENATOR,,"MCCAIN, JOHN",REP,0,2,0,2
Yavapai,220 - RIM,U.S. SENATOR,,"MELUSKEY, ALEX",REP,0,0,0,0
Yavapai,220 - RIM,U.S. SENATOR,,"VAN STEENWYK, CLAIR",REP,0,0,0,0
Yavapai,220 - RIM,U.S. SENATOR,,"WARD, KELLI",REP,0,4,0,4
Yavapai,220 - RIM,U.S. SENATOR,,Write-In,REP,0,0,0,0
Yavapai,220 - RIM,U.S. REP IN CONGRESS - DIST. 1,,"O'HALLERAN, TOM",DEM,1,1,0,2
Yavapai,220 - RIM,U.S. REP IN CONGRESS - DIST. 1,,"OLIVAS, MIGUEL",DEM,0,0,0,0
