county,precinct,office,district,candidate,party,early_voting,election_day,provisional,votes
Coconino,Doney Park 50,Corporation Commissioner,,Number of Under Votes,,124,71,5,200
Coconino,Doney Park 50,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,478,98,4,580
Coconino,Doney Park 50,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,465,87,5,557
Coconino,Doney Park 50,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,510,172,6,688
Coconino,Doney Park 50,Corporation Commissioner,,"OLSON, JUSTIN",REP,486,170,6,662
Coconino,Doney Park 50,Corporation Commissioner,,Write-ins,,1,0,0,1
Coconino,Doney Park 50,CLERK OF THE SUPERIOR COURT,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,CLERK OF THE SUPERIOR COURT,,Times Blank Voted,,421,125,7,553
Coconino,Doney Park 50,CLERK OF THE SUPERIOR COURT,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,CLERK OF THE SUPERIOR COURT,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,CLERK OF THE SUPERIOR COURT,,"WYANT, VALERIE",DEM,649,180,7,836
Coconino,Doney Park 50,CLERK OF THE SUPERIOR COURT,,Write-in 20,,24,9,1,34
Coconino,Doney Park 50,CONSTABLE - FLAGSTAFF,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,CONSTABLE - FLAGSTAFF,,Times Blank Voted,,424,129,7,560
Coconino,Doney Park 50,CONSTABLE - FLAGSTAFF,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,CONSTABLE - FLAGSTAFF,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,CONSTABLE - FLAGSTAFF,,"WOMBLE, DARRIN",DEM,649,177,8,834
Coconino,Doney Park 50,CONSTABLE - FLAGSTAFF,,Write-in 20,,21,8,0,29
Coconino,Doney Park 50,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Blank Voted,,435,128,8,571
Coconino,Doney Park 50,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,JUSTICE OF THE PEACE - FLAGSTAFF,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,JUSTICE OF THE PEACE - FLAGSTAFF,,"GRODMAN, HOWARD",DEM,638,177,7,822
Coconino,Doney Park 50,JUSTICE OF THE PEACE - FLAGSTAFF,,Write-in 20,,21,9,0,30
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (BOLICK),,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (BOLICK),,Times Blank Voted,,341,85,7,433
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (BOLICK),,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (BOLICK),,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (BOLICK),,YES,,563,177,4,744
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (BOLICK),,NO,,190,52,4,246
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (PELANDER),,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (PELANDER),,Times Blank Voted,,349,90,7,446
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (PELANDER),,Times Over Voted,,1,0,0,1
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (PELANDER),,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (PELANDER),,YES,,569,169,5,743
Coconino,Doney Park 50,JUSTICE AZ SUPREME COURT (PELANDER),,NO,,175,55,3,233
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Blank Voted,,430,101,6,537
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 1,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 1,,"REED, TED",,654,209,9,872
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 1,,Write-in 20,,10,4,0,14
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Blank Voted,,373,86,6,465
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 2,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 2,,"SLAYTON, DAN",,709,227,9,945
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 2,,Write-in,,12,1,0,13
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Blank Voted,,445,111,7,563
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 4,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 4,,"FRIDLUND-HORNE, E",,638,199,8,845
Coconino,Doney Park 50,JUDGE OF THE SUPERIOR COURT - DIV 4,,Write-in,,11,4,0,15
Coconino,Doney Park 50,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Times Blank Voted,,398,109,6,513
Coconino,Doney Park 50,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Times Over Voted,,3,0,0,3
Coconino,Doney Park 50,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Number of Under Votes,,134,69,6,209
Coconino,Doney Park 50,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,"DUNNO, ANNE",,435,108,4,547
Coconino,Doney Park 50,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,"HADEN, CAROL",,516,153,5,674
Coconino,Doney Park 50,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,"TREE, PHILAN",,281,72,3,356
Coconino,Doney Park 50,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Write-in 50,,20,8,0,28
Coconino,Doney Park 50,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Blank Voted,,58,16,2,76
Coconino,Doney Park 50,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Over Voted,,1,0,0,1
Coconino,Doney Park 50,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,YES,,547,139,6,692
Coconino,Doney Park 50,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,NO,,488,159,7,654
Coconino,Doney Park 50,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Blank Voted,,34,10,2,46
Coconino,Doney Park 50,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Over Voted,,1,0,0,1
Coconino,Doney Park 50,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,YES,,689,208,6,903
Coconino,Doney Park 50,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,NO,,370,96,7,473
Coconino,Doney Park 50,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Blank Voted,,28,7,1,36
Coconino,Doney Park 50,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Over Voted,,1,0,0,1
Coconino,Doney Park 50,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,YES,,347,79,5,431
Coconino,Doney Park 50,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,NO,,718,228,9,955
Coconino,Doney Park 50,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Times Blank Voted,,41,17,1,59
Coconino,Doney Park 50,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,YES,,287,115,8,410
Coconino,Doney Park 50,PROPOSITION 305 - EDUCATION EMPOWERMENT SCHOLARSHIP ACCOUNTS,,NO,,766,182,6,954
Coconino,Doney Park 50,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Times Blank Voted,,54,18,2,74
Coconino,Doney Park 50,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,YES,,573,164,8,745
Coconino,Doney Park 50,PROPOSITION 306 - CITIZENS CLEAN ELECTIONS ACT,,NO,,467,132,5,604
Coconino,Doney Park 50,PROPOSITION 416 - JUDGES MERIT ACT,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,PROPOSITION 416 - JUDGES MERIT ACT,,Times Blank Voted,,86,21,4,111
Coconino,Doney Park 50,PROPOSITION 416 - JUDGES MERIT ACT,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 416 - JUDGES MERIT ACT,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 416 - JUDGES MERIT ACT,,YES,,572,143,5,720
Coconino,Doney Park 50,PROPOSITION 416 - JUDGES MERIT ACT,,NO,,436,150,6,592
Coconino,Doney Park 50,PROPOSITION 417 - CCC PROPERTY TAX,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,PROPOSITION 417 - CCC PROPERTY TAX,,Times Blank Voted,,45,14,3,62
Coconino,Doney Park 50,PROPOSITION 417 - CCC PROPERTY TAX,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 417 - CCC PROPERTY TAX,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 417 - CCC PROPERTY TAX,,YES,,398,74,4,476
Coconino,Doney Park 50,PROPOSITION 417 - CCC PROPERTY TAX,,NO,,651,226,8,885
Coconino,Doney Park 50,PROPOSITION 423 - BONDS,,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,PROPOSITION 423 - BONDS,,Times Blank Voted,,38,14,2,54
Coconino,Doney Park 50,PROPOSITION 423 - BONDS,,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 423 - BONDS,,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 423 - BONDS,,YES,,475,102,8,585
Coconino,Doney Park 50,PROPOSITION 423 - BONDS,,NO,,581,198,5,784
Coconino,Doney Park 50,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,Times Counted,,1094,314,15,1423
Coconino,Doney Park 50,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,Times Blank Voted,,37,16,1,54
Coconino,Doney Park 50,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,Times Over Voted,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,Number of Under Votes,,0,0,0,0
Coconino,Doney Park 50,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,YES,,537,131,9,677
Coconino,Doney Park 50,PROPOSITION 424 - MO OVERRIDE (FLAGSTAFF USD),,NO,,520,167,5,692
Coconino,Schultz 51,U.S. Senate,,Times Counted,,37,12,2,51
Coconino,Schultz 51,U.S. Senate,,Times Blank Voted,,0,0,0,0
Coconino,Schultz 51,U.S. Senate,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,U.S. Senate,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,U.S. Senate,,"SINEMA, KYRSTEN",DEM,17,6,1,24
Coconino,Schultz 51,U.S. Senate,,"MCSALLY, MARTHA",REP,19,6,1,26
Coconino,Schultz 51,U.S. Senate,,"GREEN, ANGELA",GRN,1,0,0,1
Coconino,Schultz 51,U.S. Senate,,Write-ins,,0,0,0,0
Coconino,Schultz 51,U.S. House,1,Times Counted,,37,12,2,51
Coconino,Schultz 51,U.S. House,1,Times Blank Voted,,1,0,0,1
Coconino,Schultz 51,U.S. House,1,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,U.S. House,1,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,U.S. House,1,"O'HALLERAN, TOM",DEM,19,5,1,25
Coconino,Schultz 51,U.S. House,1,"ROGERS, WENDY",REP,17,6,1,24
Coconino,Schultz 51,U.S. House,1,Write-ins,,0,1,0,1
Coconino,Schultz 51,Governor,,Times Counted,,37,12,2,51
Coconino,Schultz 51,Governor,,Times Blank Voted,,0,0,0,0
Coconino,Schultz 51,Governor,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,Governor,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,Governor,,"GARCIA, DAVID",DEM,17,3,1,21
Coconino,Schultz 51,Governor,,"DUCEY, DOUG",REP,19,8,1,28
Coconino,Schultz 51,Governor,,"TORRES, ANGEL",GRN,1,1,0,2
Coconino,Schultz 51,Governor,,Write-ins,,0,0,0,0
Coconino,Schultz 51,State Senate,7,Times Counted,,37,12,2,51
Coconino,Schultz 51,State Senate,7,Times Blank Voted,,0,0,1,1
Coconino,Schultz 51,State Senate,7,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,State Senate,7,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,State Senate,7,"PESHLAKAI, JAMESCITA",DEM,20,5,0,25
Coconino,Schultz 51,State Senate,7,"MEALER, JL",REP,17,7,1,25
Coconino,Schultz 51,State Senate,7,Write-ins,,0,0,0,0
Coconino,Schultz 51,State House,7,Times Counted,,37,12,2,51
Coconino,Schultz 51,State House,7,Times Blank Voted,,1,0,1,2
Coconino,Schultz 51,State House,7,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,State House,7,Number of Under Votes,,18,7,1,26
Coconino,Schultz 51,State House,7,"TELLER, ARLANDO",DEM,17,5,0,22
Coconino,Schultz 51,State House,7,"TSOSIE, MYRON",DEM,17,5,0,22
Coconino,Schultz 51,State House,7,"SHAMLEY, DOYEL",REP,20,7,1,28
Coconino,Schultz 51,State House,7,Write-in 50,,0,0,0,0
Coconino,Schultz 51,Secretary of State,,Times Counted,,37,12,2,51
Coconino,Schultz 51,Secretary of State,,Times Blank Voted,,3,0,0,3
Coconino,Schultz 51,Secretary of State,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,Secretary of State,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,Secretary of State,,"HOBBS, KATIE",DEM,19,6,1,26
Coconino,Schultz 51,Secretary of State,,"GAYNOR, STEVE",REP,15,6,1,22
Coconino,Schultz 51,Secretary of State,,Write-ins,,0,0,0,0
Coconino,Schultz 51,Attorney General,,Times Counted,,37,12,2,51
Coconino,Schultz 51,Attorney General,,Times Blank Voted,,3,0,0,3
Coconino,Schultz 51,Attorney General,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,Attorney General,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,Attorney General,,"CONTRERAS, JANUARY",DEM,16,4,1,21
Coconino,Schultz 51,Attorney General,,"BRNOVICH, MARK",REP,18,8,1,27
Coconino,Schultz 51,Attorney General,,Write-ins,,0,0,0,0
Coconino,Schultz 51,State Treasurer,,Times Counted,,37,12,2,51
Coconino,Schultz 51,State Treasurer,,Times Blank Voted,,6,0,0,6
Coconino,Schultz 51,State Treasurer,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,State Treasurer,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,State Treasurer,,"MANOIL, MARK",DEM,17,5,0,22
Coconino,Schultz 51,State Treasurer,,"YEE, KIMBERLY",REP,14,7,2,23
Coconino,Schultz 51,State Treasurer,,Write-ins,,0,0,0,0
Coconino,Schultz 51,Superintendent of Public Instruction,,Times Counted,,37,12,2,51
Coconino,Schultz 51,Superintendent of Public Instruction,,Times Blank Voted,,2,0,0,2
Coconino,Schultz 51,Superintendent of Public Instruction,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,Superintendent of Public Instruction,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,17,5,1,23
Coconino,Schultz 51,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,18,7,1,26
Coconino,Schultz 51,Superintendent of Public Instruction,,Write-ins,,0,0,0,0
Coconino,Schultz 51,State Mine Inspector,,Times Counted,,37,12,2,51
Coconino,Schultz 51,State Mine Inspector,,Times Blank Voted,,0,0,0,0
Coconino,Schultz 51,State Mine Inspector,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,State Mine Inspector,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,State Mine Inspector,,"PIERCE, WILLIAM",DEM,19,4,1,24
Coconino,Schultz 51,State Mine Inspector,,"HART, JOE",REP,18,8,1,27
Coconino,Schultz 51,State Mine Inspector,,Write-ins,,0,0,0,0
Coconino,Schultz 51,Corporation Commissioner,,Times Counted,,37,12,2,51
Coconino,Schultz 51,Corporation Commissioner,,Times Blank Voted,,0,0,0,0
Coconino,Schultz 51,Corporation Commissioner,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,Corporation Commissioner,,Number of Under Votes,,1,2,0,3
Coconino,Schultz 51,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,19,4,1,24
Coconino,Schultz 51,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,18,5,1,24
Coconino,Schultz 51,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,17,7,1,25
Coconino,Schultz 51,Corporation Commissioner,,"OLSON, JUSTIN",REP,19,6,1,26
Coconino,Schultz 51,Corporation Commissioner,,Write-ins,,0,0,0,0
Coconino,Schultz 51,CLERK OF THE SUPERIOR COURT,,Times Counted,,37,12,2,51
Coconino,Schultz 51,CLERK OF THE SUPERIOR COURT,,Times Blank Voted,,15,5,1,21
Coconino,Schultz 51,CLERK OF THE SUPERIOR COURT,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,CLERK OF THE SUPERIOR COURT,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,CLERK OF THE SUPERIOR COURT,,"WYANT, VALERIE",DEM,22,7,1,30
Coconino,Schultz 51,CLERK OF THE SUPERIOR COURT,,Write-in 20,,0,0,0,0
Coconino,Schultz 51,CONSTABLE - FLAGSTAFF,,Times Counted,,37,12,2,51
Coconino,Schultz 51,CONSTABLE - FLAGSTAFF,,Times Blank Voted,,16,4,2,22
Coconino,Schultz 51,CONSTABLE - FLAGSTAFF,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,CONSTABLE - FLAGSTAFF,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,CONSTABLE - FLAGSTAFF,,"WOMBLE, DARRIN",DEM,21,8,0,29
Coconino,Schultz 51,CONSTABLE - FLAGSTAFF,,Write-in 20,,0,0,0,0
Coconino,Schultz 51,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Counted,,37,12,2,51
Coconino,Schultz 51,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Blank Voted,,17,5,2,24
Coconino,Schultz 51,JUSTICE OF THE PEACE - FLAGSTAFF,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,JUSTICE OF THE PEACE - FLAGSTAFF,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,JUSTICE OF THE PEACE - FLAGSTAFF,,"GRODMAN, HOWARD",DEM,20,7,0,27
Coconino,Schultz 51,JUSTICE OF THE PEACE - FLAGSTAFF,,Write-in 20,,0,0,0,0
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (BOLICK),,Times Counted,,37,12,2,51
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (BOLICK),,Times Blank Voted,,15,3,0,18
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (BOLICK),,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (BOLICK),,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (BOLICK),,YES,,17,6,1,24
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (BOLICK),,NO,,5,3,1,9
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (PELANDER),,Times Counted,,37,12,2,51
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (PELANDER),,Times Blank Voted,,14,3,0,17
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (PELANDER),,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (PELANDER),,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (PELANDER),,YES,,18,5,1,24
Coconino,Schultz 51,JUSTICE AZ SUPREME COURT (PELANDER),,NO,,5,4,1,10
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Counted,,37,12,2,51
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Blank Voted,,17,4,1,22
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 1,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 1,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 1,,"REED, TED",,18,8,1,27
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 1,,Write-in 20,,2,0,0,2
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Counted,,37,12,2,51
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Blank Voted,,15,4,1,20
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 2,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 2,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 2,,"SLAYTON, DAN",,22,8,1,31
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 2,,Write-in,,0,0,0,0
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Counted,,37,12,2,51
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Blank Voted,,16,4,1,21
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 4,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 4,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 4,,"FRIDLUND-HORNE, E",,21,8,1,30
Coconino,Schultz 51,JUDGE OF THE SUPERIOR COURT - DIV 4,,Write-in,,0,0,0,0
Coconino,Schultz 51,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Times Counted,,37,12,2,51
Coconino,Schultz 51,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Times Blank Voted,,10,2,0,12
Coconino,Schultz 51,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Number of Under Votes,,7,4,0,11
Coconino,Schultz 51,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,"DUNNO, ANNE",,14,6,2,22
Coconino,Schultz 51,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,"HADEN, CAROL",,18,8,2,28
Coconino,Schultz 51,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,"TREE, PHILAN",,15,2,0,17
Coconino,Schultz 51,FLAGSTAFF USD #1 - BOARD MEMBER (ELECT 2),,Write-in 50,,0,0,0,0
Coconino,Schultz 51,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Counted,,37,12,2,51
Coconino,Schultz 51,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Blank Voted,,3,1,0,4
Coconino,Schultz 51,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,YES,,15,3,2,20
Coconino,Schultz 51,PROPOSITION 125 - PUBLIC RETIREMENT SYSTEMS,,NO,,19,8,0,27
Coconino,Schultz 51,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Counted,,37,12,2,51
Coconino,Schultz 51,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Blank Voted,,0,1,0,1
Coconino,Schultz 51,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,Number of Under Votes,,0,0,0,0
Coconino,Schultz 51,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,YES,,22,5,2,29
Coconino,Schultz 51,PROPOSITION 126 - PROHIB. TAXATION OF SERVICES,,NO,,15,6,0,21
Coconino,Schultz 51,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Counted,,37,12,2,51
Coconino,Schultz 51,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Blank Voted,,0,1,0,1
Coconino,Schultz 51,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Times Over Voted,,0,0,0,0
Coconino,Schultz 51,PROPOSITION 127 - RENEWABLE ENERGY PRODUCTION,,Number of Under Votes,,0,0,0,0
