county,precinct,office,district,candidate,party,votes,election_day,early_voting,provisional
Yavapai,243 - BURRO,PROPOSITION 127,,YES,,1006,864,135,7
Yavapai,243 - BURRO,PROPOSITION 127,,NO,,4502,3832,650,20
Yavapai,243 - BURRO,PROPOSITION 305,,YES,,1811,1449,348,14
Yavapai,243 - BURRO,PROPOSITION 305,,NO,,3506,3095,400,11
Yavapai,243 - BURRO,PROPOSITION 306,,YES,,3316,2808,492,16
Yavapai,243 - BURRO,PROPOSITION 306,,NO,,1998,1735,252,11
Yavapai,243 - BURRO,HUMBOLDT USD - QUESTION,,"YES, BOND APPROVAL",,2580,2181,386,13
Yavapai,243 - BURRO,HUMBOLDT USD - QUESTION,,"NO, BOND APPROVAL",,2723,2344,366,13
Yavapai,244 - BISON,U.S. Senate,,"MCSALLY, MARTHA",REPUBLICAN PARTY,4056,3292,734,30
Yavapai,244 - BISON,U.S. Senate,,"SINEMA, KYRSTEN",DEMOCRATIC PARTY,2163,1816,331,16
Yavapai,244 - BISON,U.S. Senate,,"GREEN, ANGELA",GREEN PARTY,200,174,25,1
Yavapai,244 - BISON,U.S. Senate,,WRITE-IN 133,,13,11,2,0
Yavapai,244 - BISON,U.S. House,4,"GOSAR, PAUL",REPUBLICAN PARTY,4247,3469,747,31
Yavapai,244 - BISON,U.S. House,4,"BRILL, DAVID",DEMOCRATIC PARTY,2028,1696,317,15
Yavapai,244 - BISON,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GREEN PARTY,85,64,20,1
Yavapai,244 - BISON,U.S. House,4,WRITE-IN 234,,1,1,0,0
Yavapai,244 - BISON,Governor,,"DUCEY, DOUG",REPUBLICAN PARTY,4636,3824,783,29
Yavapai,244 - BISON,Governor,,"GARCIA, DAVID",DEMOCRATIC PARTY,1649,1343,291,15
Yavapai,244 - BISON,Governor,,"TORRES, ANGEL",GREEN PARTY,136,117,16,3
Yavapai,244 - BISON,Governor,,WRITE-IN 416,,7,7,0,0
Yavapai,244 - BISON,State Senate,1,"FANN, KAREN",REPUBLICAN PARTY,4416,3622,762,32
Yavapai,244 - BISON,State Senate,1,"CRAYCRAFT, JO",DEMOCRATIC PARTY,1917,1595,309,13
Yavapai,244 - BISON,State Senate,1,WRITE-IN 235,,3,1,2,0
Yavapai,244 - BISON,State House,1,"CAMPBELL, NOEL",REPUBLICAN PARTY,3898,3219,658,21
Yavapai,244 - BISON,State House,1,"STRINGER, DAVID",REPUBLICAN PARTY,3733,3068,640,25
Yavapai,244 - BISON,State House,1,"GOGEK, ED",DEMOCRATIC PARTY,1728,1461,255,12
Yavapai,244 - BISON,State House,1,"MANOLIS, JAN",DEMOCRATIC PARTY,1854,1553,289,12
Yavapai,244 - BISON,State House,1,WRITE-IN 240,,12,10,2,0
Yavapai,244 - BISON,Secretary of State,,"GAYNOR, STEVE",REPUBLICAN PARTY,4102,3337,739,26
Yavapai,244 - BISON,Secretary of State,,"HOBBS, KATIE",DEMOCRATIC PARTY,2065,1715,330,20
Yavapai,244 - BISON,Secretary of State,,WRITE-IN 417,,6,4,2,0
Yavapai,244 - BISON,Attorney General,,"BRNOVICH, MARK",REPUBLICAN PARTY,4195,3422,744,29
Yavapai,244 - BISON,Attorney General,,"CONTRERAS, JANUARY",DEMOCRATIC PARTY,1947,1615,314,18
Yavapai,244 - BISON,Attorney General,,WRITE-IN 418,,10,7,3,0
Yavapai,244 - BISON,State Treasurer,,"YEE, KIMBERLY",REPUBLICAN PARTY,4278,3488,761,29
Yavapai,244 - BISON,State Treasurer,,"MANOIL, MARK",DEMOCRATIC PARTY,1842,1526,299,17
Yavapai,244 - BISON,State Treasurer,,WRITE-IN 419,,3,2,1,0
Yavapai,244 - BISON,Superintendent of Public Instruction,,"RIGGS, FRANK",REPUBLICAN PARTY,3927,3195,705,27
Yavapai,244 - BISON,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEMOCRATIC PARTY,2171,1807,346,18
Yavapai,244 - BISON,Superintendent of Public Instruction,,WRITE-IN 420,,7,4,3,0
Yavapai,244 - BISON,State Mine Inspector,,"HART, JOE",REPUBLICAN PARTY,4116,3375,716,25
Yavapai,244 - BISON,State Mine Inspector,,"PIERCE, WILLIAM BILL""""",DEMOCRATIC PARTY,2026,1682,324,20
Yavapai,244 - BISON,State Mine Inspector,,WRITE-IN 421,,2,1,1,0
Yavapai,244 - BISON,CORPORATION COMMISSIONER,,"GLASSMAN, RODNEY",REPUBLICAN PARTY,3743,3070,648,25
Yavapai,244 - BISON,CORPORATION COMMISSIONER,,"OLSON, JUSTIN",REPUBLICAN PARTY,3679,3035,627,17
Yavapai,244 - BISON,CORPORATION COMMISSIONER,,"KENNEDY, SANDRA",DEMOCRATIC PARTY,2016,1703,297,16
Yavapai,244 - BISON,CORPORATION COMMISSIONER,,"SEARS, KIANA MARIA",DEMOCRATIC PARTY,1860,1556,291,13
Yavapai,244 - BISON,CORPORATION COMMISSIONER,,WRITE-IN 134,,5,3,2,0
Yavapai,244 - BISON,CLERK OF THE SUPERIOR COURT,,"MCQUALITY, DONNA",REPUBLICAN PARTY,4900,3981,883,36
Yavapai,244 - BISON,CLERK OF THE SUPERIOR COURT,,WRITE-IN 422,,61,43,17,1
Yavapai,244 - BISON,JUSTICE OF THE PEACE: PRESCOTT,,"SAVONA, GLENN",REPUBLICAN PARTY,4798,3902,859,37
Yavapai,244 - BISON,JUSTICE OF THE PEACE: PRESCOTT,,WRITE-IN 425,,48,35,13,0
Yavapai,244 - BISON,CONSTABLE: PRESCOTT,,"WILLIAMS, RON",REPUBLICAN PARTY,4836,3931,869,36
Yavapai,244 - BISON,CONSTABLE: PRESCOTT,,WRITE-IN 430,,42,27,14,1
Yavapai,244 - BISON,JUDGE OF THE SUPERIOR COURT - DIV. 1,,"MACKEY, DAVID",,4445,3621,794,30
Yavapai,244 - BISON,JUDGE OF THE SUPERIOR COURT - DIV. 1,,WRITE-IN 144,,26,16,10,0
Yavapai,244 - BISON,JUDGE OF THE SUPERIOR COURT - DIV. 2,,"NAPPER, JOHN",,4243,3451,766,26
Yavapai,244 - BISON,JUDGE OF THE SUPERIOR COURT - DIV. 2,,WRITE-IN 173,,30,19,11,0
Yavapai,244 - BISON,JUDGE OF THE SUPERIOR COURT - DIV. 3,,"AINLEY, TINA",,4340,3533,780,27
Yavapai,244 - BISON,JUDGE OF THE SUPERIOR COURT - DIV. 3,,WRITE-IN 174,,28,23,5,0
Yavapai,244 - BISON,JUDGE OF THE SUPERIOR COURT - DIV. 5,,"HANCOCK, CELÉ",,4286,3491,767,28
Yavapai,244 - BISON,JUDGE OF THE SUPERIOR COURT - DIV. 5,,WRITE-IN 184,,38,28,10,0
Yavapai,244 - BISON,JUDGE OF THE SUPERIOR COURT - DIV. 6,,"YOUNG, ANNA",,4353,3533,792,28
Yavapai,244 - BISON,JUDGE OF THE SUPERIOR COURT - DIV. 6,,WRITE-IN 189,,22,17,5,0
Yavapai,244 - BISON,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,YES,,4006,3315,670,21
Yavapai,244 - BISON,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,NO,,909,717,184,8
Yavapai,244 - BISON,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,YES,,3993,3311,661,21
Yavapai,244 - BISON,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,NO,,874,688,177,9
Yavapai,244 - BISON,PROPOSITION 125,,YES,,3190,2640,526,24
Yavapai,244 - BISON,PROPOSITION 125,,NO,,2814,2327,473,14
Yavapai,244 - BISON,PROPOSITION 126,,YES,,4534,3761,745,28
Yavapai,244 - BISON,PROPOSITION 126,,NO,,1700,1390,299,11
Yavapai,244 - BISON,PROPOSITION 127,,YES,,1315,1099,206,10
Yavapai,244 - BISON,PROPOSITION 127,,NO,,4993,4112,850,31
Yavapai,244 - BISON,PROPOSITION 305,,YES,,2180,1712,448,20
Yavapai,244 - BISON,PROPOSITION 305,,NO,,3933,3350,566,17
Yavapai,244 - BISON,PROPOSITION 306,,YES,,3768,3090,657,21
Yavapai,244 - BISON,PROPOSITION 306,,NO,,2305,1946,347,12
Yavapai,244 - BISON,HUMBOLDT USD - QUESTION,,"YES, BOND APPROVAL",,3159,2541,598,20
Yavapai,244 - BISON,HUMBOLDT USD - QUESTION,,"NO, BOND APPROVAL",,2867,2439,414,14
Yavapai,245 - BIGHORN,U.S. Senate,,"MCSALLY, MARTHA",REPUBLICAN PARTY,2088,1712,358,18
Yavapai,245 - BIGHORN,U.S. Senate,,"SINEMA, KYRSTEN",DEMOCRATIC PARTY,1169,979,181,9
Yavapai,245 - BIGHORN,U.S. Senate,,"GREEN, ANGELA",GREEN PARTY,133,119,14,0
Yavapai,245 - BIGHORN,U.S. Senate,,WRITE-IN 133,,8,5,3,0
Yavapai,245 - BIGHORN,U.S. House,4,"GOSAR, PAUL",REPUBLICAN PARTY,2198,1803,377,18
Yavapai,245 - BIGHORN,U.S. House,4,"BRILL, DAVID",DEMOCRATIC PARTY,1074,901,165,8
Yavapai,245 - BIGHORN,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GREEN PARTY,66,57,8,1
Yavapai,245 - BIGHORN,U.S. House,4,WRITE-IN 234,,4,3,1,0
Yavapai,245 - BIGHORN,Governor,,"DUCEY, DOUG",REPUBLICAN PARTY,2391,1983,389,19
Yavapai,245 - BIGHORN,Governor,,"GARCIA, DAVID",DEMOCRATIC PARTY,910,744,158,8
Yavapai,245 - BIGHORN,Governor,,"TORRES, ANGEL",GREEN PARTY,86,77,9,0
Yavapai,245 - BIGHORN,Governor,,WRITE-IN 416,,4,3,1,0
Yavapai,245 - BIGHORN,State Senate,1,"FANN, KAREN",REPUBLICAN PARTY,2294,1896,379,19
Yavapai,245 - BIGHORN,State Senate,1,"CRAYCRAFT, JO",DEMOCRATIC PARTY,1044,868,168,8
Yavapai,245 - BIGHORN,State Senate,1,WRITE-IN 235,,1,1,0,0
Yavapai,245 - BIGHORN,State House,1,"CAMPBELL, NOEL",REPUBLICAN PARTY,2081,1740,326,15
Yavapai,245 - BIGHORN,State House,1,"STRINGER, DAVID",REPUBLICAN PARTY,1971,1618,338,15
Yavapai,245 - BIGHORN,State House,1,"GOGEK, ED",DEMOCRATIC PARTY,880,757,119,4
Yavapai,245 - BIGHORN,State House,1,"MANOLIS, JAN",DEMOCRATIC PARTY,1001,847,144,10
Yavapai,245 - BIGHORN,State House,1,WRITE-IN 240,,9,6,3,0
Yavapai,245 - BIGHORN,Secretary of State,,"GAYNOR, STEVE",REPUBLICAN PARTY,2157,1773,366,18
Yavapai,245 - BIGHORN,Secretary of State,,"HOBBS, KATIE",DEMOCRATIC PARTY,1118,931,179,8
Yavapai,245 - BIGHORN,Secretary of State,,WRITE-IN 417,,7,2,5,0
Yavapai,245 - BIGHORN,Attorney General,,"BRNOVICH, MARK",REPUBLICAN PARTY,2172,1776,378,18
Yavapai,245 - BIGHORN,Attorney General,,"CONTRERAS, JANUARY",DEMOCRATIC PARTY,1082,903,171,8
Yavapai,245 - BIGHORN,Attorney General,,WRITE-IN 418,,5,5,0,0
Yavapai,245 - BIGHORN,State Treasurer,,"YEE, KIMBERLY",REPUBLICAN PARTY,2241,1837,387,17
Yavapai,245 - BIGHORN,State Treasurer,,"MANOIL, MARK",DEMOCRATIC PARTY,995,829,157,9
Yavapai,245 - BIGHORN,State Treasurer,,WRITE-IN 419,,1,1,0,0
Yavapai,245 - BIGHORN,Superintendent of Public Instruction,,"RIGGS, FRANK",REPUBLICAN PARTY,2055,1683,355,17
Yavapai,245 - BIGHORN,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEMOCRATIC PARTY,1189,993,187,9
Yavapai,245 - BIGHORN,Superintendent of Public Instruction,,WRITE-IN 420,,3,3,0,0
Yavapai,245 - BIGHORN,State Mine Inspector,,"HART, JOE",REPUBLICAN PARTY,2125,1752,355,18
Yavapai,245 - BIGHORN,State Mine Inspector,,"PIERCE, WILLIAM BILL""""",DEMOCRATIC PARTY,1111,914,188,9
Yavapai,245 - BIGHORN,State Mine Inspector,,WRITE-IN 421,,3,2,1,0
Yavapai,245 - BIGHORN,CORPORATION COMMISSIONER,,"GLASSMAN, RODNEY",REPUBLICAN PARTY,1985,1641,328,16
Yavapai,245 - BIGHORN,CORPORATION COMMISSIONER,,"OLSON, JUSTIN",REPUBLICAN PARTY,1927,1603,308,16
Yavapai,245 - BIGHORN,CORPORATION COMMISSIONER,,"KENNEDY, SANDRA",DEMOCRATIC PARTY,1080,912,163,5
Yavapai,245 - BIGHORN,CORPORATION COMMISSIONER,,"SEARS, KIANA MARIA",DEMOCRATIC PARTY,978,812,159,7
Yavapai,245 - BIGHORN,CORPORATION COMMISSIONER,,WRITE-IN 134,,8,8,0,0
Yavapai,245 - BIGHORN,CLERK OF THE SUPERIOR COURT,,"MCQUALITY, DONNA",REPUBLICAN PARTY,2634,2148,461,25
Yavapai,245 - BIGHORN,CLERK OF THE SUPERIOR COURT,,WRITE-IN 422,,27,20,7,0
Yavapai,245 - BIGHORN,JUSTICE OF THE PEACE: PRESCOTT,,"SAVONA, GLENN",REPUBLICAN PARTY,2566,2098,443,25
Yavapai,245 - BIGHORN,JUSTICE OF THE PEACE: PRESCOTT,,WRITE-IN 425,,27,21,6,0
Yavapai,245 - BIGHORN,CONSTABLE: PRESCOTT,,"WILLIAMS, RON",REPUBLICAN PARTY,2582,2104,453,25
Yavapai,245 - BIGHORN,CONSTABLE: PRESCOTT,,WRITE-IN 430,,24,17,7,0
Yavapai,245 - BIGHORN,JUDGE OF THE SUPERIOR COURT - DIV. 1,,"MACKEY, DAVID",,2426,1999,407,20
Yavapai,245 - BIGHORN,JUDGE OF THE SUPERIOR COURT - DIV. 1,,WRITE-IN 144,,20,12,8,0
Yavapai,245 - BIGHORN,JUDGE OF THE SUPERIOR COURT - DIV. 2,,"NAPPER, JOHN",,2343,1930,394,19
Yavapai,245 - BIGHORN,JUDGE OF THE SUPERIOR COURT - DIV. 2,,WRITE-IN 173,,18,13,5,0
Yavapai,245 - BIGHORN,JUDGE OF THE SUPERIOR COURT - DIV. 3,,"AINLEY, TINA",,2375,1956,398,21
Yavapai,245 - BIGHORN,JUDGE OF THE SUPERIOR COURT - DIV. 3,,WRITE-IN 174,,14,10,4,0
Yavapai,245 - BIGHORN,JUDGE OF THE SUPERIOR COURT - DIV. 5,,"HANCOCK, CELÉ",,2345,1936,391,18
Yavapai,245 - BIGHORN,JUDGE OF THE SUPERIOR COURT - DIV. 5,,WRITE-IN 184,,17,13,4,0
Yavapai,245 - BIGHORN,JUDGE OF THE SUPERIOR COURT - DIV. 6,,"YOUNG, ANNA",,2379,1961,397,21
Yavapai,245 - BIGHORN,JUDGE OF THE SUPERIOR COURT - DIV. 6,,WRITE-IN 189,,16,12,4,0
Yavapai,245 - BIGHORN,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,YES,,2202,1839,345,18
Yavapai,245 - BIGHORN,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,NO,,446,354,91,1
Yavapai,245 - BIGHORN,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,YES,,2189,1821,350,18
Yavapai,245 - BIGHORN,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,NO,,411,322,87,2
Yavapai,245 - BIGHORN,PROPOSITION 125,,YES,,1664,1390,259,15
Yavapai,245 - BIGHORN,PROPOSITION 125,,NO,,1522,1253,262,7
Yavapai,245 - BIGHORN,PROPOSITION 126,,YES,,2452,2027,406,19
Yavapai,245 - BIGHORN,PROPOSITION 126,,NO,,832,693,134,5
Yavapai,245 - BIGHORN,PROPOSITION 127,,YES,,700,584,109,7
Yavapai,245 - BIGHORN,PROPOSITION 127,,NO,,2622,2169,435,18
Yavapai,245 - BIGHORN,PROPOSITION 305,,YES,,1191,928,250,13
Yavapai,245 - BIGHORN,PROPOSITION 305,,NO,,2040,1748,281,11
Yavapai,245 - BIGHORN,PROPOSITION 306,,YES,,1974,1632,327,15
Yavapai,245 - BIGHORN,PROPOSITION 306,,NO,,1244,1037,198,9
Yavapai,245 - BIGHORN,HUMBOLDT USD - QUESTION,,"YES, BOND APPROVAL",,1656,1331,310,15
Yavapai,245 - BIGHORN,HUMBOLDT USD - QUESTION,,"NO, BOND APPROVAL",,1526,1310,207,9
Yavapai,201 - EAGLE,U.S. Senate,,Overvote,,4,4,0,0
Yavapai,201 - EAGLE,U.S. Senate,,Undervote,,69,68,1,0
Yavapai,201 - EAGLE,U.S. Senate,,TotalVotes,,6614,5970,599,45
Yavapai,201 - EAGLE,U.S. House,4,Overvote,,5,5,0,0
Yavapai,201 - EAGLE,U.S. House,4,Undervote,,128,123,5,0
Yavapai,201 - EAGLE,U.S. House,4,TotalVotes,,6554,5914,595,45
Yavapai,201 - EAGLE,Governor,,Overvote,,1,1,0,0
Yavapai,201 - EAGLE,Governor,,Undervote,,67,66,1,0
Yavapai,201 - EAGLE,Governor,,TotalVotes,,6612,5970,597,45
Yavapai,201 - EAGLE,State Senate,1,Overvote,,1,1,0,0
Yavapai,201 - EAGLE,State Senate,1,Undervote,,149,138,10,1
Yavapai,201 - EAGLE,State Senate,1,TotalVotes,,6530,5898,588,44
Yavapai,201 - EAGLE,State House,1,Overvote,,2,2,0,0
Yavapai,201 - EAGLE,State House,1,Undervote,,1482,1296,168,18
Yavapai,201 - EAGLE,State House,1,TotalVotes,,11876,10776,1028,72
Yavapai,201 - EAGLE,Secretary of State,,Overvote,,2,2,0,0
Yavapai,201 - EAGLE,Secretary of State,,Undervote,,375,363,12,0
Yavapai,201 - EAGLE,Secretary of State,,TotalVotes,,6303,5672,586,45
Yavapai,201 - EAGLE,Attorney General,,Overvote,,1,1,0,0
Yavapai,201 - EAGLE,Attorney General,,Undervote,,361,343,18,0
Yavapai,201 - EAGLE,Attorney General,,TotalVotes,,6318,5693,580,45
Yavapai,201 - EAGLE,State Treasurer,,Overvote,,0,0,0,0
Yavapai,201 - EAGLE,State Treasurer,,Undervote,,441,419,21,1
Yavapai,201 - EAGLE,State Treasurer,,TotalVotes,,6239,5618,577,44
Yavapai,201 - EAGLE,Superintendent of Public Instruction,,Overvote,,0,0,0,0
Yavapai,201 - EAGLE,Superintendent of Public Instruction,,Undervote,,447,421,25,1
Yavapai,201 - EAGLE,Superintendent of Public Instruction,,TotalVotes,,6233,5616,573,44
Yavapai,201 - EAGLE,State Mine Inspector,,Overvote,,2,1,0,1
Yavapai,201 - EAGLE,State Mine Inspector,,Undervote,,429,401,27,1
Yavapai,201 - EAGLE,State Mine Inspector,,TotalVotes,,6249,5635,571,43
Yavapai,201 - EAGLE,CORPORATION COMMISSIONER,,Overvote,,6,4,2,0
Yavapai,201 - EAGLE,CORPORATION COMMISSIONER,,Undervote,,1489,1300,171,18
Yavapai,201 - EAGLE,CORPORATION COMMISSIONER,,TotalVotes,,11865,10770,1023,72
Yavapai,201 - EAGLE,CLERK OF THE SUPERIOR COURT,,Overvote,,0,0,0,0
Yavapai,201 - EAGLE,CLERK OF THE SUPERIOR COURT,,Undervote,,1948,1804,138,6
Yavapai,201 - EAGLE,CLERK OF THE SUPERIOR COURT,,TotalVotes,,4732,4233,460,39
Yavapai,201 - EAGLE,JUSTICE OF THE PEACE: PRESCOTT,,Overvote,,1,1,0,0
Yavapai,201 - EAGLE,JUSTICE OF THE PEACE: PRESCOTT,,Undervote,,2038,1895,138,5
Yavapai,201 - EAGLE,JUSTICE OF THE PEACE: PRESCOTT,,TotalVotes,,4641,4141,460,40
Yavapai,201 - EAGLE,CONSTABLE: PRESCOTT,,Overvote,,0,0,0,0
Yavapai,201 - EAGLE,CONSTABLE: PRESCOTT,,Undervote,,2042,1891,144,7
Yavapai,201 - EAGLE,CONSTABLE: PRESCOTT,,TotalVotes,,4638,4146,454,38
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 1,,Overvote,,0,0,0,0
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 1,,Undervote,,2253,2067,180,6
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 1,,TotalVotes,,4427,3970,418,39
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 2,,Overvote,,1,1,0,0
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 2,,Undervote,,2475,2272,194,9
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 2,,TotalVotes,,4204,3764,404,36
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 3,,Overvote,,1,1,0,0
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 3,,Undervote,,2413,2210,194,9
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 3,,TotalVotes,,4266,3826,404,36
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 5,,Overvote,,0,0,0,0
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 5,,Undervote,,2462,2259,193,10
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 5,,TotalVotes,,4218,3778,405,35
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 6,,Overvote,,1,1,0,0
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 6,,Undervote,,2437,2236,192,9
Yavapai,201 - EAGLE,JUDGE OF THE SUPERIOR COURT - DIV. 6,,TotalVotes,,4242,3800,406,36
Yavapai,201 - EAGLE,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,2,2,0,0
Yavapai,201 - EAGLE,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,1913,1742,162,9
Yavapai,201 - EAGLE,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,4765,4293,436,36
Yavapai,201 - EAGLE,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,2,2,0,0
Yavapai,201 - EAGLE,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,1900,1728,163,9
Yavapai,201 - EAGLE,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,4778,4307,435,36
Yavapai,201 - EAGLE,YAVAPAI COLLEGE DIST. 1: 6-YEAR TERM,,Overvote,,4,4,0,0
Yavapai,201 - EAGLE,YAVAPAI COLLEGE DIST. 1: 6-YEAR TERM,,Undervote,,2143,1964,170,9
Yavapai,201 - EAGLE,YAVAPAI COLLEGE DIST. 1: 6-YEAR TERM,,TotalVotes,,4533,4069,428,36
Yavapai,201 - EAGLE,PRESCOTT USD: 4-YEAR TERM,,Overvote,,6,6,0,0
Yavapai,201 - EAGLE,PRESCOTT USD: 4-YEAR TERM,,Undervote,,6035,5401,591,43
Yavapai,201 - EAGLE,PRESCOTT USD: 4-YEAR TERM,,TotalVotes,,7319,6667,605,47
Yavapai,201 - EAGLE,PROPOSITION 125,,Overvote,,5,4,1,0
Yavapai,201 - EAGLE,PROPOSITION 125,,Undervote,,482,430,49,3
Yavapai,201 - EAGLE,PROPOSITION 125,,TotalVotes,,6193,5603,548,42
Yavapai,201 - EAGLE,PROPOSITION 126,,Overvote,,5,5,0,0
Yavapai,201 - EAGLE,PROPOSITION 126,,Undervote,,328,289,36,3
Yavapai,201 - EAGLE,PROPOSITION 126,,TotalVotes,,6347,5743,562,42
Yavapai,201 - EAGLE,PROPOSITION 127,,Overvote,,3,3,0,0
Yavapai,201 - EAGLE,PROPOSITION 127,,Undervote,,263,229,30,4
Yavapai,201 - EAGLE,PROPOSITION 127,,TotalVotes,,6414,5805,568,41
Yavapai,201 - EAGLE,PROPOSITION 305,,Overvote,,1,1,0,0
Yavapai,201 - EAGLE,PROPOSITION 305,,Undervote,,422,374,44,4
Yavapai,201 - EAGLE,PROPOSITION 305,,TotalVotes,,6257,5662,554,41
Yavapai,201 - EAGLE,PROPOSITION 306,,Overvote,,4,4,0,0
Yavapai,201 - EAGLE,PROPOSITION 306,,Undervote,,448,398,44,6
Yavapai,201 - EAGLE,PROPOSITION 306,,TotalVotes,,6228,5635,554,39
Yavapai,202 - COURT,U.S. Senate,,Overvote,,1,1,0,0
Yavapai,202 - COURT,U.S. Senate,,Undervote,,53,50,3,0
Yavapai,202 - COURT,U.S. Senate,,TotalVotes,,4653,3977,653,23
Yavapai,202 - COURT,U.S. House,4,Overvote,,3,3,0,0
Yavapai,202 - COURT,U.S. House,4,Undervote,,78,69,9,0
Yavapai,202 - COURT,U.S. House,4,TotalVotes,,4626,3956,647,23
Yavapai,202 - COURT,Governor,,Overvote,,2,2,0,0
Yavapai,202 - COURT,Governor,,Undervote,,35,30,5,0
Yavapai,202 - COURT,Governor,,TotalVotes,,4662,3990,649,23
Yavapai,202 - COURT,State Senate,1,Overvote,,1,1,0,0
Yavapai,202 - COURT,State Senate,1,Undervote,,109,91,17,1
Yavapai,202 - COURT,State Senate,1,TotalVotes,,4589,3930,637,22
Yavapai,202 - COURT,State House,1,Overvote,,2,2,0,0
Yavapai,202 - COURT,State House,1,Undervote,,1153,914,224,15
Yavapai,202 - COURT,State House,1,TotalVotes,,8243,7128,1084,31
Yavapai,202 - COURT,Secretary of State,,Overvote,,1,1,0,0
Yavapai,202 - COURT,Secretary of State,,Undervote,,265,249,16,0
Yavapai,202 - COURT,Secretary of State,,TotalVotes,,4433,3772,638,23
Yavapai,202 - COURT,Attorney General,,Overvote,,1,1,0,0
Yavapai,202 - COURT,Attorney General,,Undervote,,253,233,19,1
Yavapai,202 - COURT,Attorney General,,TotalVotes,,4445,3788,635,22
Yavapai,202 - COURT,State Treasurer,,Overvote,,1,1,0,0
Yavapai,202 - COURT,State Treasurer,,Undervote,,305,283,21,1
Yavapai,202 - COURT,State Treasurer,,TotalVotes,,4393,3738,633,22
Yavapai,202 - COURT,Superintendent of Public Instruction,,Overvote,,0,0,0,0
Yavapai,202 - COURT,Superintendent of Public Instruction,,Undervote,,312,285,26,1
Yavapai,202 - COURT,Superintendent of Public Instruction,,TotalVotes,,4387,3737,628,22
Yavapai,202 - COURT,State Mine Inspector,,Overvote,,1,1,0,0
Yavapai,202 - COURT,State Mine Inspector,,Undervote,,303,267,34,2
Yavapai,202 - COURT,State Mine Inspector,,TotalVotes,,4395,3754,620,21
Yavapai,202 - COURT,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
Yavapai,202 - COURT,CORPORATION COMMISSIONER,,Undervote,,1203,967,224,12
Yavapai,202 - COURT,CORPORATION COMMISSIONER,,TotalVotes,,8195,7077,1084,34
Yavapai,202 - COURT,CLERK OF THE SUPERIOR COURT,,Overvote,,0,0,0,0
Yavapai,202 - COURT,CLERK OF THE SUPERIOR COURT,,Undervote,,1658,1453,196,9
Yavapai,202 - COURT,CLERK OF THE SUPERIOR COURT,,TotalVotes,,3041,2569,458,14
Yavapai,202 - COURT,JUSTICE OF THE PEACE: PRESCOTT,,Overvote,,0,0,0,0
Yavapai,202 - COURT,JUSTICE OF THE PEACE: PRESCOTT,,Undervote,,1703,1487,207,9
Yavapai,202 - COURT,JUSTICE OF THE PEACE: PRESCOTT,,TotalVotes,,2996,2535,447,14
Yavapai,202 - COURT,CONSTABLE: PRESCOTT,,Overvote,,0,0,0,0
Yavapai,202 - COURT,CONSTABLE: PRESCOTT,,Undervote,,1723,1502,212,9
Yavapai,202 - COURT,CONSTABLE: PRESCOTT,,TotalVotes,,2976,2520,442,14
Yavapai,202 - COURT,JUDGE OF THE SUPERIOR COURT - DIV. 1,,Overvote,,0,0,0,0
Yavapai,202 - COURT,JUDGE OF THE SUPERIOR COURT - DIV. 1,,Undervote,,1829,1593,227,9
