county,precinct,office,district,candidate,party,votes,election_day,early_voting,late_early_voting,provisional
Navajo,WOODLAND,PROPOSITION 127,,NO,NON,668,196,37,8,0
Navajo,SITGREAVES,PROPOSITION 127,,NO,NON,5059,1249,329,49,1
Navajo,SUNRISE,PROPOSITION 127,,NO,NON,4748,1578,271,40,5
Navajo,RED BUTTE,PROPOSITION 127,,OVER VOTES,,4,3,0,0,0
Navajo,PAINTED DESERT,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0
Navajo,HUBBELL,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 127,,OVER VOTES,,4,3,0,0,0
Navajo,CEDAR VALLEY,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0
Navajo,STONE BUTTE,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0
Navajo,PIONEER,PROPOSITION 127,,OVER VOTES,,3,2,0,0,0
Navajo,ANTELOPE,PROPOSITION 127,,OVER VOTES,,1,0,0,0,0
Navajo,JUNIPER,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0
Navajo,BISON,PROPOSITION 127,,OVER VOTES,,2,0,0,0,0
Navajo,MOGOLLON,PROPOSITION 127,,OVER VOTES,,1,1,0,0,0
Navajo,WOODLAND,PROPOSITION 127,,OVER VOTES,,0,0,0,0,0
Navajo,SITGREAVES,PROPOSITION 127,,OVER VOTES,,4,2,0,0,0
Navajo,SUNRISE,PROPOSITION 127,,OVER VOTES,,6,6,0,0,0
Navajo,RED BUTTE,PROPOSITION 127,,UNDER VOTES,,293,204,7,0,0
Navajo,PAINTED DESERT,PROPOSITION 127,,UNDER VOTES,,59,45,1,0,0
Navajo,HUBBELL,PROPOSITION 127,,UNDER VOTES,,5,5,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 127,,UNDER VOTES,,157,80,6,0,0
Navajo,CEDAR VALLEY,PROPOSITION 127,,UNDER VOTES,,56,43,0,0,0
Navajo,STONE BUTTE,PROPOSITION 127,,UNDER VOTES,,21,20,0,0,0
Navajo,PIONEER,PROPOSITION 127,,UNDER VOTES,,103,43,5,0,0
Navajo,ANTELOPE,PROPOSITION 127,,UNDER VOTES,,48,25,2,0,0
Navajo,JUNIPER,PROPOSITION 127,,UNDER VOTES,,32,11,1,0,0
Navajo,BISON,PROPOSITION 127,,UNDER VOTES,,19,9,0,0,0
Navajo,MOGOLLON,PROPOSITION 127,,UNDER VOTES,,50,12,3,0,0
Navajo,WOODLAND,PROPOSITION 127,,UNDER VOTES,,21,6,1,0,0
Navajo,SITGREAVES,PROPOSITION 127,,UNDER VOTES,,119,30,7,1,0
Navajo,SUNRISE,PROPOSITION 127,,UNDER VOTES,,256,109,12,2,0
Navajo,RED BUTTE,PROPOSITION 305,,YES,NON,2585,1671,74,14,3
Navajo,PAINTED DESERT,PROPOSITION 305,,YES,NON,409,276,10,1,0
Navajo,HUBBELL,PROPOSITION 305,,YES,NON,63,41,1,0,0
Navajo,BLACK BUTTES,PROPOSITION 305,,YES,NON,1857,950,73,14,2
Navajo,CEDAR VALLEY,PROPOSITION 305,,YES,NON,488,346,11,1,0
Navajo,STONE BUTTE,PROPOSITION 305,,YES,NON,192,158,3,0,0
Navajo,PIONEER,PROPOSITION 305,,YES,NON,1940,776,92,22,1
Navajo,ANTELOPE,PROPOSITION 305,,YES,NON,744,335,33,6,0
Navajo,JUNIPER,PROPOSITION 305,,YES,NON,308,82,20,2,0
Navajo,BISON,PROPOSITION 305,,YES,NON,258,97,12,3,0
Navajo,MOGOLLON,PROPOSITION 305,,YES,NON,720,159,49,6,0
Navajo,WOODLAND,PROPOSITION 305,,YES,NON,257,85,14,2,0
Navajo,SITGREAVES,PROPOSITION 305,,YES,NON,1886,523,119,15,0
Navajo,SUNRISE,PROPOSITION 305,,YES,NON,1977,685,110,16,2
Navajo,RED BUTTE,PROPOSITION 305,,NO,NON,2356,1506,70,12,2
Navajo,PAINTED DESERT,PROPOSITION 305,,NO,NON,344,227,10,1,0
Navajo,HUBBELL,PROPOSITION 305,,NO,NON,117,44,6,1,0
Navajo,BLACK BUTTES,PROPOSITION 305,,NO,NON,2333,921,116,20,3
Navajo,CEDAR VALLEY,PROPOSITION 305,,NO,NON,412,254,12,1,1
Navajo,STONE BUTTE,PROPOSITION 305,,NO,NON,200,166,2,0,0
Navajo,PIONEER,PROPOSITION 305,,NO,NON,2940,1010,157,34,1
Navajo,ANTELOPE,PROPOSITION 305,,NO,NON,1381,499,74,12,1
Navajo,JUNIPER,PROPOSITION 305,,NO,NON,611,130,44,4,0
Navajo,BISON,PROPOSITION 305,,NO,NON,428,149,23,4,0
Navajo,MOGOLLON,PROPOSITION 305,,NO,NON,1324,281,95,8,0
Navajo,WOODLAND,PROPOSITION 305,,NO,NON,515,128,31,6,0
Navajo,SITGREAVES,PROPOSITION 305,,NO,NON,3796,843,255,38,1
Navajo,SUNRISE,PROPOSITION 305,,NO,NON,4491,1771,230,33,7
Navajo,RED BUTTE,PROPOSITION 305,,OVER VOTES,,6,5,0,0,0
Navajo,PAINTED DESERT,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0
Navajo,HUBBELL,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 305,,OVER VOTES,,1,1,0,0,0
Navajo,CEDAR VALLEY,PROPOSITION 305,,OVER VOTES,,3,3,0,0,0
Navajo,STONE BUTTE,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0
Navajo,PIONEER,PROPOSITION 305,,OVER VOTES,,2,1,0,0,0
Navajo,ANTELOPE,PROPOSITION 305,,OVER VOTES,,1,0,0,0,0
Navajo,JUNIPER,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0
Navajo,BISON,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0
Navajo,MOGOLLON,PROPOSITION 305,,OVER VOTES,,2,1,0,0,0
Navajo,WOODLAND,PROPOSITION 305,,OVER VOTES,,0,0,0,0,0
Navajo,SITGREAVES,PROPOSITION 305,,OVER VOTES,,2,2,0,0,0
Navajo,SUNRISE,PROPOSITION 305,,OVER VOTES,,7,5,0,0,0
Navajo,RED BUTTE,PROPOSITION 305,,UNDER VOTES,,458,308,13,1,0
Navajo,PAINTED DESERT,PROPOSITION 305,,UNDER VOTES,,62,49,1,0,0
Navajo,HUBBELL,PROPOSITION 305,,UNDER VOTES,,9,9,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 305,,UNDER VOTES,,246,123,11,0,0
Navajo,CEDAR VALLEY,PROPOSITION 305,,UNDER VOTES,,83,60,1,0,0
Navajo,STONE BUTTE,PROPOSITION 305,,UNDER VOTES,,32,30,0,0,0
Navajo,PIONEER,PROPOSITION 305,,UNDER VOTES,,249,99,11,3,0
Navajo,ANTELOPE,PROPOSITION 305,,UNDER VOTES,,109,43,5,0,0
Navajo,JUNIPER,PROPOSITION 305,,UNDER VOTES,,77,22,4,0,0
Navajo,BISON,PROPOSITION 305,,UNDER VOTES,,43,18,1,0,0
Navajo,MOGOLLON,PROPOSITION 305,,UNDER VOTES,,103,19,7,1,0
Navajo,WOODLAND,PROPOSITION 305,,UNDER VOTES,,39,15,1,0,0
Navajo,SITGREAVES,PROPOSITION 305,,UNDER VOTES,,304,78,18,3,0
Navajo,SUNRISE,PROPOSITION 305,,UNDER VOTES,,406,150,22,3,0
Navajo,RED BUTTE,PROPOSITION 306,,YES,NON,2123,1326,64,13,2
Navajo,PAINTED DESERT,PROPOSITION 306,,YES,NON,317,206,9,1,0
Navajo,HUBBELL,PROPOSITION 306,,YES,NON,89,42,3,1,0
Navajo,BLACK BUTTES,PROPOSITION 306,,YES,NON,2055,849,99,18,2
Navajo,CEDAR VALLEY,PROPOSITION 306,,YES,NON,347,245,8,1,0
Navajo,STONE BUTTE,PROPOSITION 306,,YES,NON,180,144,3,0,0
Navajo,PIONEER,PROPOSITION 306,,YES,NON,3140,1158,158,38,1
Navajo,ANTELOPE,PROPOSITION 306,,YES,NON,1216,461,63,10,1
Navajo,JUNIPER,PROPOSITION 306,,YES,NON,573,137,39,4,0
Navajo,BISON,PROPOSITION 306,,YES,NON,383,142,20,3,0
Navajo,MOGOLLON,PROPOSITION 306,,YES,NON,1247,243,89,10,0
Navajo,WOODLAND,PROPOSITION 306,,YES,NON,468,131,27,5,0
Navajo,SITGREAVES,PROPOSITION 306,,YES,NON,3433,770,231,33,1
Navajo,SUNRISE,PROPOSITION 306,,YES,NON,3153,841,198,30,2
Navajo,RED BUTTE,PROPOSITION 306,,NO,NON,2806,1843,80,12,3
Navajo,PAINTED DESERT,PROPOSITION 306,,NO,NON,433,299,11,1,0
Navajo,HUBBELL,PROPOSITION 306,,NO,NON,89,42,4,0,0
Navajo,BLACK BUTTES,PROPOSITION 306,,NO,NON,2122,1011,91,16,3
Navajo,CEDAR VALLEY,PROPOSITION 306,,NO,NON,556,354,16,2,1
Navajo,STONE BUTTE,PROPOSITION 306,,NO,NON,207,175,2,0,0
Navajo,PIONEER,PROPOSITION 306,,NO,NON,1740,620,91,19,1
Navajo,ANTELOPE,PROPOSITION 306,,NO,NON,910,367,44,8,1
Navajo,JUNIPER,PROPOSITION 306,,NO,NON,357,73,26,2,0
Navajo,BISON,PROPOSITION 306,,NO,NON,299,104,14,4,0
Navajo,MOGOLLON,PROPOSITION 306,,NO,NON,793,189,55,5,0
Navajo,WOODLAND,PROPOSITION 306,,NO,NON,304,84,17,3,0
Navajo,SITGREAVES,PROPOSITION 306,,NO,NON,2226,573,144,20,0
Navajo,SUNRISE,PROPOSITION 306,,NO,NON,3278,1574,143,19,7
Navajo,RED BUTTE,PROPOSITION 306,,OVER VOTES,,2,1,0,0,0
Navajo,PAINTED DESERT,PROPOSITION 306,,OVER VOTES,,0,0,0,0,0
Navajo,HUBBELL,PROPOSITION 306,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 306,,OVER VOTES,,3,1,0,0,0
Navajo,CEDAR VALLEY,PROPOSITION 306,,OVER VOTES,,1,1,0,0,0
Navajo,STONE BUTTE,PROPOSITION 306,,OVER VOTES,,0,0,0,0,0
Navajo,PIONEER,PROPOSITION 306,,OVER VOTES,,5,3,0,0,0
Navajo,ANTELOPE,PROPOSITION 306,,OVER VOTES,,2,0,0,0,0
Navajo,JUNIPER,PROPOSITION 306,,OVER VOTES,,0,0,0,0,0
Navajo,BISON,PROPOSITION 306,,OVER VOTES,,1,1,0,0,0
Navajo,MOGOLLON,PROPOSITION 306,,OVER VOTES,,3,0,0,0,0
Navajo,WOODLAND,PROPOSITION 306,,OVER VOTES,,0,0,0,0,0
Navajo,SITGREAVES,PROPOSITION 306,,OVER VOTES,,2,1,0,0,0
Navajo,SUNRISE,PROPOSITION 306,,OVER VOTES,,3,1,0,0,0
Navajo,RED BUTTE,PROPOSITION 306,,UNDER VOTES,,474,320,13,1,0
Navajo,PAINTED DESERT,PROPOSITION 306,,UNDER VOTES,,65,47,1,0,0
Navajo,HUBBELL,PROPOSITION 306,,UNDER VOTES,,11,10,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 306,,UNDER VOTES,,257,134,10,1,0
Navajo,CEDAR VALLEY,PROPOSITION 306,,UNDER VOTES,,82,63,1,0,0
Navajo,STONE BUTTE,PROPOSITION 306,,UNDER VOTES,,37,35,0,0,0
Navajo,PIONEER,PROPOSITION 306,,UNDER VOTES,,246,105,11,2,0
Navajo,ANTELOPE,PROPOSITION 306,,UNDER VOTES,,107,49,4,0,0
Navajo,JUNIPER,PROPOSITION 306,,UNDER VOTES,,66,24,3,0,0
Navajo,BISON,PROPOSITION 306,,UNDER VOTES,,46,17,2,0,0
Navajo,MOGOLLON,PROPOSITION 306,,UNDER VOTES,,106,28,6,1,0
Navajo,WOODLAND,PROPOSITION 306,,UNDER VOTES,,39,13,2,0,0
Navajo,SITGREAVES,PROPOSITION 306,,UNDER VOTES,,327,102,18,4,0
Navajo,SUNRISE,PROPOSITION 306,,UNDER VOTES,,447,195,20,3,0
Navajo,RED BUTTE,PROPOSITION 419,,YES,NON,2543,1635,73,14,3
Navajo,PAINTED DESERT,PROPOSITION 419,,YES,NON,332,217,9,1,0
Navajo,HUBBELL,PROPOSITION 419,,YES,NON,81,33,3,1,0
Navajo,BLACK BUTTES,PROPOSITION 419,,YES,NON,2103,904,98,18,3
Navajo,CEDAR VALLEY,PROPOSITION 419,,YES,NON,426,296,10,1,0
Navajo,STONE BUTTE,PROPOSITION 419,,YES,NON,215,172,3,0,0
Navajo,PIONEER,PROPOSITION 419,,YES,NON,2356,803,121,32,1
Navajo,ANTELOPE,PROPOSITION 419,,YES,NON,1103,408,56,11,0
Navajo,JUNIPER,PROPOSITION 419,,YES,NON,424,88,31,2,0
Navajo,BISON,PROPOSITION 419,,YES,NON,328,113,17,3,0
Navajo,MOGOLLON,PROPOSITION 419,,YES,NON,1006,185,74,7,0
Navajo,WOODLAND,PROPOSITION 419,,YES,NON,349,95,21,3,0
Navajo,SITGREAVES,PROPOSITION 419,,YES,NON,2839,579,198,27,0
Navajo,SUNRISE,PROPOSITION 419,,YES,NON,3416,1438,167,24,6
Navajo,RED BUTTE,PROPOSITION 419,,NO,NON,2475,1599,74,11,2
Navajo,PAINTED DESERT,PROPOSITION 419,,NO,NON,420,288,10,1,0
Navajo,HUBBELL,PROPOSITION 419,,NO,NON,100,53,4,0,0
Navajo,BLACK BUTTES,PROPOSITION 419,,NO,NON,2122,982,94,16,3
Navajo,CEDAR VALLEY,PROPOSITION 419,,NO,NON,499,325,14,1,1
Navajo,STONE BUTTE,PROPOSITION 419,,NO,NON,172,149,1,0,0
Navajo,PIONEER,PROPOSITION 419,,NO,NON,2552,986,129,25,1
Navajo,ANTELOPE,PROPOSITION 419,,NO,NON,1053,436,52,7,1
Navajo,JUNIPER,PROPOSITION 419,,NO,NON,514,123,35,4,0
Navajo,BISON,PROPOSITION 419,,NO,NON,365,134,18,4,0
Navajo,MOGOLLON,PROPOSITION 419,,NO,NON,1043,256,70,8,0
Navajo,WOODLAND,PROPOSITION 419,,NO,NON,422,120,24,5,0
Navajo,SITGREAVES,PROPOSITION 419,,NO,NON,2886,785,181,27,1
Navajo,SUNRISE,PROPOSITION 419,,NO,NON,3056,1000,177,25,3
Navajo,RED BUTTE,PROPOSITION 419,,OVER VOTES,,3,2,0,0,0
Navajo,PAINTED DESERT,PROPOSITION 419,,OVER VOTES,,1,0,0,0,0
Navajo,HUBBELL,PROPOSITION 419,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 419,,OVER VOTES,,2,2,0,0,0
Navajo,CEDAR VALLEY,PROPOSITION 419,,OVER VOTES,,0,0,0,0,0
Navajo,STONE BUTTE,PROPOSITION 419,,OVER VOTES,,1,1,0,0,0
Navajo,PIONEER,PROPOSITION 419,,OVER VOTES,,5,4,0,0,0
Navajo,ANTELOPE,PROPOSITION 419,,OVER VOTES,,1,1,0,0,0
Navajo,JUNIPER,PROPOSITION 419,,OVER VOTES,,0,0,0,0,0
Navajo,BISON,PROPOSITION 419,,OVER VOTES,,1,1,0,0,0
Navajo,MOGOLLON,PROPOSITION 419,,OVER VOTES,,0,0,0,0,0
Navajo,WOODLAND,PROPOSITION 419,,OVER VOTES,,0,0,0,0,0
Navajo,SITGREAVES,PROPOSITION 419,,OVER VOTES,,1,0,0,0,0
Navajo,SUNRISE,PROPOSITION 419,,OVER VOTES,,2,1,0,0,0
Navajo,RED BUTTE,PROPOSITION 419,,UNDER VOTES,,384,254,11,1,0
Navajo,PAINTED DESERT,PROPOSITION 419,,UNDER VOTES,,62,47,1,0,0
Navajo,HUBBELL,PROPOSITION 419,,UNDER VOTES,,8,8,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 419,,UNDER VOTES,,210,107,9,0,0
Navajo,CEDAR VALLEY,PROPOSITION 419,,UNDER VOTES,,61,42,1,0,0
Navajo,STONE BUTTE,PROPOSITION 419,,UNDER VOTES,,36,32,0,0,0
Navajo,PIONEER,PROPOSITION 419,,UNDER VOTES,,218,93,10,2,0
Navajo,ANTELOPE,PROPOSITION 419,,UNDER VOTES,,78,32,3,0,0
Navajo,JUNIPER,PROPOSITION 419,,UNDER VOTES,,58,23,2,0,0
Navajo,BISON,PROPOSITION 419,,UNDER VOTES,,35,16,1,0,0
Navajo,MOGOLLON,PROPOSITION 419,,UNDER VOTES,,100,19,7,1,0
Navajo,WOODLAND,PROPOSITION 419,,UNDER VOTES,,40,13,1,0,0
Navajo,SITGREAVES,PROPOSITION 419,,UNDER VOTES,,262,82,14,3,0
Navajo,SUNRISE,PROPOSITION 419,,UNDER VOTES,,407,172,19,3,0
Navajo,PAINTED DESERT,QUESTION NO. 1 Joseph City,,YES,NONQ,13,5,0,0,0
Navajo,BLACK BUTTES,QUESTION NO. 1 Joseph City,,YES,NONQ,19,11,0,0,0
Navajo,CEDAR VALLEY,QUESTION NO. 1 Joseph City,,YES,NONQ,0,0,0,0,0
Navajo,ANTELOPE,QUESTION NO. 1 Joseph City,,YES,NONQ,255,134,9,2,0
Navajo,PAINTED DESERT,QUESTION NO. 1 Joseph City,,NO,NONQ,24,9,1,0,0
Navajo,BLACK BUTTES,QUESTION NO. 1 Joseph City,,NO,NONQ,24,14,0,0,0
Navajo,CEDAR VALLEY,QUESTION NO. 1 Joseph City,,NO,NONQ,0,0,0,0,0
Navajo,ANTELOPE,QUESTION NO. 1 Joseph City,,NO,NONQ,262,120,12,1,0
Navajo,PAINTED DESERT,QUESTION NO. 1 Joseph City,,OVER VOTES,Q,0,0,0,0,0
Navajo,BLACK BUTTES,QUESTION NO. 1 Joseph City,,OVER VOTES,Q,0,0,0,0,0
Navajo,CEDAR VALLEY,QUESTION NO. 1 Joseph City,,OVER VOTES,Q,0,0,0,0,0
Navajo,ANTELOPE,QUESTION NO. 1 Joseph City,,OVER VOTES,Q,0,0,0,0,0
Navajo,PAINTED DESERT,QUESTION NO. 1 Joseph City,,UNDER VOTES,Q,1,0,0,0,0
Navajo,BLACK BUTTES,QUESTION NO. 1 Joseph City,,UNDER VOTES,Q,5,0,0,0,0
Navajo,CEDAR VALLEY,QUESTION NO. 1 Joseph City,,UNDER VOTES,Q,0,0,0,0,0
Navajo,ANTELOPE,QUESTION NO. 1 Joseph City,,UNDER VOTES,Q,27,11,1,0,0
Navajo,PAINTED DESERT,QUESTION NO. 1 Holbrook USD,,YES,NONQ,402,269,11,1,0
Navajo,BLACK BUTTES,QUESTION NO. 1 Holbrook USD,,YES,NONQ,415,279,11,1,0
Navajo,CEDAR VALLEY,QUESTION NO. 1 Holbrook USD,,YES,NONQ,459,345,9,1,0
Navajo,PIONEER,QUESTION NO. 1 Holbrook USD,,YES,NONQ,3,1,0,0,0
Navajo,ANTELOPE,QUESTION NO. 1 Holbrook USD,,YES,NONQ,1003,371,51,10,1
Navajo,PAINTED DESERT,QUESTION NO. 1 Holbrook USD,,NO,NONQ,229,165,5,1,0
Navajo,BLACK BUTTES,QUESTION NO. 1 Holbrook USD,,NO,NONQ,213,143,4,0,1
Navajo,CEDAR VALLEY,QUESTION NO. 1 Holbrook USD,,NO,NONQ,189,146,3,0,0
Navajo,PIONEER,QUESTION NO. 1 Holbrook USD,,NO,NONQ,5,0,0,0,0
Navajo,ANTELOPE,QUESTION NO. 1 Holbrook USD,,NO,NONQ,570,188,33,4,0
Navajo,PAINTED DESERT,QUESTION NO. 1 Holbrook USD,,OVER VOTES,Q,0,0,0,0,0
Navajo,BLACK BUTTES,QUESTION NO. 1 Holbrook USD,,OVER VOTES,Q,0,0,0,0,0
Navajo,CEDAR VALLEY,QUESTION NO. 1 Holbrook USD,,OVER VOTES,Q,0,0,0,0,0
Navajo,PIONEER,QUESTION NO. 1 Holbrook USD,,OVER VOTES,Q,0,0,0,0,0
Navajo,ANTELOPE,QUESTION NO. 1 Holbrook USD,,OVER VOTES,Q,1,1,0,0,0
Navajo,PAINTED DESERT,QUESTION NO. 1 Holbrook USD,,UNDER VOTES,Q,83,64,1,0,0
Navajo,BLACK BUTTES,QUESTION NO. 1 Holbrook USD,,UNDER VOTES,Q,65,43,1,0,0
Navajo,CEDAR VALLEY,QUESTION NO. 1 Holbrook USD,,UNDER VOTES,Q,81,71,0,0,0
Navajo,PIONEER,QUESTION NO. 1 Holbrook USD,,UNDER VOTES,Q,2,0,0,0,0
Navajo,ANTELOPE,QUESTION NO. 1 Holbrook USD,,UNDER VOTES,Q,115,52,5,0,0
Navajo,HUBBELL,PROPOSITION 417 Winslow,,YES,NONQ,0,0,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 417 Winslow,,YES,NONQ,1326,362,80,15,0
Navajo,HUBBELL,PROPOSITION 417 Winslow,,NO,NONQ,0,0,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 417 Winslow,,NO,NONQ,812,312,41,7,1
Navajo,HUBBELL,PROPOSITION 417 Winslow,,OVER VOTES,Q,0,0,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 417 Winslow,,OVER VOTES,Q,0,0,0,0,0
Navajo,HUBBELL,PROPOSITION 417 Winslow,,UNDER VOTES,Q,0,0,0,0,0
Navajo,BLACK BUTTES,PROPOSITION 417 Winslow,,UNDER VOTES,Q,139,46,7,1,0
Navajo,WOODLAND,PROPOSITION 415 Pinetop-Lakeside,,YES,NONQ,112,35,6,1,0
Navajo,SUNRISE,PROPOSITION 415 Pinetop-Lakeside,,YES,NONQ,832,189,54,9,0
Navajo,WOODLAND,PROPOSITION 415 Pinetop-Lakeside,,NO,NONQ,92,25,5,0,0
Navajo,SUNRISE,PROPOSITION 415 Pinetop-Lakeside,,NO,NONQ,703,168,45,7,0
Navajo,WOODLAND,PROPOSITION 415 Pinetop-Lakeside,,OVER VOTES,Q,0,0,0,0,0
Navajo,SUNRISE,PROPOSITION 415 Pinetop-Lakeside,,OVER VOTES,Q,0,0,0,0,0
Navajo,WOODLAND,PROPOSITION 415 Pinetop-Lakeside,,UNDER VOTES,Q,16,3,0,0,0
Navajo,SUNRISE,PROPOSITION 415 Pinetop-Lakeside,,UNDER VOTES,Q,96,31,5,1,0
Navajo,PAINTED DESERT,Recall Mayor Bobby Tyler Holbrook,,"COBB, PHIL",NON,0,0,0,0,0
Navajo,ANTELOPE,Recall Mayor Bobby Tyler Holbrook,,"COBB, PHIL",NON,775,270,42,7,0
Navajo,PAINTED DESERT,Recall Mayor Bobby Tyler Holbrook,,"TYLER, BOBBY",NON,0,0,0,0,0
Navajo,ANTELOPE,Recall Mayor Bobby Tyler Holbrook,,"TYLER, BOBBY",NON,502,210,24,3,1
Navajo,PAINTED DESERT,Recall Mayor Bobby Tyler Holbrook,,WRITE-IN,NON,0,0,0,0,0
Navajo,ANTELOPE,Recall Mayor Bobby Tyler Holbrook,,WRITE-IN,NON,24,14,0,0,0
Navajo,PAINTED DESERT,Recall Mayor Bobby Tyler Holbrook,,OVER VOTES,R,0,0,0,0,0
Navajo,ANTELOPE,Recall Mayor Bobby Tyler Holbrook,,OVER VOTES,R,0,0,0,0,0
Navajo,PAINTED DESERT,Recall Mayor Bobby Tyler Holbrook,,UNDER VOTES,R,0,0,0,0,0
Navajo,ANTELOPE,Recall Mayor Bobby Tyler Holbrook,,UNDER VOTES,R,75,23,4,0,0
Navajo,PAINTED DESERT,Recall Council CJ Wischmann Holbrook,,"NILSSON, MIKE",NON,0,0,0,0,0
Navajo,ANTELOPE,Recall Council CJ Wischmann Holbrook,,"NILSSON, MIKE",NON,819,292,44,6,1
Navajo,PAINTED DESERT,Recall Council CJ Wischmann Holbrook,,"WISCHMANN, CJ",NON,0,0,0,0,0
Navajo,ANTELOPE,Recall Council CJ Wischmann Holbrook,,"WISCHMANN, CJ",NON,497,201,24,3,0
Navajo,PAINTED DESERT,Recall Council CJ Wischmann Holbrook,,WRITE-IN,NON,0,0,0,0,0
Navajo,ANTELOPE,Recall Council CJ Wischmann Holbrook,,WRITE-IN,NON,8,3,0,0,0
Navajo,PAINTED DESERT,Recall Council CJ Wischmann Holbrook,,OVER VOTES,R,0,0,0,0,0
Navajo,ANTELOPE,Recall Council CJ Wischmann Holbrook,,OVER VOTES,R,1,1,0,0,0
Navajo,PAINTED DESERT,Recall Council CJ Wischmann Holbrook,,UNDER VOTES,R,0,0,0,0,0
Navajo,ANTELOPE,Recall Council CJ Wischmann Holbrook,,UNDER VOTES,R,51,20,2,0,0
